PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Posición,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Alto espejo (mm),Ancho espejo (mm),Color,Composición,Distancia entre pernos,Embalaje,Fijación,Forma,Homologación,Incluye intermitente,Montaje,Posición,Rosca (mm),Rosca de espejo,Sentido de rosca,Picture1,AllPicturesZIP,Document1,Document2,DeliveryPlant
1083775001,E470,E470,VICMA,"VICMA MIRROR OEM TYPE, L/R","Retrovisor ambos lados VICMA adaptable 5/16"" cromado - Harley Davidson",16.95,14.01,8.41,8430525041530,21,7009100030,0,1,No homologado.,No homologado.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda / Derecha,3141,319,328,152,63,,,Cromo,,,,,Otras formas,No homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083775001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjcwNTZ8aW1hZ2UvanBlZ3xhR1ZsTDJoak9DODRPVGM0TmpNMU5qVXpNVFV3THpFd09ETTNOelV3TURFdE1WODRNREJYZURnd01FZ3w1YjVkODk4Y2Y5ZTkwYzE2Yzk0ZDFkYjc3MjBlOTFmYWJlMTE5NGE3YzZhOTA3ZmEwZTU4M2UyZGMzYzI1YTJl,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083795001,E506D,E506D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM con intermitente Multistrada 620/1000/1100 03-09,99.95,82.60,49.56,8430525104143,5,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3487,425,333,154,68,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/1083795001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjYwOTZ8aW1hZ2UvanBlZ3xhREpqTDJnd01DODRPVGM0TmpRd09UWXhOVFkyTHpFd09ETTNPVFV3TURFdE1WODRNREJYZURnd01FZ3wyMWI4ZGIwZGI4ZWY3YTdkYmNkNGFjYTgxOGQzZTJmYzhjZWVmOWI1ZmU4NzA4ZDRiYWM3MTJmZGZjOTg2NGM2,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083795002,E506I,E506I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM con intermitente Multistrada 620/1000/1100 03-09,99.95,82.60,49.56,8430525104136,12,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,4361,467,323,225,60,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083795002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ5MDd8aW1hZ2UvanBlZ3xhR0UyTDJnMU1TODRPVGM0TmpReE1qSXpOekV3THpFd09ETTNPVFV3TURJdE1WODRNREJYZURnd01FZ3xkM2E5N2QwMjY3NWM4MjQ3Yjg2NGNlMjVlODBmY2EzMGI4MWNjZWMxMTliMTY2YTA3NWU2NDBhYzRkOGZjYjM3,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083874002,E754D,FP-318-1A RH,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - GILERA Fuoco 500 (07=>),28.96,23.93,14.36,8430525109049,23,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4505,499,362,131,95,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083874002-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODU4NzB8aW1hZ2UvanBlZ3xhRGcxTDJoak5pODRPVGM0TmpZME5UZzNNamswTHpFd09ETTROelF3TURJdE1WODRNREJYZURnd01FZ3xkNmE3MTBiZWY0ZGQyMjg1ZjVlZThlYjQ4NTNhOGY2N2Q1MjViNDFhNzUwYWRhYjUzOGRlNzZiZDk4YzYxOTI4,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083874001,E754I,FP-318-1A LH,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - GILERA Fuoco 500 (07=>),28.96,23.93,14.36,8430525109056,16,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3223,498,356,124,73,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083874001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc2MTg1fGltYWdlL2pwZWd8YURRekwyaGpaQzg0T1RjNE5qWTBNemt3TmpnMkx6RXdPRE00TnpRd01ERXRNVjg0TURCWGVEZ3dNRWd8ZGM3Y2MxYzJhNDk3NTJiYmVhOTk5MjJmZGI3NWY1OTdiN2Y3ZTMxOTA5MzZkMGJjNjE0YzRmYmRiMmQ0NzVlOA,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083842002,E664I,E664I,VICMA,"VICMA MIRROR OEM TYPE, L","Retrovisor izquierdo VICMA tipo OEM negro - Peugeot XP6, XP-S 50",13.95,11.53,6.92,8430525037052,144,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3260,286,322,225,45,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083842002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcwMTZ8aW1hZ2UvanBlZ3xhREEyTDJnM055ODRPVGM0TmpVME9UVXpOVEF5THpFd09ETTROREl3TURJdE1WODRNREJYZURnd01FZ3xhMWE0MWQwNThiYTQ5ODY2ODE3ZmZkMjE5ZGYzZWFkNDU3NmNjNjllYjZmMzZkMDU5NTBlOWE5YjBkMjU3ODlj,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083842001,E664D,E664D,VICMA,"VICMA MIRROR OEM TYPE, R","Retrovisor derecho VICMA tipo OEM negro - Peugeot XP6, XP-S 50",13.95,11.53,6.92,8430525037069,197,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3207,305,321,222,45,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083842001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcxNTd8aW1hZ2UvanBlZ3xhRGc1TDJobVpDODRPVFkzTXpZd05EUTJORGswTHpFd09ETTROREl3TURFdE1WODRNREJYZURnd01FZ3w0YWYzODQ3MDdiZDg2NzAzZGZiNDRkMDI1ZjQ3MjE5OWMzZDM3ZTY4NjdkYzI0Y2YxZjlhMDQzZDQ1ZmFkNjAw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083851002,E693I,E693I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM negro - Peugeot Blaster Furious 50,21.95,18.14,10.88,8430525109339,53,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2914,302,332,154,57,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083851002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIxMDR8aW1hZ2UvanBlZ3xhRGszTDJnd1pDODRPVGM0TmpVNE5Ea3lORFEyTHpFd09ETTROVEV3TURJdE1WODRNREJYZURnd01FZ3w5NzVhZmE1MGVjYTNmYTZmNWM5NmUyOTUwY2JiMWRjODZjNzU2YzE4N2Q3NDk2M2ViOWNjNWY2ZTUwMjFiNGQz,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083909001,E938,E938,VICMA,"VICMA MIRROR OEM TYPE, L/R",Retrovisor ambos lados VICMA tipo OEM - BMW F650 CS,57.95,47.89,28.73,8430525141650,13,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda / Derecha,2689,329,323,225,37,,,Plata,,,,,Redondo,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1083909001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxNzB8aW1hZ2UvanBlZ3xhREUyTDJnM01pODRPVGM0Tmpjek1EUXhORE00THpFd09ETTVNRGt3TURFdE1WODRNREJYZURnd01FZ3xlNzdjNThiOTgwNDAxZjU5ZDJiNmMyZjc0NDg4OTRhOTY0MDZiMzE0NTAyNmNjMmU5NmVmZDcwMWU2YzEyNzg4,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083917001,E947D,AS-24,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM,42.96,35.50,21.30,8430525141773,23,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>5/16"" Thread</li></ul> </body> </html>","        5/16"" Thread  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2546,422,335,152,50,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083917001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ1NzJ8aW1hZ2UvanBlZ3xhREkxTDJnM015ODRPVGM0TmpjMU5UazNNelF5THpFd09ETTVNVGN3TURFdE1WODRNREJYZURnd01FZ3w1MjEwNDVjOGU2YzI2Y2FkZDg0OTE1ZGY3ZDI4NmFhNTNkNDRiNWYxOGU0NmVmZTBhNzk4ZWY4NTAyZmZhN2Y0,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083917002,E947I,AS24-BL-LH 5/16+M10,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM,42.96,35.50,21.30,8430525141766,21,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2344,417,300,126,62,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083917002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzcwNTF8aW1hZ2UvanBlZ3xhREU1TDJnek1TODRPVFkzTXpZeU1qRTFPVFkyTHpFd09ETTVNVGN3TURJdE1WODRNREJYZURnd01FZ3wxNTMxZTc5NzQyNzI4NjMwMDViOGFiYWE4YmE4ZDIyODI4MDM0OGNjMGEwNmI0MTE2MzNmNzBmYzA5NDY2Y2E1,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083940001,E993I,FH-948-LH,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Kymco,24.95,20.62,12.37,8430525186767,2,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,4415,417,438,126,80,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083940001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYwMTU1fGltYWdlL2pwZWd8YUdJMUwyZzJOeTg0T1RjNE5qZ3hORGsxTlRneUx6RXdPRE01TkRBd01ERXRNVjg0TURCWGVEZ3dNRWd8MWU5OTQyZWM0ODE1ZmM5ZjZhZDkzZDJiNjZmYTEzMTA1NWJlMWU5MTRjMmM4NmYwNDRmMmQ2ODQwZjIyYzlmOQ,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083940002,E993D,FH-948-RH,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Kymco,24.95,20.62,12.37,8430525186750,6,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4680,418,437,126,85,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083940002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYzNzE1fGltYWdlL2pwZWd8YUdVMUwyZzJNQzg0T1RjNE5qZ3hOamt5TVRrd0x6RXdPRE01TkRBd01ESXRNVjg0TURCWGVEZ3dNRWd8MjY5NmQ0M2QwMGUxMmU4ZmU4NTI1Njk3YTA2ODVjMzAzYTQ1NmM5YzQ1NTVmYjk2OThlYjBkMmYxMWM5Y2JmZA,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083918002,E948I,AS27-CR-LH 5/16+M10,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM,57.95,47.89,28.73,8430525141780,25,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2222,486,309,116,62,,,Cromo,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083918002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI3OTd8aW1hZ2UvanBlZ3xhRFE1TDJneVlTODRPVFkzTXpZeU5ERXlOVGMwTHpFd09ETTVNVGd3TURJdE1WODRNREJYZURnd01FZ3wwMDc0MDNjODI5ZWJlNDFiODhkOWQ1Njk3MDAyYTNlNGFlZTgyNGMwYjIzYjc1OWRhMmQxZWFkNDQwNDRmNDZk,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083918001,E948D,AS-27,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM,57.95,47.89,28.73,8430525141797,28,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2448,490,333,147,50,,,Cromo,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083918001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODcxMjJ8aW1hZ2UvanBlZ3xhR1kxTDJnM09TODRPVGM0TmpjMU56a3pPVFV3THpFd09ETTVNVGd3TURFdE1WODRNREJYZURnd01FZ3xiZWUxMGRmM2IxNzQ0NzQ0MThjNjYwYTYxYTFkOTA4OGZjODlhNGFkMjM4N2Q3Y2ZiZmQxOWFmZWM1ZTFmMDUy,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084017002,EK146I,EK146I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM negro - Kawasaki ZX-12R,49.95,41.28,24.77,8430525101265,0,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3869,441,335,154,75,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1084017002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEyNzJ8aW1hZ2UvanBlZ3xhREpsTDJnek1DODVNREV4TmpNNU16VXpNemMwTHpFd09EUXdNVGN3TURJdE1WODRNREJYZURnd01FZ3xkMGM3YTE3MDE0ZmYwNzAwZDAzNmFiZjMwZmU5N2U1MDc3NWI0MWE2MmU0MGNkZmE5MjYwOGM1OTlmNzA0YTBl,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084017001,EK146D,EK146D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - Kawasaki ZX-12R,49.95,41.28,24.77,8430525101272,16,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3924,485,331,152,78,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1084017001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0NDB8aW1hZ2UvanBlZ3xhRGRoTDJobE15ODRPVGM0TnpFeE56Y3pNakUwTHpFd09EUXdNVGN3TURFdE1WODRNREJYZURnd01FZ3xhOTVkNWI5ODQ4ZDhiY2Y2Y2VhZTA0MDNhZmY0NjRhMThmM2Y1MGRkNDAxZjE1NGJhMzAxNThlYjNmMjdiY2Rm,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084018002,EK153I,EK153I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM negro - Kawasaki ZZR1400,49.95,41.28,24.77,8430525101289,20,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,6780,519,324,225,93,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1084018002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ5MDF8aW1hZ2UvanBlZ3xhR1ZrTDJoalpDODVNREV5TURRNE5UWXdNVFU0THpFd09EUXdNVGd3TURJdE1WODRNREJYZURnd01FZ3w3YTRlZGQ1MDcyZDIyMTNiZDMzNTM3YTY3NDEyNWFkYWRkYjY1MDQ4YzE3ZGYwMjFiMGQ5YThmZWY1N2YyNDQ3,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084018001,EK153D,EK153D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - Kawasaki ZZR1400,49.95,41.28,24.77,8430525101296,9,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,6051,516,324,225,83,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1084018001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ3MjB8aW1hZ2UvanBlZ3xhRFF4TDJnNFpTODRPVGM0TnpFeU1UWTJORE13THpFd09EUXdNVGd3TURFdE1WODRNREJYZURnd01FZ3xlNjRhMDc4ZjA2Y2ViNWExNDU0NGQ3M2NjYWVmNjc1Njg1Y2Q0YWMzNDEwNDljOGQyNDJmOTk2MGE2MmIyYjUz,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
