PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Cantidad,Color,Composición,Diámetro Ø (mm),Embalaje,Longitud (mm),Rosca (mm),Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1129701,,YZPP-22C,BOLT,BOLT BOLT KIT PRO YAM YZ 2022+,Kit tornillería de plásticos BOLT Pro Pack,120.99,99.99,64.99,819648022813,1,7318190090,0,1,"<p><strong>Yamaha Two-Stroke Pro-Packs</strong></p>
<p>Nuestro kit Two-Stroke Pro-Pack para la primera generación YZ125/250 cuenta con lo necesario para una restitución completa de la plástica, bujes de aluminio, pernos de disco de freno, un juego completo de pernos de corona, tuercas Fuji, y arandelas para tapón de vaciado. También incluye la tornillería externa para el motor. Incluye una guía de colocación para garantizar un ajuste. Apto tanto para modelos anteriores como recientes.<br>
Apto para YZ 125cc &amp; 250cc de años a partir de 2002 hasta 2021.</p>
<p>Nuestro kit Two-Stroke Pro-Pack son para la generación actual YZ125/250 cuenta con lo necesario para una restitución completa de la plástica de su moto, tornillería externa para el motor, bujes de aluminio, tuercas de clip, pernos de disco de freno, un juego completo de pernos de corona, tuercas Fuji, y arandelas para tapón de vaciado. Incluye una guía de colocación para garantizar un ajuste. Excelente para proyectos de mantenimiento y reacondicionamiento. Apto para YZ 125cc &amp; 250cc de años 2022 a la actualidad.</p>","
Yamaha Two-Stroke Pro-Packs

Nuestro kit Two-Stroke Pro-Pack para la primera generación YZ125/250 cuenta con lo necesario para una restitución completa de la plástica, bujes de aluminio, pernos de disco de freno, un juego completo de pernos de corona, tuercas Fuji, y arandelas para tapón de vaciado. También incluye la tornillería externa para el motor. Incluye una guía de colocación para garantizar un ajuste. Apto tanto para modelos anteriores como recientes.
Apto para YZ 125cc & 250cc de años a partir de 2002 hasta 2021.

Nuestro kit Two-Stroke Pro-Pack son para la generación actual YZ125/250 cuenta con lo necesario para una restitución completa de la plástica de su moto, tornillería externa para el motor, bujes de aluminio, tuercas de clip, pernos de disco de freno, un juego completo de pernos de corona, tuercas Fuji, y arandelas para tapón de vaciado. Incluye una guía de colocación para garantizar un ajuste. Excelente para proyectos de mantenimiento y reacondicionamiento. Apto para YZ 125cc & 250cc de años 2022 a la actualidad.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,2348,1730,270,185,47,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1129701-1.jpg?context=bWFzdGVyfHJvb3R8NzAyMTN8aW1hZ2UvanBlZ3xhREk1TDJnd09DODJPVGMzTmpVek56RTVNRFF6TUM4NE1EQlhlRGd3TUVoZk1URXlPVGN3TVMweExtcHdad3wyMWY4YmJkN2VmODQwNmE1NWE0MzQyODczNTU2OTU2MGY2NjZmMjU2MmEyZjViZTE4OTUxZGVjMDIyYjcwMDdl,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1129699,,GASTP,BOLT,BOLT BOLT KIT TRACK GASGAS 2021+,Kit tornillería BOLT Track Pack,26.61,21.99,14.29,819648022776,0,7318190090,0,1,"<p>El Track Pack para Gas Gas incluye tornillos de cabeza hexagonal M6 y M8, tornillos de carcasa, casquillos de guiacadenas, tornillería variada, torx, pernos para subchasis y tornillos de brida M5. Diseñado para motocicletas de motocross y off-road Gas Gas de modelos recientes y hasta 2021.</p>
<p>El kit de tornillería incluye recambios para las siguientes referencias Gas Gas: 0025080306, 0025080256, 0035080206S, 0035080156S, 0025050166, 0025060306, 0025060256, 0025060206, 0025060166, 0025060126, 59001092050, 0024060123, 83008000015, 59009062013, 0017060206, 0017060205, 0017060204, 0014050123, 77304066150, 77304066050, 0025060506, 0019080206S, 0019080206, 54610052000, 0023060123, 0024060136, 79003003000 Nuestra tornillería cumple con las mismas especificaciones de las piezas OEM.</p>","
El Track Pack para Gas Gas incluye tornillos de cabeza hexagonal M6 y M8, tornillos de carcasa, casquillos de guiacadenas, tornillería variada, torx, pernos para subchasis y tornillos de brida M5. Diseñado para motocicletas de motocross y off-road Gas Gas de modelos recientes y hasta 2021.

El kit de tornillería incluye recambios para las siguientes referencias Gas Gas: 0025080306, 0025080256, 0035080206S, 0035080156S, 0025050166, 0025060306, 0025060256, 0025060206, 0025060166, 0025060126, 59001092050, 0024060123, 83008000015, 59009062013, 0017060206, 0017060205, 0017060204, 0014050123, 77304066150, 77304066050, 0025060506, 0019080206S, 0019080206, 54610052000, 0023060123, 0024060136, 79003003000 Nuestra tornillería cumple con las mismas especificaciones de las piezas OEM.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,311,318,85,85,43,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1129699-1.jpg?context=bWFzdGVyfHJvb3R8NDY5OTB8aW1hZ2UvanBlZ3xhRFl3TDJnMU9DODJPVGMzTmpVek5qUXdNems1T0M4NE1EQlhlRGd3TUVoZk1URXlPVFk1T1MweExtcHdad3xhYzM5ZWVhZGI3NDAwMDk2ODBlMDJhNWJjNThjNTU1MzhhZTkzM2NmYjZjY2VkOWQwZTBjYjdiOWM3ZDMxZDJm,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1129705,,YAM-220085,BOLT,BOLT BODY WORK FASTENER KIT YAM YZ85,Kit tornillería de plásticos BOLT,25.00,20.66,13.43,819648025067,1,7318190090,0,1,"<p>Nuestra tornillería para plástica han sido cuidadosamente estudiados y diseñados para incluir&nbsp;<em>todos</em>&nbsp;los tornillos, pernos y casquillos de aluminio necesarios para sustituir los protectores de horquilla, guardabarros, placas de matrícula, cubiertas del radiador, asientos y caja de filtro de aire (si es necesario).</p>","
Nuestra tornillería para plástica han sido cuidadosamente estudiados y diseñados para incluir todos los tornillos, pernos y casquillos de aluminio necesarios para sustituir los protectores de horquilla, guardabarros, placas de matrícula, cubiertas del radiador, asientos y caja de filtro de aire (si es necesario).",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,311,256,85,85,43,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1129705-1.jpg?context=bWFzdGVyfHJvb3R8NDI5OTZ8aW1hZ2UvanBlZ3xhREZsTDJnNE5pODJPVGMzTmpVek9EYzJNekk1TkM4NE1EQlhlRGd3TUVoZk1URXlPVGN3TlMweExtcHdad3w2YzZmZjkzZTJjMTMxMDhjZmQ5YTcxNDFhMTE2NDY5Njk0MmMyMDdiZGJjNWE5NjI5N2ZhODJlZGJiNGNiMzMy,https://api.mybihr.com/medias/800Wx800H-1129705-2.jpg?context=bWFzdGVyfHJvb3R8NTQxNTF8aW1hZ2UvanBlZ3xhRFUzTDJoa1lpODJPVGMzTmpVek9URTFOalV4TUM4NE1EQlhlRGd3TUVoZk1URXlPVGN3TlMweUxtcHdad3xkZjJkOWZjY2YyYzM5OTA2YzgyZGVmOTU0YjRlNmI5NDk5YjMxYmJkNjJiZmY3YWNmYTg0ZmEzMmY3ODRmZjQ4,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061501,4450001040,KTM-1885SX,BOLT,BOLT BOLT KIT PLASTIC SET,Kit de tornillos Bolt KTM-1885SX,23.69,19.58,12.73,819648022455,0,7318159585,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish.</p><p></p><ul> <li>Screw set for plastics</li><li>Includes all the screws, spacers and washers required to install the plastics<a id=""_DX_FRAG_ENDFRAGMENT""></a></li></ul> </body> </html>","       Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish. Screw set for plasticsIncludes all the screws, spacers and washers required to install the plastics  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,217,204,87,78,32,,Acero,,,,,,https://api.mybihr.com/medias/1061501-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNzB8aW1hZ2UvanBlZ3xhRFV5TDJobU15ODRPVGN6TXpNM09ESXhNakUwTHpFd05qRTFNREV0TVY4NE1EQlhlRGd3TUVnfDM5MTE4Mzk0ZGVhZThmZTliOWZlYjRkYWI5MTg5ODQ4ZTdlZjc3YzkxYmIxNWM3ZjIzYjQ1MTRiYWE1MGI5NjA,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061513,893436,SVCNWSC,BOLT,BOLT BOLT KIT 422 PCS,"Maleta tuercas, arandelas, tornillos, pernos BOLT 422 piezas",101.64,84.00,54.60,819648023056,1,7318190090,0,1,"Contiene: 			Tuercas en TTuercas con bloqueo FujiTuercas con bridaArandelas, tornillos, pasadores de chaveta, etc.""""""""","Contiene: 			Tuercas en TTuercas con bloqueo FujiTuercas con bridaArandelas, tornillos, pasadores de chaveta, etc.""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,2502,1870,273,195,47,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061513-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ4MDA1fGltYWdlL2pwZWd8YURsa0wyaGxNQzg0T1Rjek16UXdNVGd3TlRFd0x6RXdOakUxTVRNdE1WODRNREJYZURnd01FZ3w2NDE4N2ZhN2QwODdkNjA3NTU1NWJjZmQxZjJhNDJmMmFkOTBlMWM3ZmRiNjZlZDEyNDE4M2QyODAyZGQ3ZjVh,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061519,893425,YRTR8085,BOLT,BOLT BOLT KIT YAMAHA YZ80&YZ85,Kit tornillos de disco de freno Bolt YAMAHA YZ80/YZ85 para disco delantero y trasero,11.65,9.63,6.26,819648020741,1,7318190090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish.</p><p></p><ul> <li>Kit of brake disc screws</li><li>Includes all the screws needed for fitting both front and rear disc</li></ul> <p></p></body> </html>","       Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish. Kit of brake disc screwsIncludes all the screws needed for fitting both front and rear disc  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,26,20,64,103,4,,,,,,,,https://api.mybihr.com/medias/1061519-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcwNjJ8aW1hZ2UvanBlZ3xhR1ppTDJoaFpTODRPVGN6TXpReE16WXdNVFU0THpFd05qRTFNVGt0TVY4NE1EQlhlRGd3TUVnfDVhNjUzNzE3ZGMzYmNkZWY3YTg0M2VjMjNlOTIxMmY4ZDAzYzFkNmU4MWFmOWU0YzdjMDNkNzMwZjc0YzkwOWY,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061521,530197,YZ.EX.250CC,BOLT,BOLT BOLT KIT EXHAUST HARDWARE,Kit tornillería de escape Bolt YZ250 01-17,26.46,21.87,14.22,819648021205,0,7318159585,0,1,"<p>Fabricados en EE.UU., los tornillos y tuercas BOLT son una referencia mundial en este tipo de productos. Los kits de tornillería tienen las mismas características que el equipamiento original, con una calidad de fabricación y acabado impecables.</p>
<ul>
	<li>kit de montaje del escape</li>
	<li>manguito, juntas tóricas y muelles</li>
</ul>","
Fabricados en EE.UU., los tornillos y tuercas BOLT son una referencia mundial en este tipo de productos. Los kits de tornillería tienen las mismas características que el equipamiento original, con una calidad de fabricación y acabado impecables.

	kit de montaje del escape
	manguito, juntas tóricas y muelles
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,465,69,125,93,40,,,,,,,,https://api.mybihr.com/medias/1061521-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3MDc1fGltYWdlL2pwZWd8YURaa0wyaGhNUzg0T1Rjek16UXhOelV6TXpjMEx6RXdOakUxTWpFdE1WODRNREJYZURnd01FZ3xmNTVmODczZjBkMWY3NzMwNWJlZjQ3MjQ3M2EyNWNlOGRiMjJjZjk1NTNjOTVkZmRiMDA3MTRlZWUwZWRiNjM5,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061523,530130,021-10508,BOLT,"BOLT NUT M5X0,8 HEAD NUT 8MM","Tuerca hexagonal BOLT M6 x 1,00 x 10mm",4.24,3.50,2.28,819648023575,1,7318190090,0,1,Tuerca galvanizada con cabeza hexagonal Pack de 10 unidades,Tuerca galvanizada con cabeza hexagonal Pack de 10 unidades,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,18,31,75,35,7,,Plata,Acero,,,,,https://api.mybihr.com/medias/800Wx800H-1061523-1.jpg?context=bWFzdGVyfHJvb3R8MTM0MzN8aW1hZ2UvanBlZ3xhR1ZoTDJobVppOHpNekV6TWpNM01EVTVNVGMzTkM4NE1EQlhlRGd3TUVoZk1UQTJNVFV5TXkweExtcHdad3xhMjMyMGVhODk4ZWJmMTQ3NDA2NGY5OWFkOGMwY2FhNDY0ZWYzYzQyNmZkNTE3OWIyZWZlN2NjNzg4ZDM1NWFi,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061524,893481,021-10610,BOLT,BOLT NUT M6X1 HEAD NUT 10MM,"Tuerca con brida BOLT M6 x 1,00 x 10mm",4.24,3.50,2.28,819648023582,1,7318190090,0,1,"Tuerca galvanizada con brida y cabeza hexagonal 			Kit de 10 unidades""""""""","Tuerca galvanizada con brida y cabeza hexagonal 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,21,22,69,25,12,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061524-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA4Mzl8aW1hZ2UvanBlZ3xhRE0wTDJnMFl5ODRPVGN6TXpReU1UUTJOVGt3THpFd05qRTFNalF0TVY4NE1EQlhlRGd3TUVnfGVhNzRlYTRlYWY4ZGQzZDE0NjE1ZjBmMzEwNTM4Mzg2NjgyMTBjMDc4MDY5NTA1MDBmZmQzNGUzZGYyODE5YTk,https://api.mybihr.com/medias/1061524-2-800Wx800H?context=bWFzdGVyfHJvb3R8NzQ0ODd8aW1hZ2UvanBlZ3xhRFkwTDJnME5TODRPVGN6TXpReU16UXpNVGs0THpFd05qRTFNalF0TWw4NE1EQlhlRGd3TUVnfDM0OTE4YTVjODM1MmU2MGViMzFkY2FhZTEzN2I1NDU1N2ZjNzhiNTM4ZDdhYWExOTEzNzQ5MmRhMGNhY2NiMDM,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061534,893484,021-31014,BOLT,"BOLT NUT M10X1,25 HEAD NUT 14MM","Tuerca fuji con brida BOLT M10 x 1,25 x14mm",14.82,12.25,7.96,819648023766,3,7318190090,0,1,"Tuerca galvanizada con brida, cabeza hexagonal y bloqueo de seguridad tipo Fuji. 			Kit de 10 unidades""""""""","Tuerca galvanizada con brida, cabeza hexagonal y bloqueo de seguridad tipo Fuji. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,46,79,64,42,17,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061534-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1MTkxfGltYWdlL2pwZWd8YUdVNEwyaGhNaTg0T1Rjek16UTBPVFkwTmpNNEx6RXdOakUxTXpRdE1WODRNREJYZURnd01FZ3wzYTJlOTQxNzZiOTBiNTNhODZhNjI3NGJmMmMzNWMzMDBjMTgwODdmMTk5NzNhYzFhMmM0OTFlOGQxMTY5NDQ0,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061530,893483,021-30610,BOLT,BOLT NUT M6X1 HEAD NUT 10MM,"Tuerca fuji con brida BOLT M6 x 1,00 x 10mm",10.07,8.32,5.41,819648023698,2,7318190090,0,1,"Tuerca galvanizada con brida, cabeza hexagonal y bloqueo de seguridad tipo Fuji. 			Kit de 10 unidades""""""""","Tuerca galvanizada con brida, cabeza hexagonal y bloqueo de seguridad tipo Fuji. 			Kit de 10 unidades""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,24,23,65,22,17,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061530-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzExODh8aW1hZ2UvanBlZ3xhRGd3TDJnek1pODRPVGN6TXpRek56ZzBPVGt3THpFd05qRTFNekF0TVY4NE1EQlhlRGd3TUVnfGRlMjVmMGFjNjcwYzk3Y2NkMTUyZWJjOTYzNzRlNGIwNGEwNTAzNDgwZjVhYmQ3OTlmYWJjNWIxOGRkZjkxMzA,https://api.mybihr.com/medias/1061530-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTYwMjh8aW1hZ2UvanBlZ3xhRFV4TDJnek9TODRPVGN6TXpRek9UZ3hOVGs0THpFd05qRTFNekF0TWw4NE1EQlhlRGd3TUVnfDBjNWZlZDFhNjhkMGRhMjJmMmU1YmMyYjdmMjczY2I2ZjNhODQwNzI1YzMwYjA2OTc1ZTQ5ZTNiNThkMWI0Njg,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061531,530136,021-30800,BOLT,BOLT NUT M8 HEAD NUT 13MM,Tuerca Nylstop BOLT M8 cabeza 13mm 10uds,4.45,3.68,2.39,819648023735,0,7318190090,0,1,"Tuerca de bloqueo con cabeza hexagonal Acero galvanizado con inserto de nailon					Pack de 10 unidades		   """"""""","Tuerca de bloqueo con cabeza hexagonal Acero galvanizado con inserto de nailon					Pack de 10 unidades		   """"""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,51,59,71,42,17,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061531-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUzMTB8aW1hZ2UvanBlZ3xhR0poTDJnNE55ODRPVGN6TXpRME1UYzRNakEyTHpFd05qRTFNekV0TVY4NE1EQlhlRGd3TUVnfGEwZTRiMzExMzM0YWVhNTNiOTM0NmM5ODQ3YmY4ZGI1MTIwYTJkNmQ4MmI1Y2Y4Mzg2N2U3ZTY2MDhlZTE2Zjk,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061533,530137,021-31000,BOLT,BOLT NUT M10 HEAD NUT 17MM,Tuerca Nylstop BOLT M10 cabeza 17mm 10uds,11.65,9.63,6.26,819648023759,1,7318190090,0,1,"Tuerca de bloqueo con cabeza hexagonal Acero galvanizado con inserto de nailon Pack de 10		  """"""""","Tuerca de bloqueo con cabeza hexagonal Acero galvanizado con inserto de nailon Pack de 10		  """"""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,100,117,72,58,24,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061533-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUzMTB8aW1hZ2UvanBlZ3xhREU0TDJnNVl5ODRPVGN6TXpRME56WTRNRE13THpFd05qRTFNek10TVY4NE1EQlhlRGd3TUVnfDJkYmU1Y2UzYTcxOWU0YTJhMTI5MTY4ZmQyNWIyNjkzMWMxNDE4OGVlOGQ5M2U4N2JkNmRhM2I1NzQ4MjNiMTg,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061511,893400,SVCEURO,BOLT,BOLT BOLT KIT EUROPE TYPE 336PCS,Maleta tornillos BOLT tipo Europe 336 Piezas,161.86,133.77,86.95,819648023032,0,7318190090,0,1,"Contiene: 			Tornillos con bridaArandelas de aluminioTornillería variada""""""""","Contiene: 			Tornillos con bridaArandelas de aluminioTornillería variada""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,2511,2265,274,195,47,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061511-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE1MTl8aW1hZ2UvanBlZ3xhRGMwTDJneU1pODRPVGN6TXpNNU56ZzNNamswTHpFd05qRTFNVEV0TVY4NE1EQlhlRGd3TUVnfGI4ZGU0NDA0NWI3OWY4NmMyNTg2NThmNDg5MWVmMWRjMjZhYTNhMGU3MWRjMTllMjM2YjMzZTY1NmRhYWUyMjg,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061514,89604001,WSF-NUT-50,BOLT,BOLT BOLT KIT COMPRESSION NUT,Tuercas de goma BOLT M5X0.8 para cúpulas y carenados - 50 unidades,59.29,49.00,31.85,819648020789,0,7318190090,0,1,"Remaches de tuerca ciegos, con rosca M5, para tornillos de cúpulas/pantallas de moto. Bolsa con 50 unidades. 			Validos para la mayoría de las cúpulas/pantallas.""""""""","Remaches de tuerca ciegos, con rosca M5, para tornillos de cúpulas/pantallas de moto. Bolsa con 50 unidades. 			Validos para la mayoría de las cúpulas/pantallas.""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,232,96,100,58,40,,Negro,Acero & PVC,,Por 50,,,https://api.mybihr.com/medias/1061514-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyMzV8aW1hZ2UvanBlZ3xhRFZoTDJobE55ODRPVGN6TXpRd016YzNNVEU0THpFd05qRTFNVFF0TVY4NE1EQlhlRGd3TUVnfGZiODI2OTY2NzlkNWUwMWQzMzMxMDM0ODY2NzY0ODJjMTQ1NzQ3YTU5MTRmZTNiY2E3YjVkZDYzZTVhZGQyZTc,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061515,893434,YAM-1010020,BOLT,BOLT BOLT KIT 10-13 YZ250F,Kit tornillería de plástica Bolt 10-13 YZ250F 12-13 WR450F,37.06,30.63,19.91,819648022424,1,7318190090,0,1,"<p>Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish.</p><ul><li>Screw set for plastics</li><li>Includes all the screws, spacers and washers required to install the plastics</li></ul>","
Made in the USA, BOLT bolts and screws set the worldwide standard for this type of product. These kits of bolts and screws reproduce the characteristics of the original equipment, with a perfect quality of build and finish.Screw set for plasticsIncludes all the screws, spacers and washers required to install the plastics",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,356,239,128,116,24,,,,,,,,https://api.mybihr.com/medias/1061515-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTA4NTJ8aW1hZ2UvanBlZ3xhREpoTDJobFpTODRPVGN6TXpRd05UY3pOekkyTHpFd05qRTFNVFV0TVY4NE1EQlhlRGd3TUVnfDM0NjBhNWEyNWNlZDIzZDZiYjQxNTJlNTg3NjNkOTkxYjI1MjQwZDdjODNlMmRmZGYyZTU1OGIwOTZiZDQ5YjI,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
1061527,530133,021-30400,BOLT,BOLT NUT M4 HEAD NUT 7MM,Tuerca Nylstop BOLT M4 cabeza 17mm 10uds,4.45,3.68,2.39,819648023667,1,7318190090,0,1,"Tuerca de bloqueo con cabeza hexagonal Acero galvanizado con inserto de nailon Pack de 10		  """"""""","Tuerca de bloqueo con cabeza hexagonal Acero galvanizado con inserto de nailon Pack de 10		  """"""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,45,19,67,48,14,,Plata,Acero,,,,,https://api.mybihr.com/medias/1061527-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUzMTB8aW1hZ2UvanBlZ3xhRFJsTDJoaE9TODVNREV6TURBeU1qY3lOems0THpFd05qRTFNamN0TVY4NE1EQlhlRGd3TUVnfDMwOGQ1MGQ1MjE4NTAwMDBkZTNiYWIzMTUwYjUyZTg5ZTUyNzY3OTM3NTk3NDFhZDgzNjcxZDgwZWE3ZjE4MGE,,,,https://static.bihr.pro/eBihr/Pictures/BOLT-pictures.zip,Spain Warehouse (Parts)
