PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Longitud (mm),Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1091585,,25V00,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Replica Team KTM Enduro 1994,116.52,96.30,62.60,60300685,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1276,379,355,599,6,,,https://api.mybihr.com/medias/800Wx800H-1091585-1.jpg?context=bWFzdGVyfHJvb3R8MzY5MTV8aW1hZ2UvanBlZ3xhR0UwTDJoa05DODJNVGd6TlRreU16UTFOakF6TUM4NE1EQlhlRGd3TUVoZk1UQTVNVFU0TlMweExtcHdad3w0MzhiYzNjNTA0YThiZjFiMGQyYWEzYTZmYzZiNGVkOWQwZjIwNDFiNTg3M2VhODczMDQ3NGJlZGJiMzhiYTgz,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091547,,11V05,TECNOSEL,TECNO SEAT COVER,Funda de asiento TECNOSEL Replica Team Honda 1988,59.56,49.22,31.99,8057912000712,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Made in Italy</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Made in ItalyPrecise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3473,359,499,348,20,,,https://api.mybihr.com/medias/800Wx800H-1091547-1.jpg?context=bWFzdGVyfHJvb3R8MTQxNzI2fGltYWdlL2pwZWd8YUdVMkwyZ3haaTgyTVRnek5Ua3hPRGN6TnpRek9DODRNREJYZURnd01FaGZNVEE1TVRVME55MHhMbXB3Wnd8MTNiYTMwNDBlYmYyMzU1N2FlNWEwOTIzZTM2OGZjZjY5MTY2MDRjZDM3MTliMGY3NmI1MGM0MGNjMTM4NjYxMg,https://api.mybihr.com/medias/800Wx800H-1091547-2.jpg?context=bWFzdGVyfHJvb3R8NzUxMjV8aW1hZ2UvanBlZ3xhRE15TDJnM05TODJNVGd6TlRreE9URXpNRFkxTkM4NE1EQlhlRGd3TUVoZk1UQTVNVFUwTnkweUxtcHdad3wwNTM4NWMxZjc1ZWQ4ODE1OTI5NmVhYWM2ZTg2NGVjMTRlNWRmNmYyYmFhOWRmOWI1ZjAxM2UwMDJjN2NmYWEy,https://api.mybihr.com/medias/800Wx800H-1091547-3.jpg?context=bWFzdGVyfHJvb3R8MTY4NDV8aW1hZ2UvanBlZ3xhR0ptTDJnNE1pODJNVGd6TlRreE9UVXlNemczTUM4NE1EQlhlRGd3TUVoZk1UQTVNVFUwTnkwekxtcHdad3xmYTc2ZDNmZDlhYjFlNDY4Yzc0MGRhMDgxZjA0YjRjNzRiY2MwZTJiZTMzZjg2YzQzZmFmNmM1YjEwNjAxMmVi,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091549,,12V00,TECNOSEL,TECNO SEAT COVER OEM YAMAHA 1992,Funda de asiento TECNOSEL OEM Yamaha 1992,59.56,49.22,31.99,12V00,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2599,365,350,495,15,,,https://api.mybihr.com/medias/1091549-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMxODR8aW1hZ2UvanBlZ3xhRGRtTDJnMllpODRPVE0yTXpJMU16Z3lNVGMwTHpFd09URTFORGt0TVY4NE1EQlhlRGd3TUVnfDc1OGI3MTY3MWVlMzNhNDc5NTMzMTU3ZGRiZTkxNjc4N2NhNzI3ZDAxNThjZDJjZjgxN2I0MThkOGEyMGU3NzE,https://api.mybihr.com/medias/1091549-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzEwNTM2fGltYWdlL2pwZWd8YUROakwyZzNNaTg0T1RNMk16STFOVGM0TnpneUx6RXdPVEUxTkRrdE1sODRNREJYZURnd01FZ3xiMzQ3ZmM5NmNkMmRmZjcyMGY1OTFiNGJhMTY4OGYyMmE3YTk1MDI4OGZhYjJhYjgwMWUwYzRjMTI4MDViNWRj,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091579,,23V03,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team Suzuki 1999,116.52,96.30,62.60,8057912004840,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1230,691,352,499,7,,,https://api.mybihr.com/medias/1091579-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIwNTcwfGltYWdlL2pwZWd8YURZekwyaG1aUzg0T1RJNU5UYzBOekUxTkRJeUx6RXdPVEUxTnprdE1WODRNREJYZURnd01FZ3xjNDZhNDM4MzlhZWVhZDhhYmY4ODRmYjU5NmVmMTFjYTBiMWM0YzZkOGQ4MzEwZGRiYzJlNzg2MTJhNmRlM2I2,https://api.mybihr.com/medias/1091579-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk2NjAyfGltYWdlL2pwZWd8YUdOaUwyaG1ZUzg0T1RJNU5UYzBPVEV5TURNd0x6RXdPVEUxTnprdE1sODRNREJYZURnd01FZ3xjYTU3MTcxNzE1OTc1OWIxNjMxMzVhMGYxNjM4ZThiMWRjOWI1N2M4N2ZhMmJiY2UwZDY0MDY0ZjhmNzMwY2Q1,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091577,,23V01,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team Suzuki 1993,116.52,96.30,62.60,8057912004826,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1230,395,350,502,7,,,https://api.mybihr.com/medias/1091577-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU2NDc0fGltYWdlL2pwZWd8YURWbEwyZzRNaTg0T1RReE9UUTNOekUxTmpFMEx6RXdPVEUxTnpjdE1WODRNREJYZURnd01FZ3wxMzhkOTdhOTI0MTViM2JkM2ZlYzJhN2NmYjdjMmQ2OTViZTY3ZWViMTE1YjIyMDJkNDIxYzc2NDA4ZjFmNTQy,https://api.mybihr.com/medias/1091577-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc5NDE5fGltYWdlL2pwZWd8YURobEwyZzNZaTg0T1RReE9UUTNPVEV5TWpJeUx6RXdPVEUxTnpjdE1sODRNREJYZURnd01FZ3xjMGFkMGM1NWFlNDkwZmQ5OTRlYTFmMTRkMjFiMWFkMDU0OTM1OWUxODllZmRjNmM3MDA5MGZhYjVkOGQxNjg2,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091595,,3GV01/000006,TECNOSEL,TECNO STICKERS NUMBER PLATE,Juego adhesivos porta números oval TECNOSEL Kreidler Florett RS-GS,30.25,25.00,16.25,60600118,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: front plate and side plates. </p><p>The different pieces of the kit cannot be sold separately.</p><p> </p></body> </html>","       The sticker kit includes: front plate and side plates. The different pieces of the kit cannot be sold separately.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,620,163,253,350,7,,,https://api.mybihr.com/medias/800Wx800H-1091595-1.jpg?context=bWFzdGVyfHJvb3R8MTc2MjF8aW1hZ2UvanBlZ3xhR05pTDJobU5pODJNVGd6TlRreU9EazJNVEExTkM4NE1EQlhlRGd3TUVoZk1UQTVNVFU1TlMweExtcHdad3w2MWJiMzI4MGY4OWY1OTRhNTgyMjljNGY0NTdlYjE4OTE0NDE0OWYxZDJjYzEyYWI2NDE3NWQ1NmRiZmRhZGRm,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091605,,56V00,TECNOSEL,TECNO STICKERS HUSQVARNA VINTAGE,Adhesivos TECNOSEL Vintage Husqvarna,33.66,27.82,18.08,8057912028051,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The kit is composed of a sheet made of back-printed crystall material (thickness 0,5 mm) containing pre-cut stickers of different sizes. Universal application on motorbikes or various surfaces.</p></body> </html>","       The kit is composed of a sheet made of back-printed crystall material (thickness 0,5 mm) containing pre-cut stickers of different sizes. Universal application on motorbikes or various surfaces. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1584,264,352,500,9,,,https://api.mybihr.com/medias/1091605-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAwNzk3fGltYWdlL2pwZWd8YURnMEwyZ3haaTg0T1RReE9UUTROVEF5TURRMkx6RXdPVEUyTURVdE1WODRNREJYZURnd01FZ3wyMWRlYzFkNmQyNWI2Y2ZmYWQ5OWJjZDllMGYyNzI2YjY4YTI3NTQ1ZWM5ODFlMjAzY2RiZGFmNmM4Yzc0ZWU4,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091583,,24V02,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Team Kawasaki 1998,116.52,96.30,62.60,60300541,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1756,465,499,352,10,,,https://api.mybihr.com/medias/1091583-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxNjIyfGltYWdlL2pwZWd8YUdNMkwyaGxaUzg0T0RjM01EVXpORGMyT0RrMEx6RXdPVEUxT0RNdE1WODRNREJYZURnd01FZ3w4OTc1MDU1NGUyYTIzYzZhMDkyZWQxY2UyNWVmZGQ2Mjg0MTAxZmVjOTEzOWYwMjljMDJiZTgyNTE5YjNiYmJh,https://api.mybihr.com/medias/1091583-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzMwOTQ5fGltYWdlL2pwZWd8YUdZMkwyaGxOeTg0T0RjM01EVXpOamN6TlRBeUx6RXdPVEUxT0RNdE1sODRNREJYZURnd01FZ3wxZWE3YjVlNTg0ZmNhYzRmODI5NmVmOTgxMzYxY2Y1OTllZTM5YWZkNDQ3NTg0M2IwOWUxNjIyMjhmMThhODA1,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091590,,2FV00,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Replica OEM Kramer 1980,25.89,21.40,13.91,60300678,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,620,100,253,350,7,,,https://api.mybihr.com/medias/800Wx800H-1091590-1.jpg?context=bWFzdGVyfHJvb3R8MTI5NTMxfGltYWdlL2pwZWd8YURnNUwyZ3lNeTgyTVRnek5Ua3lOams1TkRrM05DODRNREJYZURnd01FaGZNVEE1TVRVNU1DMHhMbXB3Wnd8ZjJiZGYxOWJlOTY3ZGFiMDlmYjhhNmU5YjZmNTU4NzY5Y2NhZmJkNjdhNWQ5Yjk3ZTI4NWIyNTFiYTllNjY3MQ,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091591,,2FV01/01,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Replica OEM Kramer 1981 rojo,45.31,37.45,24.34,60300688,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,799,166,253,351,9,,,https://api.mybihr.com/medias/800Wx800H-1091591-1.jpg?context=bWFzdGVyfHJvb3R8NTk2NTN8aW1hZ2UvanBlZ3xhR016TDJnM09DODJNVGd6TlRreU56TTRPREU1TUM4NE1EQlhlRGd3TUVoZk1UQTVNVFU1TVMweExtcHdad3w3ZGZlZTI0OWIwNzExODJkOTZhMjcyZTA1YWM0NTBmMDU4NjIzZDg2MDQ0MjRkZmQ5NDM4MGNmZmFjZDI4MGFi,https://api.mybihr.com/medias/800Wx800H-1091591-2.jpg?context=bWFzdGVyfHJvb3R8ODkxOTd8aW1hZ2UvanBlZ3xhRFl6TDJnNE5pODJNVGd6TlRreU56YzRNVFF3Tmk4NE1EQlhlRGd3TUVoZk1UQTVNVFU1TVMweUxtcHdad3wxZTg0NDYwZGRkZDQ5YzhiNmQ4NWU0NTU0MzU1MDA3ZjA4NDFlYmFkMjE0YjAzZDI1ODgwZDgwODE5YTdlNjgw,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091570,,21V07,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Replica Team Honda Maddii 1995,116.52,96.30,62.60,60300679,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3864,561,352,499,22,,,https://api.mybihr.com/medias/800Wx800H-1091570-1.jpg?context=bWFzdGVyfHJvb3R8MTEwMzQ4fGltYWdlL2pwZWd8YURBMUwyaGlNaTgwT1RJMk1ERTNNREV4TnpFMU1DODRNREJYZURnd01FaGZNVEE1TVRVM01DMHhMbXB3Wnd8NDViZTgyOTRiMWU1NDUxZWJjZTYwYTk4OTc5NjMxYzE2NTc0ZDk2MzM1ODgzZGRkYmNjYzEzM2U2ZmJkN2NlOQ,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091575,,22V03,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Replica Team Yamaha 1993 USA,116.52,96.30,62.60,8057912004666,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3857,485,352,498,22,,,https://api.mybihr.com/medias/800Wx800H-1091575-1.jpg?context=bWFzdGVyfHJvb3R8MTMzMjk4fGltYWdlL2pwZWd8YUdOaEwyZzNNUzgyTVRnek5Ua3lNalkyT1RVNU9DODRNREJYZURnd01FaGZNVEE1TVRVM05TMHhMbXB3Wnd8OTRjYWZmYzFkMmY3MWJmZGQ5ODA1NWU3NzBlNzU2YjA3YzM5ZjI3MjMwYjY2MzYxMTU4YWZmNzRlZjExOGU2OA,https://api.mybihr.com/medias/800Wx800H-1091575-2.jpg?context=bWFzdGVyfHJvb3R8NDIxNjB8aW1hZ2UvanBlZ3xhREUyTDJoak55ODJNVGd6TlRreU16QTJNamd4TkM4NE1EQlhlRGd3TUVoZk1UQTVNVFUzTlMweUxtcHdad3w1MmUzYTA0OTdiYmJmMWZkZmMzMmU4M2I3Y2ZjMjI2OTQzYzAyYmNhODVlZWUzZDFlNTBhN2Y4OGM1MDY5ZmRi,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091546,,11V04,TECNOSEL,TECNO SEAT COVER OEM Honda 1998,Funda de asiento TECNOSEL Team Honda Maddii 1995,59.56,49.22,31.99,11V04,0,8714999089,0,1,"<p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p>
<ul>
	<li>Quality &quot;made in Italy&quot;</li>
	<li>Precise finishings and shapes</li>
	<li>Designed to ease the assembling</li>
	<li>Captivating design</li>
	<li>Original Replica TECNOSEL</li>
</ul>
","
Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.

	Quality ""made in Italy""
	Precise finishings and shapes
	Designed to ease the assembling
	Captivating design
	Original Replica TECNOSEL

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,7844,396,350,498,45,,,https://api.mybihr.com/medias/800Wx800H-1091546-1.jpg?context=bWFzdGVyfHJvb3R8MTEwMzQ4fGltYWdlL2pwZWd8YUdGakwyZ3lNUzgwT1RJMk1ERTJPRFkzTlRNMU9DODRNREJYZURnd01FaGZNVEE1TVRVME5pMHhMbXB3Wnd8OTVjODJjY2VmMTc2NmY3NzNkYmM1OWU5OWFkN2UyMzJkYmY2NTFlY2QwMzkwNDI5YzJlYjQwZThkNGY4OTg0OQ,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091550,,12V01,TECNOSEL,TECNO SEAT COVER TEAM YAMAHA 1993,Funda de asiento TECNOSEL Team Yamaha 1993,59.56,49.22,31.99,8057912001474,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3858,376,350,501,22,,,https://api.mybihr.com/medias/1091550-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMxODR8aW1hZ2UvanBlZ3xhRGd6TDJnd1ppODRPVFUyTkRRMk16UXpNVGs0THpFd09URTFOVEF0TVY4NE1EQlhlRGd3TUVnfDM0MTc4NTE3MjQ3OWFkM2JhOTFkODJhNzFiNzdkYmRhNjRmOWNiNTIyOTI0NDk0YzhmMjkxMGZmMzAzYzQyMWM,https://api.mybihr.com/medias/1091550-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg5NTI2fGltYWdlL2pwZWd8YUdNMkwyZ3dPQzg0T1RVMk5EUTJOVE01T0RBMkx6RXdPVEUxTlRBdE1sODRNREJYZURnd01FZ3w4M2M3YzM5ZTIwMjgzMDBhOWYzOWE0ZmU4Mjg0YzA5ODkxNjE2ZmM4YTQwMWNmMjRhMmU0M2E0YjFiZTlkODZk,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
