PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1109514,,SP755-8-001,HINSON,HINSO STEEL PLATE KIT (SET OF 8),Kit de separadores de embrague HINSON,108.90,90.00,63.00,SP755-8-001,0,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Provide optimum hook up with minimum heat build up</li>
<li>Exceptional production tolerances and flatness</li>
<li>Developed with and recommended to enhance the performance of Hinson Clutch Baskets, Inner Hubs, and Pressure Plates</li>
<li>Manufactured to OE specs using high quality materials</li>
<li>Can be used with OE baskets, inner hubs, &amp; pressure plates* (*some models may vary)</li>
<li>Made in the USA.</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Provide optimum hook up with minimum heat build up
Exceptional production tolerances and flatness
Developed with and recommended to enhance the performance of Hinson Clutch Baskets, Inner Hubs, and Pressure Plates
Manufactured to OE specs using high quality materials
Can be used with OE baskets, inner hubs, & pressure plates* (*some models may vary)
Made in the USA.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1808,584,203,168,53,,,https://api.mybihr.com/medias/1109514-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc0MDN8aW1hZ2UvanBlZ3xhRGd5TDJobFlpOHhNakUyTlRNek9EZ3lORGN6TkM4eE1UQTVOVEUwTFRGZk9EQXdWM2c0TURCSXw0NjJjM2U0NTQ5MTBhOWFlZWFmMzZiMzVmN2MxOTkwYTUwOGZjZTFhMjg3Mjk5ZDMyNjNmZTljYTMwN2ZlMzcy,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1109513,,SP373-9-001,HINSON,HINSO STEEL PLATE KIT (SET OF 9),Kit de separadores de embrague HINSON,108.90,90.00,63.00,SP373-9-001,0,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Provide optimum hook up with minimum heat build up</li>
<li>Exceptional production tolerances and flatness</li>
<li>Developed with and recommended to enhance the performance of Hinson Clutch Baskets, Inner Hubs, and Pressure Plates</li>
<li>Manufactured to OE specs using high quality materials</li>
<li>Can be used with OE baskets, inner hubs, &amp; pressure plates* (*some models may vary)</li>
<li>Made in the USA.</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Provide optimum hook up with minimum heat build up
Exceptional production tolerances and flatness
Developed with and recommended to enhance the performance of Hinson Clutch Baskets, Inner Hubs, and Pressure Plates
Manufactured to OE specs using high quality materials
Can be used with OE baskets, inner hubs, & pressure plates* (*some models may vary)
Made in the USA.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1806,648,204,167,53,,,https://api.mybihr.com/medias/1109513-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc0MDN8aW1hZ2UvanBlZ3xhR0l5TDJobE5DOHhNakUyTlRNek9EWXlPREV5Tmk4eE1UQTVOVEV6TFRGZk9EQXdWM2c0TURCSXw3ODg2YmJkNzQ5ZjU2NjJlMWY1NWZkMmFlMjhlOWQwNWZlZWJlZWIyOGIwYTBmZWVjOGVmMDQ3Y2Y2ZDRlZDAw,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1109519,,SP557-7-2101,HINSON,HINSO STEEL PLATE KIT (SET OF 7),Kit de separadores de embrague HINSON,96.80,80.00,56.00,SP557-7-2101,0,8483608090,0,1,<p><strong>Advertencia: Estos discos lisos están diseñados para su uso con bujes y platos de presión de resorte único.</strong></p>,"
Advertencia: Estos discos lisos están diseñados para su uso con bujes y platos de presión de resorte único.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1885,549,204,168,55,,,https://api.mybihr.com/medias/1109519-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc0MDN8aW1hZ2UvanBlZ3xhRFJrTDJoaU1TOHhNakUyTlRNek9UWTBNemt6TkM4eE1UQTVOVEU1TFRGZk9EQXdWM2c0TURCSXwyZmRiYWQzZTBkMGIxNWZmNjcyYjdkMmFhY2I5NzcwZGQ3NTQ3YTlhODMzZDYxZTAwYTRlYWZjZGU3ODgzZmI2,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060538,127008,C141,HINSON,HINSO COVER CLUTCH BLK,"Tapa de embrague HINSON, Yamaha YZ250F",235.95,195.00,98.00,4000504002018,1,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Hardcoated for extreme boot wear resistance</li>
<li>Much stronger than stock, protecting from rock damage</li>
<li>Improves heat dissipation</li>
<li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Hardcoated for extreme boot wear resistance
Much stronger than stock, protecting from rock damage
Improves heat dissipation
Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,1736,220,181,35,274,,,https://api.mybihr.com/medias/800Wx800H-1060538-1.jpg?context=bWFzdGVyfHJvb3R8NzY3NzJ8aW1hZ2UvanBlZ3xhRFF3TDJneE15ODRNVGN5TXpRNE56WXhOekExTkM4NE1EQlhlRGd3TUVoZk1UQTJNRFV6T0MweExtcHdad3xkZGZkMTEzNTMzYzJlZjMzNWE3NDg4ODE5ODU2ZTAzMGZhZDYyZjQ3MDVjN2IxODA4YjAwNDkxN2RmZWQwOGY0,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060543,127038,C240,HINSON,HINSO COVER CLUTCH BLK,Tapa de embrague HINSON para Yamaha,235.95,195.00,136.50,C240,0,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Hardcoated for extreme boot wear resistance</li>
<li>Much stronger than stock, protecting from rock damage</li>
<li>Improves heat dissipation</li>
<li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Hardcoated for extreme boot wear resistance
Much stronger than stock, protecting from rock damage
Improves heat dissipation
Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,1931,272,261,200,37,,,https://api.mybihr.com/medias/1060543-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA3NzB8aW1hZ2UvanBlZ3xhRE5pTDJoa1lpODRPVGN5T0Rrd05ETTVOekV3THpFd05qQTFORE10TVY4NE1EQlhlRGd3TUVnfGMyMTBkOGU0ODdiYzlhY2JiNGViY2M3NDE2MzIzYTY3ZDFlMTUwZWQ1ODk1YmUxMWI0ZjBkODBjZGEwZmNmODI,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060540,127006,C196,HINSON,HINSO COVER CLUTCH BLK,Tapa de embrague HINSON Yamaha,235.95,195.00,136.50,C196,0,8483608090,0,1,"<p><strong>Cubierta de embrague Billetproof</strong></p>
<ul>
<li>Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de f&aacute;brica y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.</li>
<li>Recubrimiento duro para una resistencia extrema al desgaste de la bota</li>
<li>Mucho m&aacute;s resistentes que las originales, protegi&eacute;ndolas de los da&ntilde;os causados por las rocas</li>
<li>Mejora la disipaci&oacute;n del calor</li>
<li>Mecanizado con precisi&oacute;n a partir de aluminio billet T-6 de calidad aeron&aacute;utica con tolerancias aeroespaciales.</li>
</ul>","
Cubierta de embrague Billetproof

Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de fábrica y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.
Recubrimiento duro para una resistencia extrema al desgaste de la bota
Mucho más resistentes que las originales, protegiéndolas de los daños causados por las rocas
Mejora la disipación del calor
Mecanizado con precisión a partir de aluminio billet T-6 de calidad aeronáutica con tolerancias aeroespaciales.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,2116,402,277,201,38,,,https://api.mybihr.com/medias/800Wx800H-1060540-1.jpg?context=bWFzdGVyfHJvb3R8NzY3NzJ8aW1hZ2UvanBlZ3xhR00wTDJnME1TODJNekEyTURVeE56WXhOelk1TkM4NE1EQlhlRGd3TUVoZk1UQTJNRFUwTUMweExtcHdad3wxNjE0ZTEwMjZkMDBlNDhiMjBjZDE3NDBjYzEyNzI0NjMxY2VlYjU3NGI5MmU5MDJlNzg4ZTZkMGU3Mjk3ZWFi,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060558,127147,C474,HINSON,HINSO COVER CLUTCH BLK,Tapa de embrague HINSON Suzuki RM-Z250 2007-2019,235.95,195.00,136.50,400050300701,1,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Hardcoated for extreme boot wear resistance</li>
<li>Much stronger than stock, protecting from rock damage</li>
<li>Improves heat dissipation</li>
<li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Hardcoated for extreme boot wear resistance
Much stronger than stock, protecting from rock damage
Improves heat dissipation
Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,2470,357,234,203,52,,,https://api.mybihr.com/medias/1060558-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMyNDE4fGltYWdlL2pwZWd8YUdJd0wyZzFaQzg1TURFeU9UUTROalkwTXpVd0x6RXdOakExTlRndE1WODRNREJYZURnd01FZ3w0NTExYmRiMWYwOWMyNDk5M2RhZDY0ZTQ4MDRkNGFjNDYxOGExZjUyNjliNTNkMThkOWUyMjVlMGQxZTQyZjgy,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060557,127037,C454,HINSON,HINSO COVER CLUTCH BLK,"Tapa de embrague HINSON, KTM",235.95,195.00,98.00,127037,3,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Hardcoated for extreme boot wear resistance</li>
<li>Much stronger than stock, protecting from rock damage</li>
<li>Improves heat dissipation</li>
<li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Hardcoated for extreme boot wear resistance
Much stronger than stock, protecting from rock damage
Improves heat dissipation
Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,1924,310,264,197,37,,,https://api.mybihr.com/medias/1060557-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA3NzB8aW1hZ2UvanBlZ3xhREExTDJnNFlTODRPVFk0TXprMU56ZzBNakl5THpFd05qQTFOVGN0TVY4NE1EQlhlRGd3TUVnfDE5NjA1NTIxNTVkOTQ2NmYwOWRmOGZmMWQxNmE3MjAxMmE3MmFjYTZlM2VhOTc3MWI4YjRiMWVlZjk4NTQ1YmI,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060533,127009,C028-002,HINSON,HINSO COVER CLUTCH BLK,"Tapa de embrague HINSON, Honda CR250R 2002-2007",272.25,225.00,157.50,4000501003018,0,8483608090,0,1,"<p><strong>Cubierta de embrague Billetproof</strong></p>
<ul>
<li>Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de f&aacute;brica y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.</li>
<li>Recubrimiento duro para una resistencia extrema al desgaste de la bota</li>
<li>Mucho m&aacute;s resistentes que las originales, protegi&eacute;ndolas de los da&ntilde;os causados por las rocas</li>
<li>Mejora la disipaci&oacute;n del calor</li>
<li>Mecanizado con precisi&oacute;n a partir de aluminio billet T-6 de calidad aeron&aacute;utica con tolerancias aeroespaciales.</li>
</ul>","
Cubierta de embrague Billetproof

Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de fábrica y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.
Recubrimiento duro para una resistencia extrema al desgaste de la bota
Mucho más resistentes que las originales, protegiéndolas de los daños causados por las rocas
Mejora la disipación del calor
Mecanizado con precisión a partir de aluminio billet T-6 de calidad aeronáutica con tolerancias aeroespaciales.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,1740,600,290,200,30,,,https://api.mybihr.com/medias/800Wx800H-1060533-1.jpg?context=bWFzdGVyfHJvb3R8MTc5MTc3fGltYWdlL2pwZWd8YUdGakwyZzRZUzgyTXpBMk1EVXhOVGcwT0RJeU1pODRNREJYZURnd01FaGZNVEEyTURVek15MHhMbXB3Wnd8MzIyMjkwZWM3Y2NkZWFkOTUxNzNjMmU4MWYyNzU3MTQzMDQwMzQ4OTU1MDI5YTQ2M2JlNzIzNGM4ODZkYjVjNg,https://api.mybihr.com/medias/800Wx800H-1060533-2.jpg?context=bWFzdGVyfHJvb3R8MTg4MzU4fGltYWdlL2pwZWd8YURGbUwyZ3pPUzgyTXpBMk1EVXhOakV4TURNMk5pODRNREJYZURnd01FaGZNVEEyTURVek15MHlMbXB3Wnd8NjJiMDdmNmYyZTRhNDcwNzgxZjYxOWVlZmQ1NmNlM2U2YjU0MDMyYmZiYzM2ODJiN2VjZmFlNzk0NjkyNjNmNw,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060544,127452,C249,HINSON,HINSO COVER CLUTCH BLK,"Tapa de embrague HINSON, aluminio, KTM/Husqvarna",235.95,195.00,110.60,C249,2,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Hardcoated for extreme boot wear resistance</li>
<li>Much stronger than stock, protecting from rock damage</li>
<li>Improves heat dissipation</li>
<li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Hardcoated for extreme boot wear resistance
Much stronger than stock, protecting from rock damage
Improves heat dissipation
Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,2460,348,240,205,50,,,https://api.mybihr.com/medias/1060544-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI5MjV8aW1hZ2UvanBlZ3xhREJpTDJobE1pODRPVGN5T0Rrd05qTTJNekU0THpFd05qQTFORFF0TVY4NE1EQlhlRGd3TUVnfDY4NzMzMjdhZjhjMzQwOGQ1Mjg0ZWY0ZGVlNWRlYTllY2IwMTg4NzU2Mjc1YzlmNTkzMzJhZGI0N2FjYmMyNGE,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060536,127041,C091,HINSON,HINSO COVER CLUTCH BLK,"Tapa de embrague HINSON, KTM",235.95,195.00,136.50,400050500101,0,8483608090,0,1,"<p><strong>Cubierta de embrague Billetproof</strong></p>
<ul>
<li>Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de f&aacute;brica y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.</li>
<li>Recubrimiento duro para una resistencia extrema al desgaste de la bota</li>
<li>Mucho m&aacute;s resistentes que las originales, protegi&eacute;ndolas de los da&ntilde;os causados por las rocas</li>
<li>Mejora la disipaci&oacute;n del calor</li>
<li>Mecanizado con precisi&oacute;n a partir de aluminio billet T-6 de calidad aeron&aacute;utica con tolerancias aeroespaciales.</li>
</ul>","
Cubierta de embrague Billetproof

Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de fábrica y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.
Recubrimiento duro para una resistencia extrema al desgaste de la bota
Mucho más resistentes que las originales, protegiéndolas de los daños causados por las rocas
Mejora la disipación del calor
Mecanizado con precisión a partir de aluminio billet T-6 de calidad aeronáutica con tolerancias aeroespaciales.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,2460,348,240,205,50,,,https://api.mybihr.com/medias/800Wx800H-1060536-1.jpg?context=bWFzdGVyfHJvb3R8MjMxNTM4fGltYWdlL2pwZWd8YUdReUwyZ3lOeTgyTXpBMk1EVXhOall6TkRZMU5DODRNREJYZURnd01FaGZNVEEyTURVek5pMHhMbXB3Wnd8N2Y1M2E2Y2RhZjliMmZiMDQzNTg1NDU4N2Y2ODhkMzIwZDE2NGZhNzc3NTMyNTFkMDUwNWJiNDMxMzExNmY3OQ,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1060546,127024,C254,HINSON,HINSO COVER CLUTCH BLK,"Tapa de embrague HINSON, KTM XC450/525 '08-09, Predator 500 '03-04, Outlaw 450/525 '08",235.95,195.00,136.50,C254,1,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Hardcoated for extreme boot wear resistance</li>
<li>Much stronger than stock, protecting from rock damage</li>
<li>Improves heat dissipation</li>
<li>Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Hardcoated for extreme boot wear resistance
Much stronger than stock, protecting from rock damage
Improves heat dissipation
Precision machined from billet T-6 aircraft quality aluminum to aerospace tolerances
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,2575,345,174,185,80,,,https://api.mybihr.com/medias/1060546-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjE0Mjl8aW1hZ2UvanBlZ3xhR0ppTDJoak9DODRPVGN5T0RreE1ESTVOVE0wTHpFd05qQTFORFl0TVY4NE1EQlhlRGd3TUVnfDZmOWI4ZTZkYjRlMGI1NmEyMTliMDkxN2Y3ZjY2ZGY5Y2U3MjM0YWJhN2FlYjBmMjM3OGI1ZWIzZmVkOTZjMjk,https://api.mybihr.com/medias/1060546-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg5OTV8aW1hZ2UvanBlZ3xhR1ZoTDJoak1TODRPVGN5T0RreE1qSTJNVFF5THpFd05qQTFORFl0TWw4NE1EQlhlRGd3TUVnfDNlOTcyMDU2MTg3ODMzYWMyYWRlYzUxMjViOWY5ODllNmI2MTI0OGQ1ZWUxNWVkNTk5YzFlYzIyZWE4YTA0NGU,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
