PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ancho exterior del manillar (mm),Anchura (mm),Color,Composición,Diámetro exterior de los extremos del manillar (mm),Diámetro interior del manillar (mm),Diámetro Ø (mm),Embalaje,Longitud (mm),Longitud total (mm),Montaje de espejo retrovisor,Número de puntos,Peso (g),Rango de uso,Rosca,Rosca (mm),Sentido de rosca,Tipo,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,Document2,DeliveryPlant
1062870,,4336,BUZZETTI,BUZTI BIKE STAND SIDE STAND BLACK,Caballete lateral BUZZETTI negro Vespa ET4 50/125/150 - LX 50/125/150 - S 125/150,46.98,38.83,23.30,0433611001,9,8714109090,0,1,"<p>Válido para:</p>
<ul>
	<li>Vespa ET2 50 AIR 2T CAT 1996-1999</li>
	<li>Vespa ET2 50 AIR 2T E1 2000-2001</li>
	<li>Vespa ET2 50 AIR 2T E2 2002-2004</li>
	<li>Vespa ET2 Iniezione 50 AIR 2T E2 2002-2004</li>
	<li>Vespa ET4 125 AIR 4T 2V E1 2000-2004 (Leader)</li>
	<li>Vespa ET4 125 AIR 4T CAT 1996-1999</li>
	<li>Vespa ET4 150 AIR 4T 2V E1 2000-2004 (Leader)</li>
	<li>Vespa ET4 50 AIR 4T 2V E1 2000-2004</li>
	<li>Vespa LT 125i AIR 4T 3V E3 2013-2016</li>
	<li>Vespa LT 150i AIR 4T 3V E3 2014</li>
	<li>Vespa LX 125 AIR 4T 2V E2 2005-2009</li>
	<li>Vespa LX 125 AIR 4T 2V E3 2006-2011</li>
	<li>Vespa LX 125i AIR 4T 2V E3 2009-2012</li>
	<li>Vespa LX 125i AIR 4T 3V E3 2012-2014</li>
	<li>Vespa LX 125i IGET AIR 4T 3V E3 2017</li>
	<li>Vespa LX 125i IGET AIR 4T 3V E4 2018-2020</li>
	<li>Vespa LX 150 AIR 4T 2V E2 2005-2006</li>
	<li>Vespa LX 150 AIR 4T 2V E3 2006-2013</li>
	<li>Vespa LX 150i AIR 4T 2V E3 2009-2013</li>
	<li>Vespa LX 150i AIR 4T 3V E3 2012-2014</li>
	<li>Vespa LX 25km/h AIR 2T E2 2005</li>
	<li>Vespa LX 25km/h AIR 4T 2V E2 2010-2012</li>
	<li>Vespa LX 50 AIR 2T E2 2005-2008</li>
	<li>Vespa LX 50 AIR 2T E2 2009-2013</li>
	<li>Vespa LX 50 AIR 4T 2V E2 2005-2009</li>
	<li>Vespa LX 50 AIR 4T 4V E3 2009-2013</li>
	<li>Vespa LX Touring 125i AIR 4T 2V E3 2010-2011</li>
	<li>Vespa LX Touring 150i AIR 4T 2V E3 2010-2012</li>
	<li>Vespa LX Touring 25km/h AIR 4T 2V E2 2011-2012</li>
	<li>Vespa LX Touring 50 AIR 4T 4V E2 2010-2013</li>
	<li>Vespa LXV 125 AIR 4T 2V E3 2006-2009</li>
	<li>Vespa LXV 125i AIR 4T 2V E3 2010-2013</li>
	<li>Vespa LXV 125i AIR 4T 3V E3 2013-2016</li>
	<li>Vespa LXV 150 AIR 4T 2V E2 2007-2009</li>
	<li>Vespa LXV 150i AIR 4T 2V E3 2011-2015</li>
	<li>Vespa LXV 150i AIR 4T 3V E3 2013-2016</li>
	<li>Vespa LXV 50 AIR 2T E3 2006-2009</li>
	<li>Vespa S 125 AIR 4T 2V E3 2007-2010</li>
	<li>Vespa S 125i AIR 4T 2V E3 2009-2012</li>
	<li>Vespa S 125i AIR 4T 3V E3 2012-2017</li>
	<li>Vespa S 125i IGET AIR 4T 3V E3 2017-2021</li>
	<li>Vespa S 125i IGET AIR 4T 3V E4 2018-2020</li>
	<li>Vespa S 150 AIR 4T 2V E3 2007-2010</li>
	<li>Vespa S 150i AIR 4T 2V E3 2009-2013</li>
	<li>Vespa S 150i AIR 4T 3V E3 2012-2014</li>
	<li>Vespa S College 25km/h AIR 2T E2 2007</li>
	<li>Vespa S College 25km/h AIR 4T 2V E2 2010-2012</li>
	<li>Vespa S College 50 AIR 2T E2 2007-2012</li>
	<li>Vespa S College 50 AIR 4T 4V E2 2008-2014</li>
</ul>
","
Válido para:

	Vespa ET2 50 AIR 2T CAT 1996-1999
	Vespa ET2 50 AIR 2T E1 2000-2001
	Vespa ET2 50 AIR 2T E2 2002-2004
	Vespa ET2 Iniezione 50 AIR 2T E2 2002-2004
	Vespa ET4 125 AIR 4T 2V E1 2000-2004 (Leader)
	Vespa ET4 125 AIR 4T CAT 1996-1999
	Vespa ET4 150 AIR 4T 2V E1 2000-2004 (Leader)
	Vespa ET4 50 AIR 4T 2V E1 2000-2004
	Vespa LT 125i AIR 4T 3V E3 2013-2016
	Vespa LT 150i AIR 4T 3V E3 2014
	Vespa LX 125 AIR 4T 2V E2 2005-2009
	Vespa LX 125 AIR 4T 2V E3 2006-2011
	Vespa LX 125i AIR 4T 2V E3 2009-2012
	Vespa LX 125i AIR 4T 3V E3 2012-2014
	Vespa LX 125i IGET AIR 4T 3V E3 2017
	Vespa LX 125i IGET AIR 4T 3V E4 2018-2020
	Vespa LX 150 AIR 4T 2V E2 2005-2006
	Vespa LX 150 AIR 4T 2V E3 2006-2013
	Vespa LX 150i AIR 4T 2V E3 2009-2013
	Vespa LX 150i AIR 4T 3V E3 2012-2014
	Vespa LX 25km/h AIR 2T E2 2005
	Vespa LX 25km/h AIR 4T 2V E2 2010-2012
	Vespa LX 50 AIR 2T E2 2005-2008
	Vespa LX 50 AIR 2T E2 2009-2013
	Vespa LX 50 AIR 4T 2V E2 2005-2009
	Vespa LX 50 AIR 4T 4V E3 2009-2013
	Vespa LX Touring 125i AIR 4T 2V E3 2010-2011
	Vespa LX Touring 150i AIR 4T 2V E3 2010-2012
	Vespa LX Touring 25km/h AIR 4T 2V E2 2011-2012
	Vespa LX Touring 50 AIR 4T 4V E2 2010-2013
	Vespa LXV 125 AIR 4T 2V E3 2006-2009
	Vespa LXV 125i AIR 4T 2V E3 2010-2013
	Vespa LXV 125i AIR 4T 3V E3 2013-2016
	Vespa LXV 150 AIR 4T 2V E2 2007-2009
	Vespa LXV 150i AIR 4T 2V E3 2011-2015
	Vespa LXV 150i AIR 4T 3V E3 2013-2016
	Vespa LXV 50 AIR 2T E3 2006-2009
	Vespa S 125 AIR 4T 2V E3 2007-2010
	Vespa S 125i AIR 4T 2V E3 2009-2012
	Vespa S 125i AIR 4T 3V E3 2012-2017
	Vespa S 125i IGET AIR 4T 3V E3 2017-2021
	Vespa S 125i IGET AIR 4T 3V E4 2018-2020
	Vespa S 150 AIR 4T 2V E3 2007-2010
	Vespa S 150i AIR 4T 2V E3 2009-2013
	Vespa S 150i AIR 4T 3V E3 2012-2014
	Vespa S College 25km/h AIR 2T E2 2007
	Vespa S College 25km/h AIR 4T 2V E2 2010-2012
	Vespa S College 50 AIR 2T E2 2007-2012
	Vespa S College 50 AIR 4T 4V E2 2008-2014

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,3234,835,363,90,99,,,Negro,Acero,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1062870-1.jpg?context=bWFzdGVyfHJvb3R8MjYyMjh8aW1hZ2UvanBlZ3xhREl4TDJnd015ODJNalUxTkRVME9EWXdNRGcyTWk4NE1EQlhlRGd3TUVoZk1UQTJNamczTUMweExtcHdad3xjMWQ0MWU1MjJkZjVkYTE4NDgxMzhmNzA5MmNkNDI3ZjNiZWM2YjNmY2JjMGE0NTczYWMxMTNhNGY0YzQyODE1,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053481,19278,8572,BUZZETTI,BUZTI BIKE STAND SIDE STAND BLACK,Caballete lateral BUZZETTI,50.49,41.73,25.04,0857201001,17,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p></p></body> </html>","        ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,2845,904,234,152,80,,,Negro,Acero,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053481-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA0Njl8aW1hZ2UvanBlZ3xhREprTDJoa01DODRPVGN4TXpjek56UXdNRFl5THpFd05UTTBPREV0TVY4NE1EQlhlRGd3TUVnfDRhNzkzYTFkODU5YzU2ZjMwZTUzZDE2MjRmZGRiYzliMWIxNjNlYmExNmQ3ZjA3ZGI3ZDg2NTVlYzcxNzBjMDY,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053483,19280,8576,BUZZETTI,BUZTI BIKE STAND SIDE STAND BLACK,Caballete lateral BUZZETTI,48.48,40.07,24.04,0857601001,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p></p></body> </html>","        ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,3031,790,353,106,81,,,Negro,Acero,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053483-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMxMjN8aW1hZ2UvanBlZ3xhRGs1TDJoa1lTODRPVGN4TXpjME1UTXpNamM0THpFd05UTTBPRE10TVY4NE1EQlhlRGd3TUVnfDQ5YjM5NGI4N2E0M2ZkYzYyYjliM2IxMmY2N2Q3NzUzMWQ0OTAzYjcyZTljMDQxNzc1NjgzM2UwYWFiZjE0Mjg,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053494,19293,8723,BUZZETTI,BUZTI BIKE STAND CENTRE STAND BLACK,Par de muelles para caballete central BUZZETTI,5.49,4.54,2.72,0872302005,10,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p></p></body> </html>","        ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,76,67,103,37,20,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053494-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ2OTl8aW1hZ2UvanBlZ3xhR1EwTDJnMU5TODRPVGN4TXpjMU9UQXlOelV3THpFd05UTTBPVFF0TVY4NE1EQlhlRGd3TUVnfGZiY2E2OWFmZTAwYzIxNzQ5MGU0MDhlZDJmZDkwYWQ2NzIzMzRlZTcyYThiZGM1MDQ3N2VjNmYxNzJkOWE3Y2Y,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053482,19279,8574,BUZZETTI,BUZTI BIKE STAND SIDE STAND BLACK,Caballete lateral BUZZETTI,58.99,48.75,29.25,0857412001,6,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p></p></body> </html>","        ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,10296,1344,337,228,134,,,Negro,Acero,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053482-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg4ODN8aW1hZ2UvanBlZ3xhR1ZoTDJoa05pODRPVGN4TXpjek9UTTJOamN3THpFd05UTTBPREl0TVY4NE1EQlhlRGd3TUVnfGJhZDc1ZDM5NzE5NDM0YzliYWRkNzhiNjY4Njg1ZmQyNTc3NWY3YmU1YmRjMTg1MWZjMTgyZmYwNWIyZmQ4NzI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053505,36603,1540,BUZZETTI,BUZTI LOCK NUT CLUTCH M36 X1 HEX 46,Tuerca campana embrague m38x1 hexágono 46 BUZZETTI,1.98,1.64,0.98,8430525366039,1,7318157590,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,55,26,50,55,20,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053505-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzMxNzR8aW1hZ2UvanBlZ3xhRGd4TDJoaFpTOHhOVFF5TmpJek16VXpNalEwTmk4eE1EVXpOVEExTFRGZk9EQXdWM2c0TURCSXwyMjczZTA5MGVjODU0ZjY2MGU1MDhlZTliYzg3MTFiMjkwZWFlODMzZmIzNTE5YzY2NTE2NDliMWZkNDlhZGVj,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053548,19247,4642,BUZZETTI,BUZTI SPARE PART BIKE STAND,"Caballete lateral rueda 12"" BUZZETTI",56.49,46.69,28.01,0464201001,5,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,5677,1026,224,264,96,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053548-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzExNDV8aW1hZ2UvanBlZ3xhR0l3TDJobFppOHhOVFF5TmpJMU1EVXdOakkzTUM4eE1EVXpOVFE0TFRGZk9EQXdWM2c0TURCSXw2ZjQwYjY3Y2FlYTNiMTEwMWJiNGUzZTJiZWNiMDBiYzJkNTVkNDBhOTk5OWFjMzJkZTJkNGY0N2NmY2ExNjcz,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053530,19197,4401,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete lateral BUZZETTI,70.99,58.67,35.20,0440121001,3,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,3789,576,155,281,87,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053530-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDUxMjV8aW1hZ2UvanBlZ3xhRE5oTDJnNE9DOHhOVFF5TmpJME16TTJNamcwTmk4eE1EVXpOVE13TFRGZk9EQXdWM2c0TURCSXxmYzkwODA4ZjQ5MjBkMmE1ODc0YjE0MGJkNTQ2NjQyNDQwYzNmNTJhM2M1ZDcwYzcyNGJhMzcxYWZlNTE2NmZm,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053569,19318,8562N,BUZZETTI,BUZTI SPARE PART BIKE STAND,"Caballete lateral rueda 12""/13"" negro BUZZETTI",42.50,35.12,21.07,0856211001,6,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,3918,802,114,358,96,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053569-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE1MzN8aW1hZ2UvanBlZ3xhRFkzTDJoaVlpOHhOVFF5TmpJMU9URTFOekF5TWk4eE1EVXpOVFk1TFRGZk9EQXdWM2c0TURCSXw5MWIwZTM4YTljODY5NTM0N2NhOTkyNzc5MTg3YmQ5N2NkZGFkYzlkZjdlODNkNTU0YTNkNmE5M2Q1ZjIxNzBh,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053511,19154,4043,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete lateral motor Piaggio 2T BUZZETTI,58.00,47.93,28.76,0404301001,2,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,4402,844,151,343,85,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053511-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc1MDl8aW1hZ2UvanBlZ3xhREF3TDJnM015OHhOVFF5TmpJek5UZzVNVGMwTWk4eE1EVXpOVEV4TFRGZk9EQXdWM2c0TURCSXw1ZTU4MjlhYTg4MDg4MGNiMDQ0Mzg0NjEzNDEzOGNmZTA1NzNiYTRmMDNjYTgyZmI0MGRjMzM1Mzc5OGIxNTFm,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053545,19232,4560,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete lateral BUZZETTI,66.49,54.95,32.97,0456001001,27,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,4749,1120,145,368,89,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053545-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY2NTl8aW1hZ2UvanBlZ3xhR1JrTDJnd1pDOHhOVFF5TmpJME9UTXlOall5TWk4eE1EVXpOVFExTFRGZk9EQXdWM2c0TURCSXxmZmY2MzI2MWUzMzE2NmI1YzYxNWI4NmVmYjk1ZDQyNDc0MDEzYTM0N2JiY2RkZjkxMGQ2YTg0OTkzMDQ1NGFk,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053520,19174,4296,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete lateral BUZZETTI,44.99,37.18,22.31,0429611001,2,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,1802,518,110,315,52,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053520-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkwMTN8aW1hZ2UvanBlZ3xhREZtTDJoa1lTOHhOVFF5TmpJek9UUXpNRFk0Tmk4eE1EVXpOVEl3TFRGZk9EQXdWM2c0TURCSXwwYjc3MTRjNjI2MTI0NWI2NTEzYjJjMzU3MGMwNmIwYmNhOTc2ZDY0ODU2NTUyM2RlMGY5ZTMyMGM1ZDAxNGY4,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053547,19239,4601,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete lateral universal para tubo ø26-ø32 – largo 290mm BUZZETTI,60.49,49.99,29.99,0460101001,1,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,1867,700,123,330,46,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1053547-1.jpg?context=bWFzdGVyfHJvb3R8MzAyNjd8aW1hZ2UvanBlZ3xhR0ZtTDJoaU5pOHpNekkxTkRjeE9UYzRNamswTWk4NE1EQlhlRGd3TUVoZk1UQTFNelUwTnkweExtcHdad3w2ZjkwNjliMmJjMTI2MTg4MDE2ZDM0ZDc4MmM0Yjc2ZThjOTkzNDcyY2NhMGZhODY5ZjU3YjRjODRkNTczMDE4,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053553,19259,4780,BUZZETTI,BUZTI SPARE PART BIKE STAND,Juego de muelles BUZZETTI,5.49,4.54,2.72,8430525192591,19,7320208190,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,108,36,81,70,19,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053553-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg3MjV8aW1hZ2UvanBlZ3xhR0ptTDJneFpTOHhOVFF5TmpJMU1qUTNNak0xTUM4eE1EVXpOVFV6TFRGZk9EQXdWM2c0TURCSXwwMGFmMTcwYTUzMjFkZWU5NzA5YzIwOTBkODMzY2ZmNzdjMDgxYjk5M2VjOWEzOGYwZWEzMTFiNzliN2U4NmNi,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053551,19255,4715,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete central motores Yamaha-Minarelli BUZZETTI,59.50,49.17,29.50,0471501001,37,8428909000,0,1,<p><strong></strong>&nbsp;</p><p><strong>Altura total: 235mm</strong></p>,"
 
Altura total: 235mm",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,9974,1232,418,246,97,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053551-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM3NTB8aW1hZ2UvanBlZ3xhRGs1TDJnNE1TOHhOVFF5TmpJMU1UWTROVGt4T0M4eE1EVXpOVFV4TFRGZk9EQXdWM2c0TURCSXxlY2FjOWJjN2EwMzJjNjBiOWI0OWFmMDRkZGViY2U2NDIzODI3MDk0NTg0OTIyMGZhODEyNDQ0MmExMGRkZDJh,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053507,19147,4020,BUZZETTI,BUZTI SPARE PART BIKE STAND,Tope de goma para caballete central 25mm BUZZETTI,1.83,1.51,0.91,8430525191471,5,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,133,12,54,82,30,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053507-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU2Mzd8aW1hZ2UvanBlZ3xhR0k0TDJobFpTOHhOVFF5TmpJek5ETXhPRGczT0M4eE1EVXpOVEEzTFRGZk9EQXdWM2c0TURCSXw5MjU5YWJjZDQ1YmJhYmVlYWVjNmU4YWRlNTM0MzM0NzE0Njc4NDZlYzUxMDc4NDFlODM3YmY2ZjZlYWMzMGJh,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053556,19271,7810,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete central motores Yamaha-Minarelli BUZZETTI,96.99,80.16,48.10,0781001001,20,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,11334,1778,291,410,95,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053556-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjY4MTJ8aW1hZ2UvanBlZ3xhR0UzTDJnMU1TOHhOVFF5TmpJMU16WTFNVGs1T0M4eE1EVXpOVFUyTFRGZk9EQXdWM2c0TURCSXxjOTkwZTdlYzdjYmJlMGMzOTc0NDhjMDIxZTFiMWMxODJlNzdmZThiZDQxMTRiYmRhMjg3Yzg0MTM3ZGMxMDhi,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053557,19272,7830,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete central motores Yamaha-Minarelli BUZZETTI,96.99,80.16,48.10,0783001001,31,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,11273,1754,234,434,111,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053557-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc4NzJ8aW1hZ2UvanBlZ3xhR1V4TDJoaE5pOHhOVFF5TmpJMU5EQTBOVEl4TkM4eE1EVXpOVFUzTFRGZk9EQXdWM2c0TURCSXw2MWU5NzJiOTJlODdhMjU1OGI4NzYwNmM4MDlkOWRjMTk1M2E1OTg1YTM4NmZiZWM2YmQ2NzZmODJmOWIwYjFk,https://api.mybihr.com/medias/800Wx800H-1053557-2.jpg?context=bWFzdGVyfHJvb3R8MzQxNTR8aW1hZ2UvanBlZ3xhR0U1TDJnMU1TODBOVEV4TVRFeU5qSXlPVEF5TWk4NE1EQlhlRGd3TUVoZk1UQTFNelUxTnkweUxtcHdad3w5ODMyYmFlOTYwYzMzN2Q1ZmI0Njg1NWQ4MjQ0NWE5M2NiYjkwNTQwZDEyZGJmZjRjOWY1MGI5ZDZiZDc5YmFi,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053555,19270,7808,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete central motores Yamaha-Minarelli BUZZETTI,96.99,80.16,48.10,0780801001,3,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,11865,1786,267,404,110,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053555-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU1Njd8aW1hZ2UvanBlZ3xhREEzTDJnME5DOHhOVFF5TmpJMU16STFPRGM0TWk4eE1EVXpOVFUxTFRGZk9EQXdWM2c0TURCSXw3ZDI2NTkxYTY1YWE5NmQwNzVjMzU3YzBkMGM3MjFmMzk5ZTg3ZGI2ZTBhODRkNmViYzU3NjU5MmZkZWQwMzg5,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053544,19227,4509,BUZZETTI,BUZTI SPARE PART BIKE STAND,Muelle para caballete central BUZZETTI,3.48,2.88,1.73,8430525192270,34,7320208190,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,76,36,40,126,15,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053544-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQxMTZ8aW1hZ2UvanBlZ3xhREUyTDJnMk15OHhOVFF5TmpJME9Ea3pNelF3Tmk4eE1EVXpOVFEwTFRGZk9EQXdWM2c0TURCSXwxZjk0N2Y2MzY0OWI5ZTc0NzlmMWU5NmUyMDExZmMyMTU3MWI4OTI4OTdmMWU1MTBiMjQ5MjRjYjNhZDAxMDUy,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053531,19203,4410,BUZZETTI,BUZTI SPARE PART BIKE STAND,Caballete central completo BUZZETTI,59.50,49.17,29.50,0441001001,6,8428909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,18168,1308,236,445,173,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053531-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE3NjN8aW1hZ2UvanBlZ3xhR0ZqTDJnM1lTOHhOVFF5TmpJME16YzFOakEyTWk4eE1EVXpOVE14TFRGZk9EQXdWM2c0TURCSXxmM2E0YTVlYWJkNDlhZTY3MGFiYmY0OWIzZjU2YjQyYTdkNGY5ODY3Y2M1NWNmYmFjMjZlYWI1MzY4NDYyMTIw,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
