PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de eslabones,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Calidad,Color de la cadena,Eslabón de conexión,Eslabones de cadena,Paso de cadena,Retenes,Tipo de cadena RK,Uso,Picture1,AllPicturesZIP,Document1,DeliveryPlant
1111473040,99464120,GS530KRO-120,RK,"RK CHAIN KRO 530, GLD/BLK, 120",Cadena RK GB530KRO con 120 eslabones oro,118.24,97.72,58.63,9555217614454,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,120 eslabones,Dorado / Negro,792,2720,110,240,30,,,Remache,,530,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111473040-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2NjIwfGltYWdlL2pwZWd8YUdSaUwyZzVPUzh4TlRNeE9EZ3hNelV3TnpZeE5DOHhNVEV4TkRjek1EUXdMVEZmT0RBd1YzZzRNREJJfDNlOTU5MTY0MTA5ZDkxMDI2NDUzNDZlNGU3ODc2ODkyYjcxN2NlNjc4ZWE1OWM1NzBkODZkMWZmNTE0YzFhMmY,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111473005,99463108,530KRO-108,RK,"RK CHAIN KRO 530, BLK/BLK, 108",Cadena RK 530KRO con 108 eslabones negro,93.12,76.96,46.18,9555217613563,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,108 eslabones,Negro / Negro,792,2244,110,240,30,,,Remache,,530,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111473005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE1NDAyfGltYWdlL2pwZWd8YUdVd0wyaG1OQzh4TlRNeE9EZ3dOall5TmpNek5DOHhNVEV4TkRjek1EQTFMVEZmT0RBd1YzZzRNREJJfDljOGM1YTU5ZTY2YmZiZGFlNzQwM2Y5MDRiYmNkMjkyN2M3YmI3OTA0YTY2OGM0ZjY4ZDI1YTYzNjA1MzZhNDk,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111473039,99464118,GS530KRO-118,RK,"RK CHAIN KRO 530, GLD/BLK, 118",Cadena RK GB530KRO con 118 eslabones oro,116.29,96.11,57.67,8430525276482,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,118 eslabones,Dorado / Negro,792,2676,110,240,30,,,Remache,,530,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111473039-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2NjIwfGltYWdlL2pwZWd8YURGbEwyZzVNeTh4TlRNeE9EZ3hNek14TVRBd05pOHhNVEV4TkRjek1ETTVMVEZmT0RBd1YzZzRNREJJfDI2NjhkMjA3MjY2ZTBkZTRlZmVmZWIyYTg2NTlkODU5ODViOWU4MDY2YWFmYzc5NDQzNmFmNTU3MDc1MzNkMzM,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111473036,99464112,GS530KRO-112,RK,"RK CHAIN KRO 530, GLD/BLK, 112",Cadena RK GB530KRO con 112 eslabones oro,109.09,90.16,54.10,9555217631369,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,112 eslabones,Dorado / Negro,792,2544,240,110,30,,,Remache,,530,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111473036-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2NjIwfGltYWdlL2pwZWd8YURFMEwyZ3pOeTh4TlRNeE9EZ3hNamN5TVRFNE1pOHhNVEV4TkRjek1ETTJMVEZmT0RBd1YzZzRNREJJfDZiNjkxN2ZmZmQzNmVlOGMwNjA0MWE0YTlmMzI3NjQ0YmU5ZDhhN2YxNTRmYTllMTE3ZWM2YTRlODA0NzBjOTI,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111473021,99463140,530KRO-140,RK,"RK CHAIN KRO 530, BLK/BLK, 140",Cadena RK 530KRO con 140 eslabones negro,118.58,98.00,58.80,9555217631338,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,140 eslabones,Negro / Negro,792,2884,240,110,30,,,Remache,,530,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111473021-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE1NDAyfGltYWdlL2pwZWd8YURjM0wyZzBZeTh4TlRNeE9EZ3dPVGMzTWpBMk1pOHhNVEV4TkRjek1ESXhMVEZmT0RBd1YzZzRNREJJfGUwZjViM2Q5YjRmMGZkZTJkMjFhZDQ2YWJiNjhmYTJjZjU1MTY5ODhjYmYxNzMyYTQwMjljYzJlNjkwYjdlYmI,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111473003,99463104,530KRO-104,RK,"RK CHAIN KRO 530, BLK/BLK, 104",Cadena RK 530KRO con 104 eslabones negro,88.09,72.80,43.68,9555217611804,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,104 eslabones,Negro / Negro,792,2164,240,110,30,,,Remache,,530,O-Ring,KRO,Carretera,https://api.mybihr.com/medias/1111473003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE1NDAyfGltYWdlL2pwZWd8YURreEwyaG1aQzh4TlRNeE9EZ3dOakl6TXpFeE9DOHhNVEV4TkRjek1EQXpMVEZmT0RBd1YzZzRNREJJfDMxODFkMDFjZmExYWI3ZmIyNzZhZTkxMTAxMDQ4ZGE4NTA5NGRjNDcwNzQ4NmYzNWJlMTFhZThkMjE1NDJlY2Y,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111475011,99461120,530-120,RK,"RK CHAIN M 530, BLK/BLK, 120",Cadena RK 530M con 120 eslabones negro,33.07,27.33,16.40,9555217606114,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,120 eslabones,Negro / Negro,792,1988,110,240,30,,,,,530,Sin retenes,M,Carretera,https://api.mybihr.com/medias/1111475011-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI4MDJ8aW1hZ2UvanBlZ3xhREpoTDJneFpTOHhOVE14T0RneU5EazNOalF4TkM4eE1URXhORGMxTURFeExURmZPREF3VjNnNE1EQkl8ZGI0YTk0YTYxOGY0M2UzZTkyZDk0OGYwOTJkNjU5MDQxZDkwOWRiNDYxNGU5MTQwZGY2MzQ0ZWQ2N2YxZTdhZg,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111475008,99461114,530-114,RK,"RK CHAIN M 530, BLK/BLK, 114",Cadena RK 530M con 114 eslabones negro,33.80,27.93,16.76,9555217606084,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,114 eslabones,Negro / Negro,792,1892,110,240,30,,,,,530,Sin retenes,M,Carretera,https://api.mybihr.com/medias/1111475008-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI4MDJ8aW1hZ2UvanBlZ3xhRGc0TDJnek1pOHhOVE14T0RneU5ETTROalU1TUM4eE1URXhORGMxTURBNExURmZPREF3VjNnNE1EQkl8MDU0OGExMzNhNjUzYWFhMjE5YTNmMjRhZGRkOGVhOTVjMWUzMDRmYWJkNjJkMjU5MzhiMzUxOWE1OTI0ZWU4YQ,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111475014,99461126,530-126,RK,"RK CHAIN M 530, BLK/BLK, 126",Cadena RK 530M con 126 eslabones negro,37.35,30.87,18.52,9555217631314,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,126 eslabones,Negro / Negro,792,2084,240,110,30,,,,,530,Sin retenes,M,Carretera,https://api.mybihr.com/medias/1111475014-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI4MDJ8aW1hZ2UvanBlZ3xhR1JsTDJnelpDOHhOVE14T0RneU5UVTJOakl6T0M4eE1URXhORGMxTURFMExURmZPREF3VjNnNE1EQkl8NGM5ZGMxZDkzMWQ0NTdmY2QxYWMyNDM0MzFhMDhjN2JiZWZjNTg2ODkyYTkwMDY3ZDY4NGFlYzM2N2U1Njk3Nw,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111475029,99461098,530-98,RK,"RK CHAIN M 530, BLK/BLK, 98",Cadena RK 530M con 98 eslabones negro,29.05,24.01,14.41,9555217606008,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,98 eslabones,Negro / Negro,792,1636,240,110,30,,,,,530,Sin retenes,M,Carretera,https://api.mybihr.com/medias/1111475029-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI4MDJ8aW1hZ2UvanBlZ3xhR05sTDJnNFpTOHhOVE14T0RnNU5EQTFNVE0xT0M4eE1URXhORGMxTURJNUxURmZPREF3VjNnNE1EQkl8ZGI5NDZiMWIzMWZhMTEyYmVkZTA5ZDU2ZTQzN2JiYjJmYmQzMzVjYTUwMTUzYmY2ZTIwZDVjNWVkNTIwZDBjNw,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111475001,99461100,530-100,RK,"RK CHAIN M 530, BLK/BLK, 100",Cadena RK 530M con 100 eslabones negro,29.65,24.50,14.70,9555217606015,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,100 eslabones,Negro / Negro,792,1668,240,110,30,,,,,530,Sin retenes,M,Carretera,https://api.mybihr.com/medias/1111475001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI4MDJ8aW1hZ2UvanBlZ3xhRFZrTDJoaE55OHhOVE14T0RneU16QXhNRE16TkM4eE1URXhORGMxTURBeExURmZPREF3VjNnNE1EQkl8OTE5OTFkMzE3NzhjZjM1Y2I3NDMyNGM0NjJmYzg3NjI1OGY0YjQ4MjRlYzlhNjAxMTNiMDRkNDM3NmVhOWEzNA,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111475007,99461112,530-112,RK,"RK CHAIN M 530, BLK/BLK, 112",Cadena RK 530M con 112 eslabones negro,33.20,27.44,16.46,9555217606077,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,112 eslabones,Negro / Negro,792,1860,240,110,30,,,,,530,Sin retenes,M,Carretera,https://api.mybihr.com/medias/1111475007-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI4MDJ8aW1hZ2UvanBlZ3xhRFU1TDJnek9TOHhOVE14T0RneU5ERTRPVGs0TWk4eE1URXhORGMxTURBM0xURmZPREF3VjNnNE1EQkl8ODc3YzkxMjg3ZDc4YTRhNjgyNzFhNWUwNjA5Mzg5OTIzZGUwMjIyNGI5OTIyMDA1YmEyZTA4MWFmOWU4ZGE5NA,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111477038,99471118,BB530XSO-118,RK,"RK CHAIN XSOZ1 530, BLU/BLU, 118",Cadena RK FB530XSOZ1 con 118 eslabones azul,161.21,133.23,46.63,4935531476368,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,118 eslabones,Azul / Azul,616,1840,280,110,20,,,Remache,,530,RX-Ring,XSOZ1,Carretera,https://api.mybihr.com/medias/1111477038-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkwMTkzfGltYWdlL2pwZWd8YUROakwyZ3haaTh4TlRNeE9Ea3dNVFV5TWpRMk1pOHhNVEV4TkRjM01ETTRMVEZmT0RBd1YzZzRNREJJfGMwMjA5N2ZlOGI5NjQzMjBlZjMxZmMwNDEwNGVjZWY2Y2FkZWE4YmRmMDU2NDNkZWQ5MWUyZDlkMTkxZmVhMDI,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111477083,99475120,DD530XSO-120,RK,"RK CHAIN XSOZ1 530, ORG/ORG, 120",Cadena RK FO530XSOZ1 con 120 eslabones naranja,146.23,120.85,42.30,4935531479307,10,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,120 eslabones,Naranja / Naranja,1080,2480,120,300,30,,,Remache,,530,RX-Ring,XSOZ1,Carretera,https://api.mybihr.com/medias/1111477083-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMTY0fGltYWdlL2pwZWd8YUdRMkwyZzNaUzh4TlRNeE9Ea3hNRE0yT1RneU1pOHhNVEV4TkRjM01EZ3pMVEZmT0RBd1YzZzRNREJJfDg3OThjYjgxYWI5OTJhYTQ2OWUzN2JlNGIzMGNmODhiNThlMDQwZmEwMzcwZGJmMzNlZDE1ZGYxNDhhZTRjYzQ,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111477105,99483120,RR530XSO-120,RK,"RK CHAIN XSOZ1 530, RED/RED, 120",Cadena RK FR530XSOZ1 con 120 eslabones rojo,146.23,120.85,42.30,4935531466512,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,120 eslabones,Rojo / Rojo,616,1840,280,110,20,,,Remache,,530,RX-Ring,XSOZ1,Carretera,https://api.mybihr.com/medias/1111477105-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc5MTkzfGltYWdlL2pwZWd8YURrMUwyZ3pNQzh4TlRNeE9Ea3hORFk1TlRFNU9DOHhNVEV4TkRjM01UQTFMVEZmT0RBd1YzZzRNREJJfDBmYTkxMzEyOWFiNmU3ZDNkY2Y2MmMyMWQ5ODBhYTgxNzYyMDEzZjJjZjdhZDZlZjNlZmZlZDBhMTdkZTVlMzI,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111477059,99479116,MM530XSO-116,RK,"RK CHAIN XSOZ1 530, GRN/GRN, 116",Cadena RK FG530XSOZ1 con 116 eslabones verde,141.34,116.81,23.36,8430525443419,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,116 eslabones,Verde / Verde,616,1840,280,110,20,,,Remache,,530,RX-Ring,XSOZ1,Carretera,https://api.mybihr.com/medias/1111477059-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2ODY3fGltYWdlL2pwZWd8YUdRMEwyZ3pOUzh4TlRNeE9Ea3dOVFkxTVRJek1DOHhNVEV4TkRjM01EVTVMVEZmT0RBd1YzZzRNREJJfDM3MDRlYzJiOTVkMDk5Mjg0YmE0YzhjNjAwMTcxYmUxYTEzMWE0NWFlMmZjMDAyM2ExNjE5MzQ1MTBhZjhiYWI,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111477102,99483114,RR530XSO-114,RK,"RK CHAIN XSOZ1 530, RED/RED, 114",Cadena RK FR530XSOZ1 con 114 eslabones rojo,138.85,114.75,40.16,4935531476405,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,114 eslabones,Rojo / Rojo,616,1840,280,110,20,,,Remache,,530,RX-Ring,XSOZ1,Carretera,https://api.mybihr.com/medias/1111477102-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc5MTkzfGltYWdlL2pwZWd8YURnM0wyZ3haUzh4TlRNeE9Ea3hOREV3TlRNM05DOHhNVEV4TkRjM01UQXlMVEZmT0RBd1YzZzRNREJJfDNjNmVmNWRlNGRhNjBkZmE5OTZjMTRjMzM5NzA0YmM0ZjJkZDk0M2M1YWNlN2VmMDdmY2MxZjJhYmE5ZmE4OGQ,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
1111477060,99479118,MM530XSO-118,RK,"RK CHAIN XSOZ1 530, GRN/GRN, 118",Cadena RK FG530XSOZ1 con 118 eslabones verde,143.72,118.78,41.57,8430525443426,15,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. CHAIN,118 eslabones,Verde / Verde,616,1840,280,110,20,,,Remache,,530,RX-Ring,XSOZ1,Carretera,https://api.mybihr.com/medias/1111477060-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2ODY3fGltYWdlL2pwZWd8YURFM0wyZ3laaTh4TlRNeE9Ea3dOVGcwTnpnek9DOHhNVEV4TkRjM01EWXdMVEZmT0RBd1YzZzRNREJJfDQ0ODlhNzYyY2FkM2UxMWJkYmM3M2NiODY0OGQ1Yzc4ZDdkNmNiODNkOThlNWFjNmVjOTUyZWFlNDNmYmI5OGY,https://static.bihr.pro/eBihr/Pictures/RK-pictures.zip,https://api.mybihr.com/medias/RK-Chains-Specs-Rev1-1-2021.pdf?context=bWFzdGVyfGRvY3VtZW50c3w5Nzc0OTI0fGFwcGxpY2F0aW9uL3BkZnxhR015TDJneFppODJOVEkxT0RjNU5URXdOak16TkM5U1MxOURhR0ZwYm5OZlUzQmxZM05mVW1WMk1WOHhYekl3TWpFdWNHUm18NGY1MWY5ZDQ0NTU0YjUzYWNjOTYzMDJkM2YxMWM5NDRiNmRlMzQyNGRhMzkwNzg1ZjY2MmIyMTJiODkyNzJhZQ,Spain Warehouse (Parts)
