PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (cm),Bloqueo,Color,Composición,Embalaje,Especificaciones,Fijación,Forma,Homologación,Incluye intermitente,Longitud (cm),Montaje,Posición,Rosca (mm),Tipo de puño,Tipo de retrovisor,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,DeliveryPlant
1086874003,,HO04640#070,UFO,"UFO PLASTIC FORK GUARD, RED/RED",Protectores de horquilla UFO,34.78,28.74,18.68,8052135010630,0,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul>
<li>Tipo OEM</li>
<li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.

Tipo OEM
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,5440,270,340,200,80,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086874003-1.jpg?context=bWFzdGVyfHJvb3R8MTE1MDUyfGltYWdlL2pwZWd8YURBd0wyaGhPQzg0TVRZM016WTBPRGcyTlRNeE1DODRNREJYZURnd01FaGZNVEE0TmpnM05EQXdNeTB4TG1wd1p3fDJiNzAyYWUyMzBhOWE0MzI5ZGQyZjgwNDY1ZTdjMTUyNGI0ZGExOGFmNDAzMzA4YjE5ZmM3Yzc1OWRjNzkxYTQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086880001,41205,HO04655#070,UFO,"UFO PLASTIC FRONT FENDER, RED/RED",Guardabarros delantero UFO Honda rojo HO04655-070,29.20,24.13,15.68,8430525412057,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeMade from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,55233,662,739,370,202,,,,Rojo,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1086880001-1.jpg?context=bWFzdGVyfHJvb3R8ODk0NzR8aW1hZ2UvanBlZ3xhREEyTDJoa09TODRNVFkzTXpZMU1EZ3pNVE01TUM4NE1EQlhlRGd3TUVoZk1UQTROamc0TURBd01TMHhMbXB3Wnd8OTViZjdiNjY4NWIzY2M1ODYwM2M4MmQ1OTMxNzkyMTFkYTkzZDFkNjhlZWZhNmRjYzc4NWIxZjhiMjExMzVlYw,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086888001,41208,HO04659#041,UFO,"UFO PLASTIC SIDE PANELS, WHT/WHT",Paneles laterales UFO,59.53,49.20,31.98,8052135011415,2,8714109090,0,1,<strong>Color:</strong> Blanco.,Color: Blanco.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,15848,396,539,243,121,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086888001-1.jpg?context=bWFzdGVyfHJvb3R8ODQxNjZ8aW1hZ2UvanBlZ3xhR05tTDJnd01DODRNVFkzTXpZMU16RTVNRFk0Tmk4NE1EQlhlRGd3TUVoZk1UQTROamc0T0RBd01TMHhMbXB3Wnd8ODgwMTk2ZDQ4OGMyMzc3MDUyNTYwY2EwMTQ4OGE0ZDQxNzk3OTZkYzcyNWZmMjY5MmRkYmI5YzA3MGI3OTVkOQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087901003,78449372,YA04867#089,UFO,"UFO PLASTIC RAD SCOOPS, BLU/BLU",Plásticos laterales de radiador UFO azul Yamaha YZ65,52.79,43.63,28.36,8052135094302,1,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul><li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,12909,279,422,322,95,,,,Azul,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087901003-1.jpg?context=bWFzdGVyfHJvb3R8NjUwNTZ8aW1hZ2UvanBlZ3xhREF3TDJnNVppODRNVFkzTkRnMU5EQTNNak0xTUM4NE1EQlhlRGd3TUVoZk1UQTROemt3TVRBd015MHhMbXB3Wnd8Y2U1MWNiZDVkNGQwMGY4NTBlMGMyMDNmYzMyODYyYmE2YmRkNWNjNDgwZjY0MzM1MzZlMjVjMTNmZTIyYjAwNA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087901001,78449320,YA04867#001,UFO,"UFO PLASTIC RAD SCOOPS, BLK/BLK",Plásticos laterales de radiador UFO negro Yamaha YZ65,51.26,42.36,12.99,8052135094289,2,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul><li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,9634,277,374,322,80,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087901001-1.jpg?context=bWFzdGVyfHJvb3R8NDYyNTh8aW1hZ2UvanBlZ3xhR0kwTDJnME9TODRNVFkzTkRnMU16WTNPVEV6TkM4NE1EQlhlRGd3TUVoZk1UQTROemt3TVRBd01TMHhMbXB3Wnd8Y2Q0YWU4MTRiZDU3MmI4MGEyNTE4NWNlMjg5MDZkNzFhYTIyZWQxZmVlN2ExOTI3YWU4Njg3MjNmMzUzY2NlMQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087901002,78449310,YA04867#046,UFO,"UFO PLASTIC RAD SCOOPS, WHT/WHT",Plásticos laterales de radiador UFO blanco Yamaha YZ65,51.26,42.36,12.99,8052135094296,2,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul><li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,9902,280,410,322,75,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087901002-1.jpg?context=bWFzdGVyfHJvb3R8MzMyOTR8aW1hZ2UvanBlZ3xhRGcwTDJnMU1DODRNVFkzTkRnMU16ZzNOVGMwTWk4NE1EQlhlRGd3TUVoZk1UQTROemt3TVRBd01pMHhMbXB3Wnd8MjMyYzJmNjhkMmUyMDRjN2JlMGU0NTgzN2U5NGE0NjIwZjViMGVmOWUwMmIyNzQ3ZWUzNzZhYTI2ODBiZDE1ZA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087434002,47422,KTKIT511-001,UFO,"UFO PLASTIC KIT, BLK/BLK",Kit plástica completo UFO KTM negro KTKIT511-001,123.82,102.33,66.51,8052135041832,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,93852,2594,790,440,270,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087434002-1.jpg?context=bWFzdGVyfHJvb3R8MTM5Mjc4fGltYWdlL2pwZWd8YURrMkwyaGhZeTg0TVRZM05ETXpORGsyTVRZNU5DODRNREJYZURnd01FaGZNVEE0TnpRek5EQXdNaTB4TG1wd1p3fGE4NDZmZGJhY2YzZjI1YWFlNzZiMWZkMTdiZjc1NDFkMzFjMDI5M2U1YzU5ODFmYjlkNzg0MjBlZDY0YTQzMjk,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087434003,47423,KTKIT511@047,UFO,"UFO PLASTIC KIT, WHT/WHT",Kit de Plástica UFO Blanco KTM,123.82,102.33,66.51,78542710,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs338D9379{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Kit contains:<ul> <li>Front fender</li><li>Rear Fender + Side panels</li><li>Radiator covers</li></ul> </li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeKit contains: Front fenderRear Fender + Side panelsRadiator covers Made from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,99718,2306,799,441,283,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087434003-1.jpg?context=bWFzdGVyfHJvb3R8OTc0MjZ8aW1hZ2UvanBlZ3xhREprTDJnMVpTODRNVFkzTkRNek5URTFPRE13TWk4NE1EQlhlRGd3TUVoZk1UQTROelF6TkRBd015MHhMbXB3Wnd8M2JjOTQyNjA4MTMwNTNkMjY3MGFmMDhmYTQxY2Y4NDE1ODYzMDBkNGMyZGRlMTljNTAwZGQ0MDgxNDMzNmVmNQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087434001,41121,KTKIT511@999,UFO,"UFO PLASTIC KIT, OEM/OEM",Kit plástica completo UFO KTM original KTKIT511-999,123.82,102.33,56.28,8430525411210,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs338D9379{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions.</p><p></p><ul> <li>OEM type</li><li>Kit contains:<ul> <li>Front fender</li><li>Rear Fender + side panels</li><li>Radiator covers</li></ul> </li><li>Made from UV, choc and torsion resistant injected plastic</li></ul> </body> </html>","       UFO plastics are renowned for their quality and their resistance to off-road use. They’re designed like OEM plastics and are easy to mount. They are used by todays MXGP top teams and former world champions. OEM typeKit contains: Front fenderRear Fender + side panelsRadiator covers Made from UV, choc and torsion resistant injected plastic  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,100145,2345,797,444,283,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087434001-1.jpg?context=bWFzdGVyfHJvb3R8MTM2MDg4fGltYWdlL2pwZWd8YURZMUwyaGlNeTg0TVRZM05ETXpORGMyTlRBNE5pODRNREJYZURnd01FaGZNVEE0TnpRek5EQXdNUzB4TG1wd1p3fDMzY2M1MDE4NWFlMjZlMTIyODJmNTM3NGZjNjkyYTA3MjVjZjQwOGI2N2Q2MTkyZWE3Y2M0YTQxZWNjYjM0ZTU,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087445004,4420009999,KTKIT526@999W,UFO,"UFO PLASTIC KIT, OEM/OEM",Kit de Plástica UFO SX65 16-19 OEM COLOR 19,130.86,108.15,59.48,KTKIT526999W,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,102658,2459,817,444,283,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087445004-1.jpg?context=bWFzdGVyfHJvb3R8ODAwNTV8aW1hZ2UvanBlZ3xhRE01TDJnMU9DODRNVFkzTkRNME16UXhOVGd6T0M4NE1EQlhlRGd3TUVoZk1UQTROelEwTlRBd05DMHhMbXB3Wnd8NjVhODhhZWQ0OGE3OTMzMWNmNGIwN2E2NmRiOTA1NjhhZmY2NzFmYTg5MDZhNGE0MmM3NDVjNDNiMGM3YjFhMA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
