PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Especificaciones,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1119318002,,JTR1877.45,JT SPROCKETS,"JTSPR RR SPROC 525 STEEL ST 1877, 45",Corona JT SPROCKETS acero estándar 1877 - 525,47.99,39.66,21.81,824225316728,3,8483409099,0,1,"<p>Con su tecnolog&iacute;a punta y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones&nbsp;y coronas de calidad superior para motocicletas.</p>
<ul>
<li>Acero C49 ultraduradero con alto contenido en carbono</li>
</ul>","
Con su tecnología punta y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Acero C49 ultraduradero con alto contenido en carbono
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,,890,768,258,230,15,Acero,Acero,,45,,525,,,,Estándar,,https://api.mybihr.com/medias/800Wx800H-1119318002-1.jpg?context=bWFzdGVyfHJvb3R8OTM0OTJ8aW1hZ2UvanBlZ3xhR001TDJnME5pODFNRFE0TURFeE1UQXlOakl3Tmk4NE1EQlhlRGd3TUVoZk1URXhPVE14T0RBd01pMHhMbXB3Wnd8ZTExZDk5ZGUxNTYzNTEzN2UwNWU1YjVjZjk0ZWYxNzExMzZjMzcyNDlhOTg1NjE1MWEzMmYwOTk1ZmRjY2Q5NQ,https://api.mybihr.com/medias/800Wx800H-1119318002-2.jpg?context=bWFzdGVyfHJvb3R8OTg5MDZ8aW1hZ2UvanBlZ3xhRFUyTDJnMU5DODFNRFE0TURFeE1UUXhPVFF5TWk4NE1EQlhlRGd3TUVoZk1URXhPVE14T0RBd01pMHlMbXB3Wnd8OWVkMTc1OTJmNzhkMmUwZDY2MDI0NWIyNmM4MmNiYmU2NjNlNTc2MzhiM2FhMmQzYjRiYzBmNmQxMDQzZDY4Mg,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074281002,F30815RB,JTF308.15RB,JT SPROCKETS,"JTSPR FR SPROC 520 STEEL NFR 308, 15",Piñón con goma anti-ruido JT SPROCKETS acero 308 - 520,16.49,13.63,7.50,824225208276,24,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,122,185,90,90,15,,Acero,,,15,520,,,,,Con goma,https://api.mybihr.com/medias/1074281002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI0OTh8aW1hZ2UvanBlZ3xhRGsxTDJnM09DOHhOVFF4TmpneE56TXhPVGsyTmk4eE1EYzBNamd4TURBeUxURmZPREF3VjNnNE1EQkl8YTYwZGQwZjk0YzgxMzI0MTgwYjdkNWE3ZTNjOTdjNmE5YWY5OWU3ZmM2MzkwZGYwZWQ2ZWZlZWZiMzAyOGFhNw,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074281001,F30814RB,JTF308.14RB,JT SPROCKETS,"JTSPR FR SPROC 520 STEEL NFR 308, 14",Piñón con goma anti-ruido JT SPROCKETS acero 308 - 520,16.00,13.22,7.27,824225208740,2,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,14 dientes,,122,152,90,90,15,,Acero,,,14,520,,,,,Con goma,https://api.mybihr.com/medias/1074281001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI0OTh8aW1hZ2UvanBlZ3xhRFZqTDJneU15OHhOVFF4TmpneE5qa3lOamMxTUM4eE1EYzBNamd4TURBeExURmZPREF3VjNnNE1EQkl8OGRjZTRiZDBkY2FlMWQ2ZjAwMjViOThlYmExZjFiYTJjZTM0MGVlYjk1YjQ4NWEwNTRmNThhN2E5YzI4MmFkMQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074284003,F51217RB,JTF512.17RB,JT SPROCKETS,"JTSPR FR SPROC 520 STEEL NFR 512, 17",Piñón con goma anti-ruido JT SPROCKETS acero 512 - 520,16.99,14.04,7.72,824225208795,7,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,17 dientes,,122,278,90,90,15,,Acero,,,17,520,,,,,Con goma,https://api.mybihr.com/medias/1074284003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA0OTV8aW1hZ2UvanBlZ3xhRFF3TDJnM05TOHhOVFF4TmpneU1EZzFPRGt4TUM4eE1EYzBNamcwTURBekxURmZPREF3VjNnNE1EQkl8MWUzOGEwNDRjYzFiMTBiOGNlZjUxZWJmMDRhOGZlMTZlOWUzYjAyNjRmYTYyYTAwZWZiYTgyMTJlMDQxNzlmMA,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074284002,F51216RB,JTF512.16RB,JT SPROCKETS,"JTSPR FR SPROC 520 STEEL NFR 512, 16",Piñón con goma anti-ruido JT SPROCKETS acero 512 - 520,16.00,13.22,7.27,824225208788,8,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,16 dientes,,122,250,90,90,15,,Acero,,,16,520,,,,,Con goma,https://api.mybihr.com/medias/1074284002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA0OTV8aW1hZ2UvanBlZ3xhR0l6TDJnMk55OHhOVFF4TmpneU1EUTJOVFk1TkM4eE1EYzBNamcwTURBeUxURmZPREF3VjNnNE1EQkl8NjYyOTI1MjZiYjU4N2NhODkxNzA5NTM0MTQ2YTg3MzMxN2JiZTc0NDJiNGI1NDA2MDJjNjNlYzM0ODg2YmQ4Yg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074284001,F51215RB,JTF512.15RB,JT SPROCKETS,"JTSPR FR SPROC 520 STEEL NFR 512, 15",Piñón con goma anti-ruido JT SPROCKETS acero 512 - 520,14.99,12.39,6.81,824225208771,0,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,122,204,90,90,15,,Acero,,,15,520,,,,,Con goma,https://api.mybihr.com/medias/1074284001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA0OTV8aW1hZ2UvanBlZ3xhREkxTDJnMVlTOHhOVFF4TmpneU1EQTNNalEzT0M4eE1EYzBNamcwTURBeExURmZPREF3VjNnNE1EQkl8MzVmNmJmNWIwYjEyM2Q0N2RkY2IyNmRkMzg4Mzg3ZjM3ZmNlZDAxMzJhZTJhNjk4OTEyZDNmMTdjOWMwZjc1MA,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074286003,F52016RB,JTF520.16RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 520, 16",Piñón con goma anti-ruido JT SPROCKETS acero 520 - 525,13.49,11.15,6.13,824225208351,76,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,16 dientes,,162,268,90,90,20,,Acero,,,16,525,,,,,Con goma,https://api.mybihr.com/medias/1074286003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY4MTN8aW1hZ2UvanBlZ3xhR0UwTDJnMU5DOHhOVFF4TmpneU16WXhNVFF5TWk4eE1EYzBNamcyTURBekxURmZPREF3VjNnNE1EQkl8NmU0ZTQ1MDcwN2QyODZmMzdiNWEzMmUwNmIzNTI0NGEwMGRjYWY3M2Y4ZWRiZGQ1MDc1ZTE0OWFhY2VjMjQ5NQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074286002,F52015RB,JTF520.15RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 520, 15",Piñón con goma anti-ruido JT SPROCKETS acero 520 - 525,13.49,11.15,6.13,824225208344,75,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,122,976,90,90,15,,Acero,,,15,525,,,,,Con goma,https://api.mybihr.com/medias/1074286002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY4MTN8aW1hZ2UvanBlZ3xhRFExTDJnMk1pOHhOVFF4TmpneU16SXhPREl3Tmk4eE1EYzBNamcyTURBeUxURmZPREF3VjNnNE1EQkl8Y2ExMDFhNDVlN2NmODZmZTM5YTNmMWE0YzZhOTQ4MzQ2MmI1MTA1ZjgwODI1YTE1NTFmN2ZjYmFlY2RjYjQwMg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074286001,F52014RB,JTF520.14RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 520, 14",Piñón con goma anti-ruido JT SPROCKETS acero 520 - 525,13.49,11.15,6.13,824225208832,3,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,14 dientes,,122,214,90,90,15,,Acero,,,14,525,,,,,Con goma,https://api.mybihr.com/medias/1074286001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY4MTN8aW1hZ2UvanBlZ3xhRGRsTDJoaU55OHhOVFF4TmpneU1qZ3lORGs1TUM4eE1EYzBNamcyTURBeExURmZPREF3VjNnNE1EQkl8Yjk0MWU1MDc3MTlhN2Q5ZDRkZTEyYjQ5OGJkNGYxOGMzMTM1OTc5YWY5ZWMzMGU3ZjkxNGRlNWRjNzgzZTdmYQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074286004,F52017RB,JTF520.17RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 520, 17",Piñón con goma anti-ruido JT SPROCKETS acero 520 - 525,14.00,11.57,6.36,824225208450,37,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,17 dientes,,122,716,90,90,15,,Acero,,,17,525,,,,,Con goma,https://api.mybihr.com/medias/1074286004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY4MTN8aW1hZ2UvanBlZ3xhRGswTDJnd01DOHhOVFF4TmpneU5EQXdORFl6T0M4eE1EYzBNamcyTURBMExURmZPREF3VjNnNE1EQkl8OGI3MjkwNzU5ODA4Nzk4NmNhNzM1ODJkNWZhOTQ5N2YwMGNhODZiZWYwYzQyYmZjYzFiYmIwYjkzZjczZTIzOQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074290001,F58016RB,JTF580.16RB,JT SPROCKETS,"JTSPR FR SPROC 530 STEEL NFR 580, 16",Piñón con goma anti-ruido JT SPROCKETS acero 580 - 530,17.99,14.87,8.18,824225208474,44,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,16 dientes,,122,666,90,90,15,,Acero,,,16,530,,,,,Con goma,https://api.mybihr.com/medias/1074290001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU2Njl8aW1hZ2UvanBlZ3xhR1E1TDJnNE9TOHhOVFF4TmpneU5UazNNRGN4T0M4eE1EYzBNamt3TURBeExURmZPREF3VjNnNE1EQkl8N2IwZDU1ZDNiYjdhODYzYzk4MGE4N2VjNTM1N2RmOTY1MWVjOGIzMTgxOGNiY2RmZTRmMTQ4YjVlYjNjMGNhYQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074290002,F58017RB,JTF580.17RB,JT SPROCKETS,"JTSPR FR SPROC 530 STEEL NFR 580, 17",Piñón con goma anti-ruido JT SPROCKETS acero 580 - 530,19.00,15.70,8.64,824225208856,1,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,17 dientes,,122,368,90,90,15,,Acero,,,17,530,,,,,Con goma,https://api.mybihr.com/medias/1074290002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTU2Njl8aW1hZ2UvanBlZ3xhREV5TDJoa1ppOHhOVFF4TmpneU5qTTJNemt6TkM4eE1EYzBNamt3TURBeUxURmZPREF3VjNnNE1EQkl8OTYzZDUyZjE0ZjI2Y2Y0YWYwMmQxODA1OTI5Y2YyZjI5NWY1Yzc5NDM0ZWU5M2Q2ZWE4NmIyYzYzOWEzMjEwNQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074274002,F137016RB,JTF1370.16RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 1370, 16",Piñón con goma anti-ruido JT SPROCKETS acero 1370 - 525,23.50,19.42,10.68,824225208238,40,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,16 dientes,,162,278,90,90,20,,Acero,,,16,525,,,,,Con goma,https://api.mybihr.com/medias/1074274002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTcwMDd8aW1hZ2UvanBlZ3xhR00zTDJoa1ppOHhOVFF4TmpneE16YzRNVEF5TWk4eE1EYzBNamMwTURBeUxURmZPREF3VjNnNE1EQkl8ZmU4OWUzZTQ3Y2E4MmE4YWNmN2IyNzUzZjI3OGM4NDdiMTg0ZTMwNWI2OWVlOTBiMzA3ZTE0YWRkNzU3OWI3Nw,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074274001,F137015RB,JTF1370.15RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 1370, 15",Piñón con goma anti-ruido JT SPROCKETS acero 1370 - 525,21.49,17.76,9.77,824225208573,10,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,162,254,90,90,20,,Acero,,,15,525,,,,,Con goma,https://api.mybihr.com/medias/1074274001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTcwMDd8aW1hZ2UvanBlZ3xhREkyTDJoa01pOHhOVFF4TmpneE16TTROemd3Tmk4eE1EYzBNamMwTURBeExURmZPREF3VjNnNE1EQkl8ZjhhMjM3ZjllOWQzYjJlNTNhYTAwMTdmNDlmYWJjMTYwNTMzMDZhM2ViOWI1ZGIyMjI5ZGQ4ZDliMDg5YjAzOQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074276001,F153715RB,JTF1537.15RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 1537, 15",Piñón con goma anti-ruido JT SPROCKETS acero 1537 - 525,16.00,13.22,7.27,824225208627,35,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,15 dientes,,162,222,90,90,20,,Acero,,,15,525,,,,,Con goma,https://api.mybihr.com/medias/1074276001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkxNzB8aW1hZ2UvanBlZ3xhR1ptTDJoallTOHhOVFF4TmpneE5ERTNOREl6T0M4eE1EYzBNamMyTURBeExURmZPREF3VjNnNE1EQkl8ODljZTY2OGI4YWY3YjI4N2UzZWJiMmMxYmE2MDE5NjE4NDYyYWM3NDgzNzE5NWNlMjU4NTc1M2ZlYmYzZjFmOQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074276002,F153716RB,JTF1537.16RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 1537, 16",Piñón con goma anti-ruido JT SPROCKETS acero 1537 - 525,16.49,13.63,7.50,824225208634,6,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,16 dientes,,122,258,90,90,15,,Acero,,,16,525,,,,,Con goma,https://api.mybihr.com/medias/1074276002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkxNzB8aW1hZ2UvanBlZ3xhRGN4TDJoaVpDOHhOVFF4TmpneE5EVTJOelExTkM4eE1EYzBNamMyTURBeUxURmZPREF3VjNnNE1EQkl8NjU5NmUwYjE4ZWZkYTgyMGRjYWE2OThhMzJjZTIwYmE5NThkYzZkNmM0OTIzYTVhNWMyNDc2NTRhNDgyMDEzMg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074276003,F153717RB,JTF1537.17RB,JT SPROCKETS,"JTSPR FR SPROC 525 STEEL NFR 1537, 17",Piñón con goma anti-ruido JT SPROCKETS acero 1537 - 525,17.48,14.45,7.95,824225208641,9,8714109090,0,1,"<p>Con su tecnolog&iacute;a de vanguardia y utilizando &uacute;nicamente aleaciones de acero especial de la m&aacute;s alta calidad, JT Sprockets produce una gama completa de pi&ntilde;ones y coronas&nbsp;de calidad superior para motocicletas.</p>
<ul>
<li>Pi&ntilde;&oacute;n delantero silencioso</li>
<li>Fabricado en acero</li>
<li>Reduce las fricciones</li>
</ul>","
Con su tecnología de vanguardia y utilizando únicamente aleaciones de acero especial de la más alta calidad, JT Sprockets produce una gama completa de piñones y coronas de calidad superior para motocicletas.

Piñón delantero silencioso
Fabricado en acero
Reduce las fricciones
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,17 dientes,,122,302,90,90,15,,Acero,,,17,525,,,,,Con goma,https://api.mybihr.com/medias/1074276003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkxNzB8aW1hZ2UvanBlZ3xhR1F4TDJoaFppOHhOVFF4TmpneE5EazJNRFkzTUM4eE1EYzBNamMyTURBekxURmZPREF3VjNnNE1EQkl8MjFlZGYyMzJiZmYzZjkxOGY1MWE0MzkxOGEyNzU2NTE3MWVjNGY5OTRmYjQyZTUyNjU0NDg1NDkyNjhiOGQ3YQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
