PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura (cm),Capacidad (ml/l),Carga máxima (kg),Color,Componente de fijación,Composición,Diámetro Ø (mm),Embalaje,Homologación,Longitud (cm),Peso (kg),Posición,Terminales,Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,DeliveryPlant
1126904003,,8477200003,POLISPORT,"POLIS PLASTIC SIDE PANELS, BLK",Paneles laterales de radiador POLISPORT,51.33,42.42,27.57,5604415130915,0,8714109090,0,1,"<p>Las tapas de radiador de Polisport son dise&ntilde;adas con nuestras tecnologias exclusivas, por eso, nuestras piezas son a&uacute;n m&aacute;s resistentes y duraderas que las existentes en stock. El encaje es perfecto y no tendr&aacute; ning&uacute;n problema con el montaje. Nuestros carenados para Motocross y Enduro tienen la mejor calidad del mercado. Si busca la calidad OEM no busque m&aacute;s, tenemos 40 a&ntilde;os de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno. Las tapas de radiador para los modelos Yamaha YZ125/250 son la mejor opci&oacute;n para reemplazar los pl&aacute;sticos de su motocicleta.</p>","
Las tapas de radiador de Polisport son diseñadas con nuestras tecnologias exclusivas, por eso, nuestras piezas son aún más resistentes y duraderas que las existentes en stock. El encaje es perfecto y no tendrá ningún problema con el montaje. Nuestros carenados para Motocross y Enduro tienen la mejor calidad del mercado. Si busca la calidad OEM no busque más, tenemos 40 años de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno. Las tapas de radiador para los modelos Yamaha YZ125/250 son la mejor opción para reemplazar los plásticos de su motocicleta.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,19223,506,623,363,85,,,,Azul,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1126904003-1.jpg?context=bWFzdGVyfHJvb3R8MTYxMDB8aW1hZ2UvanBlZ3xhR0V4TDJnek5TODJOekEzTlRreE5UVXhNemc0Tmk4NE1EQlhlRGd3TUVoZk1URXlOamt3TkRBd015MHhMbXB3Wnd8YzQ2MWRlMmZiOWYzNzUwNzAwYzYwMDFiNmYzN2U2NDE1Nzk4NjI1YjY4NDM2YTk0MDRjODNmNjE5NWI5YjAxYQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1126904002,,8477200002,POLISPORT,"POLIS PLASTIC SIDE PANELS, WHT",Paneles laterales de radiador POLISPORT,51.33,42.42,27.57,5604415130908,0,8714109090,0,1,"<p>Las tapas de radiador de Polisport son dise&ntilde;adas con nuestras tecnologias exclusivas, por eso, nuestras piezas son a&uacute;n m&aacute;s resistentes y duraderas que las existentes en stock. El encaje es perfecto y no tendr&aacute; ning&uacute;n problema con el montaje. Nuestros carenados para Motocross y Enduro tienen la mejor calidad del mercado. Si busca la calidad OEM no busque m&aacute;s, tenemos 40 a&ntilde;os de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno. Las tapas de radiador para los modelos Yamaha YZ125/250 son la mejor opci&oacute;n para reemplazar los pl&aacute;sticos de su motocicleta.</p>","
Las tapas de radiador de Polisport son diseñadas con nuestras tecnologias exclusivas, por eso, nuestras piezas son aún más resistentes y duraderas que las existentes en stock. El encaje es perfecto y no tendrá ningún problema con el montaje. Nuestros carenados para Motocross y Enduro tienen la mejor calidad del mercado. Si busca la calidad OEM no busque más, tenemos 40 años de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno. Las tapas de radiador para los modelos Yamaha YZ125/250 son la mejor opción para reemplazar los plásticos de su motocicleta.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,19223,506,623,363,85,,,,Blanco,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1126904002-1.jpg?context=bWFzdGVyfHJvb3R8OTkzN3xpbWFnZS9qcGVnfGFERTBMMmd5T0M4Mk56QTNOVGt4TlRFeU1EWTNNQzg0TURCWGVEZ3dNRWhmTVRFeU5qa3dOREF3TWkweExtcHdad3xhMmI2M2Y0YjVhNDhiY2NiMDMzODliM2NmNjk1MTg2NDNhYzE3ZGIxNGZkYWE0ZmJjODU5NDgyNzI3ZDU0ZDJi,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1120240001,,8158500001,POLISPORT,"POLIS DISC & BOTTOM FORK PROTECTOR, BLK",Protector inferior de horquilla y disco delantero POLISPORT,52.33,43.25,28.11,5604415140518,3,8714109090,0,1,"<p>Nueva protecci&oacute;n de Disco y de pie de horquilla Polisport. Puede ahora combinar estas dos protecciones con este nuevo accesorio innovador, de f&aacute;cil montaje (4 minutos solamente) y sin ninguna necesidad de desmontar la rueda para la instalaci&oacute;n del producto. La protecci&oacute;n de Pie de Horquilla puede ser utilizada de forma aut&oacute;noma, en el caso que no quiera usar la protecci&oacute;n de disco.</p>","
Nueva protección de Disco y de pie de horquilla Polisport. Puede ahora combinar estas dos protecciones con este nuevo accesorio innovador, de fácil montaje (4 minutos solamente) y sin ninguna necesidad de desmontar la rueda para la instalación del producto. La protección de Pie de Horquilla puede ser utilizada de forma autónoma, en el caso que no quiera usar la protección de disco.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,8681,707,323,289,93,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1120240001-1.jpg?context=bWFzdGVyfHJvb3R8OTAzNzl8aW1hZ2UvanBlZ3xhRFF5TDJnMk1pOHpNRE0yT0RRM01EUTVPVE0xT0M4NE1EQlhlRGd3TUVoZk1URXlNREkwTURBd01TMHhMbXB3Wnd8MGMyNjI4OTgyMGI3MDAyYTdhNmE3YTVkOTIyMjcxNGUxNjMyNWU3YjI3MmVmYmNkZDBiM2Y2NGY4ZjEzYTk3Yw,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1120235001,,8158000001,POLISPORT,"POLIS DISC & BOTTOM FORK PROTECTOR, BLK",Protector inferior de horquilla y disco delantero POLISPORT,50.31,41.58,27.03,5604415140341,1,8714109090,0,1,"<p>Nueva protecci&oacute;n de Disco y de pie de horquilla Polisport. Puede ahora combinar estas dos protecciones con este nuevo accesorio innovador, de f&aacute;cil montaje (4 minutos solamente) y sin ninguna necesidad de desmontar la rueda para la instalaci&oacute;n del producto. La protecci&oacute;n de Pie de Horquilla puede ser utilizada de forma aut&oacute;noma, en el caso que no quiera usar la protecci&oacute;n de disco.</p>","
Nueva protección de Disco y de pie de horquilla Polisport. Puede ahora combinar estas dos protecciones con este nuevo accesorio innovador, de fácil montaje (4 minutos solamente) y sin ninguna necesidad de desmontar la rueda para la instalación del producto. La protección de Pie de Horquilla puede ser utilizada de forma autónoma, en el caso que no quiera usar la protección de disco.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,8343,720,323,287,90,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1120235001-1.jpg?context=bWFzdGVyfHJvb3R8OTAzNzl8aW1hZ2UvanBlZ3xhREl4TDJneE9DOHpNRE0yT0RRMk16Z3hORFk0Tmk4NE1EQlhlRGd3TUVoZk1URXlNREl6TlRBd01TMHhMbXB3Wnd8YWY4MWU5ZjQ2YTYxN2JhYjM5YTAyMzQwMGRiYTgwODI3ZTkxMDQ5OWFkZDE3Nzc5YjAwOWJiYzFkZDU0YmU4OQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1120235003,,8158000003,POLISPORT,"POLIS DISC & BOTTOM FORK PROTECTOR, RED",Protector inferior de horquilla y disco delantero POLISPORT,50.31,41.58,27.03,5604415140365,3,8714109090,0,1,"<p>Nueva protecci&oacute;n de Disco y de pie de horquilla Polisport. Puede ahora combinar estas dos protecciones con este nuevo accesorio innovador, de f&aacute;cil montaje (4 minutos solamente) y sin ninguna necesidad de desmontar la rueda para la instalaci&oacute;n del producto. La protecci&oacute;n de Pie de Horquilla puede ser utilizada de forma aut&oacute;noma, en el caso que no quiera usar la protecci&oacute;n de disco.</p>","
Nueva protección de Disco y de pie de horquilla Polisport. Puede ahora combinar estas dos protecciones con este nuevo accesorio innovador, de fácil montaje (4 minutos solamente) y sin ninguna necesidad de desmontar la rueda para la instalación del producto. La protección de Pie de Horquilla puede ser utilizada de forma autónoma, en el caso que no quiera usar la protección de disco.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,8570,717,325,293,90,,,,Rojo,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1120235003-1.jpg?context=bWFzdGVyfHJvb3R8MTM5MDM1fGltYWdlL2pwZWd8YUdaaUwyZzNZUzh6TURNMk9EUTJORFl3TVRFeE9DODRNREJYZURnd01FaGZNVEV5TURJek5UQXdNeTB4TG1wd1p3fGU3YTk5NDRhNGQ5ZTE3Y2M2OTJjYjcwNWViM2NlZDdkM2I2NjE5ZDdiNDI5MDU4MTkxZmM3NjdiMDY0ZDUxODQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1120235002,,8158000002,POLISPORT,"POLIS DISC & BOTTOM FORK PROTECTOR, WHT",Protector inferior de horquilla y disco delantero POLISPORT,50.31,41.58,27.03,5604415140358,1,8714109090,0,1,"<p>Nueva protecci&oacute;n de Disco y de pie de horquilla Polisport. Puede ahora combinar estas dos protecciones con este nuevo accesorio innovador, de f&aacute;cil montaje (4 minutos solamente) y sin ninguna necesidad de desmontar la rueda para la instalaci&oacute;n del producto. La protecci&oacute;n de Pie de Horquilla puede ser utilizada de forma aut&oacute;noma, en el caso que no quiera usar la protecci&oacute;n de disco.</p>","
Nueva protección de Disco y de pie de horquilla Polisport. Puede ahora combinar estas dos protecciones con este nuevo accesorio innovador, de fácil montaje (4 minutos solamente) y sin ninguna necesidad de desmontar la rueda para la instalación del producto. La protección de Pie de Horquilla puede ser utilizada de forma autónoma, en el caso que no quiera usar la protección de disco.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,8201,721,322,283,90,,,,Blanco,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1120235002-1.jpg?context=bWFzdGVyfHJvb3R8NzYwNjJ8aW1hZ2UvanBlZ3xhRFZoTDJnMlpDOHpNRE0yT0RRMk5ESXdOemt3TWk4NE1EQlhlRGd3TUVoZk1URXlNREl6TlRBd01pMHhMbXB3Wnd8M2Q0ZTg2MWU1YzVlMjM2NmE1ZjBlYWViNmNiY2UwNzFlYzJmNTljYzY2MjljZjk0NzdiZTk2YzgyZjhkMGE3NA,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086430002,786634WH,8463500002,POLISPORT,"POLIS PROTECTION FORK, WHT/WHT",Protectores de horquilla POLISPORT - 228 to 252mm,25.11,20.75,13.49,5604415088445,1,8714109090,0,1,"<p>Los pl&aacute;sticos de Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por nuestra propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.</p>
<ul>
<li>Tipo OEM</li>
<li>El mismo que se utiliza en MXGP</li>
</ul>","
Los plásticos de Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por nuestra propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
El mismo que se utiliza en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,3307,198,274,142,85,,,,Blanco,,,,,,,,,,,https://api.mybihr.com/medias/1086430002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA4NjZ8aW1hZ2UvanBlZ3xhRE5qTDJnek15ODRPVGM1T1RNNU1qazFNall5THpFd09EWTBNekF3TURJdE1WODRNREJYZURnd01FZ3w3ZmM4ODkyYmE0MzFmNWI0NjVjYjhhYzk3ZGZkZjk2ZmRkMzI1N2IzOWE4ZWUzN2JkMTFkZTU5M2U3MjE5NTMw,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086430001,786634BK,8463500001,POLISPORT,"POLIS PROTECTION FORK, BLK/BLK",Protectores de horquilla POLISPORT - 228 to 252mm,27.13,22.42,14.57,5604415088438,0,8714109090,0,1,"<p>Los pl&aacute;sticos de Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por nuestra propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.</p>
<ul>
<li>Tipo OEM</li>
<li>El mismo que se utiliza en MXGP</li>
</ul>","
Los plásticos de Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por nuestra propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
El mismo que se utiliza en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,2982,197,272,129,85,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/1086430001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQwNjV8aW1hZ2UvanBlZ3xhR1ptTDJneFpTODRPVGM1T1RNNE9UWTNOVGd5THpFd09EWTBNekF3TURFdE1WODRNREJYZURnd01FZ3xkMDM4M2UyMmQ1MmIyODEzMzQxMjRjZjM1N2Q5MTgzM2FhYWUwN2JmMWQ2NTg0YjQ3NDEyZGQzNzYyMWQ1OTg0,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086430003,786634OR,8463500003,POLISPORT,"POLIS PROTECTION FORK, ORG/ORG",Protectores de horquilla POLISPORT - 228 to 252mm,28.00,23.14,15.04,5604415088452,2,8714109090,0,1,"<p>Los pl&aacute;sticos de Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por nuestra propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.</p>
<ul>
<li>Tipo OEM</li>
<li>El mismo que se utiliza en MXGP</li>
</ul>","
Los plásticos de Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por nuestra propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
El mismo que se utiliza en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Naranja / Naranja,3179,202,275,136,85,,,,Naranja,,,,,,,,,,,https://api.mybihr.com/medias/1086430003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA3ODF8aW1hZ2UvanBlZ3xhREJqTDJnellTODRPVGM1T1RNNU5Ea3hPRGN3THpFd09EWTBNekF3TURNdE1WODRNREJYZURnd01FZ3w2NDZjN2NlMzE4YWQ1ZGVmMmE4OWVjOWU3MmU4MThjYWFjYWRkNjIxM2E0YWM1NDYzNTJhNmUyZDczOWY2M2Uw,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086430006,786634GR,8463500006,POLISPORT,"POLIS PROTECTION FORK, GRN/GRN",Protectores de horquilla POLISPORT,28.00,23.14,10.00,5604415088483,2,8714109090,0,1,"<p>Los pl&aacute;sticos de Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por nuestra propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.</p>
<ul>
<li>Tipo OEM</li>
<li>El mismo que se utiliza en MXGP</li>
</ul>","
Los plásticos de Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por nuestra propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
El mismo que se utiliza en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Verde / Verde,3243,200,271,136,88,,,,Verde,,,,,,,,,,,https://api.mybihr.com/medias/1086430006-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg3OTJ8aW1hZ2UvanBlZ3xhREkwTDJoaVl5ODRPVGM1T1RRd01EZ3hOamswTHpFd09EWTBNekF3TURZdE1WODRNREJYZURnd01FZ3wyYThlZDkxNDZkMThkMmM5NWFkNzQ1MjJiZmEwNTE1OGQxODQyNTgzNWIyYzhhYjFlNDY1N2RkMDkxZjUxMDY0,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086430007,786634YW,8463500007,POLISPORT,"POLIS PROTECTION FORK, YEL/YEL",Protectores de horquilla POLISPORT - 228 to 252mm,28.00,23.14,15.04,786634YW,9,8714109090,0,1,"<p>Los pl&aacute;sticos de Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por nuestra propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.</p>
<ul>
<li>Tipo OEM</li>
<li>El mismo que se utiliza en MXGP</li>
</ul>","
Los plásticos de Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por nuestra propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
El mismo que se utiliza en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Amarillo / Amarillo,3121,200,274,134,85,,,,Amarillo,,,,,,,,,,,https://api.mybihr.com/medias/1086430007-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA5MjF8aW1hZ2UvanBlZ3xhRFkzTDJoaU5TODRPVGM1T1RRd01qYzRNekF5THpFd09EWTBNekF3TURjdE1WODRNREJYZURnd01FZ3wzYmYyNTdkMzAwM2VlZmZkMDIzODgyNGU0ZGJjOWQ0NjQ5MTA1ZTk3OTMzYzE1YmU2ZWIyYWQxNjUyODlkZDQ5,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086436001,789857BK,8465200001,POLISPORT,"POLIS RADIATOR MESH LOUVER, BLK/BLK",Rejilla anti-barro Polisport Yamaha 8465200001,16.03,13.25,8.61,5604415089824,2,8714109090,0,1,"<p><strong><em>Referencia solo compatible con los vehículos si montan la referencia de POLISPORT 8464700001, 8464700002 o 8464700003.</em></strong></p>
<p>La protección perfecta para terrenos embarrados y arenosos.</p>
<ul>
	<li>Protege el radiador sin bloquear el flujo de aire</li>
	<li>Se enganchan y desenganchan fácilmente en las rejillas del radiador sin necesidad de desmontarlas</li>
	<li>Las mallas de Polisport están diseñadas para adaptarse perfectamente a cada rejilla del radiador</li>
	<li>Sólo compatible con las rejillas del radiador Polisport</li>
	<li>Incluye: 1 par de mallas y 16 clips para una fácil instalación</li>
</ul>
","
Referencia solo compatible con los vehículos si montan la referencia de POLISPORT 8464700001, 8464700002 o 8464700003.

La protección perfecta para terrenos embarrados y arenosos.

	Protege el radiador sin bloquear el flujo de aire
	Se enganchan y desenganchan fácilmente en las rejillas del radiador sin necesidad de desmontarlas
	Las mallas de Polisport están diseñadas para adaptarse perfectamente a cada rejilla del radiador
	Sólo compatible con las rejillas del radiador Polisport
	Incluye: 1 par de mallas y 16 clips para una fácil instalación

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,361,67,221,136,12,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/1086436001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTg0NjB8aW1hZ2UvanBlZ3xhREE0TDJneE55ODRPVGM1T1RReU1EUTNOemMwTHpFd09EWTBNell3TURFdE1WODRNREJYZURnd01FZ3xlZTkwNzM3ZDY5ZGU2MWY1M2IzMDUyOTRlMTAwODhkM2Q2YjgyMzNjYzNlYjQ5NTVlZTg3ZDBlNTU2YzY5ZTkx,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086452001,4430028400,8483300001,POLISPORT,"POLIS PROTECTION CLEAR GUARD, TRN/TRN",Protector gráfica trasera Polisport Honda CRF250R/450R,24.10,19.92,12.95,5604415109829,1,8714109090,0,1,<ul>  <li>Aumenta la vida de sus decos de plástico</li>  <li>Previene la descamación de los decos</li>  <li>Fabricado en plástico transparente de alta resistencia</li>  <li>Resistente al desgaste y a la abrasión</li>  <li>Corte perfectamente ajustado para evitar que la suciedad y el polvo se filtren entre la protección y el plástico.</li>  <li>Fácil de instalar</li></ul>,"  Aumenta la vida de sus decos de plástico  Previene la descamación de los decos  Fabricado en plástico transparente de alta resistencia  Resistente al desgaste y a la abrasión  Corte perfectamente ajustado para evitar que la suciedad y el polvo se filtren entre la protección y el plástico.  Fácil de instalar",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Transparente / Transparente,779,111,177,119,37,,,,Transparente,,,,,,,,,,,https://api.mybihr.com/medias/1086452001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE2Mzd8aW1hZ2UvanBlZ3xhRGRoTDJnek1DODRPVGM1T1RRMk5UWTVOelU0THpFd09EWTBOVEl3TURFdE1WODRNREJYZURnd01FZ3w5OWQ2YTM3ZWQxYmQ0ZTdkMDYzYjg0ZGJiOTA0ZmQzNjc5MzVkZDhmNmU1Yzk0MTFjYTJmM2JiYjZjNzdlMWFl,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086380001,,8454100001,POLISPORT,"POLIS CHAINGUIDE SLIDER, BLK/BLK",Guía cadenas POLISPORT Honda negro CRF250R / CRF450R,20.06,16.58,10.78,5604415044045,0,8714109090,0,1,<p>Polisport plastics are made from injected plastic with the own brand developed technologies. All the plastic parts are manufactured with the DGP (Durable gloss Polypropylene) which provides them high level resistance and gloss finish.</p> <ul> <li>OEM type</li> <li>Same as used in MXGP</li></ul>,"
Polisport plastics are made from injected plastic with the own brand developed technologies. All the plastic parts are manufactured with the DGP (Durable gloss Polypropylene) which provides them high level resistance and gloss finish.  OEM type Same as used in MXGP",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,309,86,190,65,25,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/1086380001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU4MjJ8aW1hZ2UvanBlZ3xhRGRqTDJneU9TODRPVGM1T1RFNE1qVTRNakEyTHpFd09EWXpPREF3TURFdE1WODRNREJYZURnd01FZ3wwNDBlNjZlNDVjNjMyYjZhMTEyZjNkYjljY2VmNmM3ZjFhM2NiZjZiZTFiZDY3YzQzOTFkODY0NWFlNDkyN2Fk,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
