PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1075470006,,859 43 C45,PBR,"PBR RR SPROC 520 STEEL ST 859, 43",Corona PBR acero C45 estándar 859 - 520,28.71,23.73,14.24,859.43.C45,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very high quality 18NCD5 steel alloy
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very high quality 18NCD5 steel alloy
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,646,815,226,220,13,Negro,Acero,43,,520,,,,Estándar,,,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075259005,47000153,289 52 L,PBR,"PBR RR SPROC 520 ALU UL 289, 52",Corona PBR aluminio ultra-light 289 - 520,47.50,39.26,23.56,289.52.L,3,8714103000,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 </li>
 <li>
  Precision CNC machining
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 
 
  Precision CNC machining
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,52 dientes,,473,436,254,266,7,Aluminio,Aluminio,52,,520,,,,Estándar,,https://api.mybihr.com/medias/1075259005-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkzMjd8aW1hZ2UvanBlZ3xhREEyTDJnM1pTODRPRGMxTlRZeU9Ua3hOalEyTHpFd056VXlOVGt3TURVdE1WODRNREJYZURnd01FZ3xkMzYxZTVhNWIxMTNlNzAxMzNhNGZmNDVlYjlkZTYwYmE3ZGUyYTVhYTYyYzIxYjg5ZDc4OTRiMzgxMGRjMjIx,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075259004,47000151,289 51 L,PBR,"PBR RR SPROC 520 ALU UL 289, 51",Corona PBR aluminio ultra-light 289 - 520,45.97,37.99,22.79,289.51.L,4,8714103000,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 </li>
 <li>
  Precision CNC machining
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 
 
  Precision CNC machining
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,51 dientes,,594,429,251,263,9,Aluminio,Aluminio,51,,520,,,,Estándar,,https://api.mybihr.com/medias/1075259004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkzMjd8aW1hZ2UvanBlZ3xhRFV5TDJneE5TODRPVE0xTlRnMk1UWTRPRFl5THpFd056VXlOVGt3TURRdE1WODRNREJYZURnd01FZ3xhODQ5NGVkZDA0MDc2MDczNDIzOTkyOGQ2NWE3YmVhMjRjZjY2MjU3ODhhYmU1OGIzOGIzNzc4MTE5OWI1MzJm,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075259007,,289 53 L,PBR,"PBR RR SPROC 520 ALU UL 289, 53",Corona PBR aluminio ultra-light 289 - 520,49.60,40.99,24.59,289.53.L,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,53 dientes,,452,475,255,253,7,Aluminio,Aluminio,53,,520,,,,Estándar,,,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075259002,47000137,289 49 L,PBR,"PBR RR SPROC 520 ALU UL 289, 49",Corona PBR aluminio ultra-light 289 - 520,43.54,35.98,21.59,289.49.L,10,8714103000,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 </li>
 <li>
  Precision CNC machining
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 
 
  Precision CNC machining
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,49 dientes,,556,365,249,248,9,Aluminio,Aluminio,49,,520,,,,Estándar,,https://api.mybihr.com/medias/800Wx800H-1075259002-1.jpg?context=bWFzdGVyfHJvb3R8Njc1NzZ8aW1hZ2UvanBlZ3xhREJqTDJoaE1TOHhNREUxTXpFME5URXpNalkwT1RRdk9EQXdWM2c0TURCSVh6RXdOelV5TlRrd01ESXRNUzVxY0djfDIyMGM0MzkxYjZkNGRjM2UyMzI3NjkyOTRkZmE5MTQ3NDVhNjlkNzEzNDg4Mjc1ZDc1MTJkZjU3ZDQ0OWE5Mzg,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075259006,,289 47 L,PBR,"PBR RR SPROC 520 ALU UL 289, 47",Corona PBR aluminio ultra-light 289 - 520,42.92,35.47,21.28,289.47.L,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,47 dientes,,853,162,239,238,15,Aluminio,Aluminio,47,,520,,,,Estándar,,,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075259003,47000146,289 50 L,PBR,"PBR RR SPROC 520 ALU UL 289, 50",Corona PBR aluminio ultra-light 289 - 520,45.74,37.80,22.68,289.50.L,6,8714103000,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 </li>
 <li>
  Precision CNC machining
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 
 
  Precision CNC machining
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,50 dientes,,783,426,255,256,12,Aluminio,Aluminio,50,,520,,,,Estándar,,https://api.mybihr.com/medias/1075259003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkzMjd8aW1hZ2UvanBlZ3xhR0l6TDJneU1pODRPVFF3TXpBNU1UZzBOVFF5THpFd056VXlOVGt3TURNdE1WODRNREJYZURnd01FZ3xmZWJmNDdmMGEzMjE5YjViZjNjNTcyNmZmODU3NDQwZDE3NjdjYWEyNjQ0MjhlYWE4NWM2YzkzODU2N2YxY2Nk,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075259001,47000134,289 48 L,PBR,"PBR RR SPROC 520 ALU UL 289, 48",Corona PBR aluminio ultra-light 289 - 520,41.42,34.23,20.54,289.48.L,6,8714103000,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 </li>
 <li>
  Precision CNC machining
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.The off-orad ergal sprockets are state-of-the-art in terms of lightness and strength.
 
 
  Precision CNC machining
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,527,378,241,243,9,Aluminio,Aluminio,48,,520,,,,Estándar,,https://api.mybihr.com/medias/1075259001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkzMjd8aW1hZ2UvanBlZ3xhRGt4TDJnelpTODRPVEV4T1RJeU1qQXdOakEyTHpFd056VXlOVGt3TURFdE1WODRNREJYZURnd01FZ3xkOWQzMTFjODljMzgyN2Q2NWJkYjJkNmQzOGQxYzc4ZjAyOTQxYjQzNjc1OWUxMzdkMmQzMTcwOTM1MTNkZDY3,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075266004,476350552,3505 52 C45,PBR,"PBR RR SPROC 520 STEEL ST 3505, 52",Corona PBR acero C45 estándar 3505 - 520,37.24,30.78,18.47,3505.52.C45,1,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,52 dientes,,656,1366,271,269,9,Negro,Acero,52,,520,,,,Estándar,,https://api.mybihr.com/medias/1075266004-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg3MzB8aW1hZ2UvanBlZ3xhR1V3TDJnelpDODRPVFF3TXpBNU9UY3dPVGMwTHpFd056VXlOall3TURRdE1WODRNREJYZURnd01FZ3xhYzY5MzZmNmY1MDhlODJlN2Y5ODZiYWQ0MTRhNGYwOTk4NGE5MjE0MzlhNTE2ODYyOWJkYzExZDU3MGRlMjE4,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075266003,476350551,3505 51 C45,PBR,"PBR RR SPROC 520 STEEL ST 3505, 51",Corona PBR acero C45 estándar 3505 - 520,37.24,30.78,18.47,3505.51.C45,6,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,51 dientes,,580,1265,247,261,9,Negro,Acero,51,,520,,,,Estándar,,https://api.mybihr.com/medias/1075266003-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg3MzB8aW1hZ2UvanBlZ3xhRGcxTDJobU9DODRPVFk0TVRVek5ETXlNRGswTHpFd056VXlOall3TURNdE1WODRNREJYZURnd01FZ3w3ZDk0ZDMwZjg4NTY1ZGY1N2I2MjM0OGI3NTBmNTY4MmFiNDU5NDIzYmZiMjllMTU0ZDk0Y2UzYWE1MzcwZWM0,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075266002,476350550,3505 50 C45,PBR,"PBR RR SPROC 520 STEEL ST 3505, 50",Corona PBR acero C45 estándar 3505 - 520,37.24,30.78,18.47,3505.50.C45,2,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,50 dientes,,743,1170,242,256,12,Negro,Acero,50,,520,,,,Estándar,,https://api.mybihr.com/medias/1075266002-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg3MzB8aW1hZ2UvanBlZ3xhR0l5TDJneE9DODRPVFk0TURNM05EazRPVEV3THpFd056VXlOall3TURJdE1WODRNREJYZURnd01FZ3xiZGRkODI4NzQ5ZmZkZmQyOWE5YzRjMjg2YTIzYmNhZGI2Yjg0YTRlOTc3NzY1ZmVhNzQxM2EwYWI3YjZiYTAw,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075266001,476350540,3505 40 C45,PBR,"PBR RR SPROC 520 STEEL ST 3505, 40",Corona PBR acero C45 estándar 3505 - 520,33.15,27.40,16.44,3505.40.C45,0,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,40 dientes,,367,782,201,203,9,Negro,Acero,40,,520,,,,Estándar,,https://api.mybihr.com/medias/1075266001-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTg3MzB8aW1hZ2UvanBlZ3xhRFUyTDJobVppODRPVFk0TVRVek1qTTFORGcyTHpFd056VXlOall3TURFdE1WODRNREJYZURnd01FZ3xjMGM1MTZkNGFhY2MwYWNkZDVhNjBjOWVhYTE4Y2FkMjNjNjM0NGVmNjBmODU0N2E5N2VhZmYzZTMxOWEyOTFk,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075272006,47000473,408 44 C45,PBR,"PBR RR SPROC 530 STEEL ST 408, 44",Corona PBR acero C45 estándar 408 - 530,44.99,37.18,22.31,408.44.C45,7,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,44 dientes,,462,1294,228,225,9,Negro,Acero,44,,530,,,,Estándar,,https://api.mybihr.com/medias/1075272006-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTA5NDB8aW1hZ2UvanBlZ3xhRGRqTDJnNVl5ODRPVFk0TVRVME1ESXhPVEU0THpFd056VXlOekl3TURZdE1WODRNREJYZURnd01FZ3xkYzI1YzMyODhlOGQ4MDQ4NWQzYjk3OTdiNWU4ZjQ0NjY2Y2M4ZGIxODIxMGI4ZjBiZTExYTc5YTU0Mjc0MmQ4,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075272003,47000112,408 41 C45,PBR,"PBR RR SPROC 530 STEEL ST 408, 41",Corona PBR acero C45 estándar 408 - 530,40.99,33.88,20.33,408.41.C45,2,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,41 dientes,,395,984,209,210,9,Negro,Acero,41,,530,,,,Estándar,,https://api.mybihr.com/medias/1075272003-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTA5NDB8aW1hZ2UvanBlZ3xhRGt4TDJobU1DODRPVEV4T1RJME1UWTJOamcyTHpFd056VXlOekl3TURNdE1WODRNREJYZURnd01FZ3w2OWE1MjRhY2M0NTQxYzliODYzMTllZWY5ODZiY2JjNjdlOTc4MTU5MjA5MjY5YmE4ZTAzZjc0MjkwZDdjYTUw,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075272005,47000081,408 43 C45,PBR,"PBR RR SPROC 530 STEEL ST 408, 43",Corona PBR acero C45 estándar 408 - 530,39.10,32.31,19.39,408.43.C45,8,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,500,1168,224,223,10,Negro,Acero,43,,530,,,,Estándar,,https://api.mybihr.com/medias/1075272005-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTA5NDB8aW1hZ2UvanBlZ3xhREF6TDJobE15ODRPVEV4T1RJME5UVTVPVEF5THpFd056VXlOekl3TURVdE1WODRNREJYZURnd01FZ3w1YjRlMWRmNTRiMWFiODc0OTUyMjIwZmU3YzhkYTk3Mjg4ZDAyNzQ0ZDEzYThhYWZhM2IwMzc4ODQ2YjllM2U2,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075272004,47000361,408 42 C45,PBR,"PBR RR SPROC 530 STEEL ST 408, 42",Corona PBR acero C45 estándar 408 - 530,39.10,32.31,19.39,408.42.C45,3,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,424,1071,216,218,9,Negro,Acero,42,,530,,,,Estándar,,https://api.mybihr.com/medias/1075272004-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTA5NDB8aW1hZ2UvanBlZ3xhREEzTDJobU1TODRPVFk0TVRVek5qazBNak00THpFd056VXlOekl3TURRdE1WODRNREJYZURnd01FZ3w4ODdlMzM2Zjc2NDkzNGMzMjA4Y2MzNGYwMTE4ZDY1Y2MyYzhkZTI2OTI5MmNjM2RiZGZmNGFlN2QxYWQwMjgw,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
