PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1012588,37404,J0000DB000417,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000DB000417,13.39,11.07,6.64,8434579002684,22,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,717,40,211,340,10,https://api.mybihr.com/medias/1012588-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREUyTDJoaFpDOHhOVFF5TURVME1UUXdNekUyTmk4eE1ERXlOVGc0TFRGZk9EQXdWM2c0TURCSXw1Njc0ZWJhNTU1MDFiNDExNWE1NDQ0OTE4N2JlZTg1NWMwYzVjN2ViMmY4YzUxNmQyNGY3MzkxZTg3NTc3MDlh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012605,43375,J0000GZ000137,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000GZ000137 Guzzi  65 - 73 cc,30.90,25.54,15.32,8434579000451,4,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,378,48,216,350,5,https://api.mybihr.com/medias/1012605-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREpqTDJnMFpDOHhOVFF5TURVMk1UUTFOekU0TWk4eE1ERXlOakExTFRGZk9EQXdWM2c0TURCSXxlM2Q4ZTliYzE4ZmRjM2UyZjY0MmMxZTI2NDkwZTcwYTBjODc0NzllZjc0ZWZjZjZhYzRlZDdmN2IzYmRhM2Fm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012764,43462,J0000YM000380,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000YM000380 Yamaha RD 350 YPVS,95.80,79.17,47.50,8434579002394,2,8484900090,0,1,"Kit completo, incluye juntas tóricas de valvula y juntas de escape","Kit completo, incluye juntas tóricas de valvula y juntas de escape",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1544,160,215,342,21,https://api.mybihr.com/medias/1012764-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGN5TDJneFppOHhOVFF5TURZek9ERXpORE13TWk4eE1ERXlOelkwTFRGZk9EQXdWM2c0TURCSXw2MTUyNDJmMzJkOGJiZmFmYmZiMTAxYzc5YjJiM2NlNmYwYmNhOGM1MjA3MTc3M2MyZjkzNzE5ZGM5YjAyNjJm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012612,43382,J0000HN000307,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000HN000307 Honda 90 YUPI,22.16,18.31,10.99,8434579001915,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,507,44,171,247,12,https://api.mybihr.com/medias/1012612-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1F5TDJobE5DOHhOVFF5TURVME1qVTRNamd4TkM4eE1ERXlOakV5TFRGZk9EQXdWM2c0TURCSXxjOGYwY2ZhMTQyODlkZjNmNzYzZGE5NGQxOGU2NzJhM2JlZGI4YTVmODNkZDFjOTRhYmZkYmY0YWQ0NzcwZTli,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012544,37399,J0000DB000145,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein Derbi Senda 50 hasta 2005 J0000DB000145,18.55,15.33,9.20,8434579000529,11,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,861,48,211,340,12,https://api.mybihr.com/medias/1012544-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRGxoTDJnMVlpOHhOVFF5TURRek9EYzNNemM1TUM4eE1ERXlOVFEwTFRGZk9EQXdWM2c0TURCSXxiNDMxYzcyYzYzZjRmMGJiZDYyY2Q0Yzk0MzMyMTM5NjhiYWNiZjFkZjQyNzMyNTM0YWE4NmRkMGFhZGMxZDA0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012577,43353,J0000DB000147,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000DB000147 Derbi FENIX,15.45,12.77,7.66,8434579000543,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,903,50,220,342,12,https://api.mybihr.com/medias/1012577-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1ZtTDJoa015OHhOVFF5TURVek9UUXpOekE0Tmk4eE1ERXlOVGMzTFRGZk9EQXdWM2c0TURCSXwzMDFkMDlkMDUwZTE5YzIzODYzODI2ZjZlMDI3MWFiMTI4YTY0ZGFmYzQ5MTc2ZjEyYjFjYTgwZTM0MDkzODky,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012977,43664,VHPK000000080,ARTEIN,"ARTEI GASKET SMALL CARTON SHEET 0,8MM","Hoja PEQUEÑA de cartón prensado 0,80 mm (140 x 195 mm) Artein VHPK000000080",3.99,3.30,1.98,8434579007917,78,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,163,44,140,194,6,https://api.mybihr.com/medias/1012977-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzMDAxfGltYWdlL2pwZWd8YUdGbEwyaGhaQzh4TlRReU1UQTRORGMyTWpFME1pOHhNREV5T1RjM0xURmZPREF3VjNnNE1EQkl8NGJmOWVlZDZlY2I2YjZiYTliZDdjMzE2Y2MzZmE5YTgxOTk5MzViMjBhNDViZWIwYThiOTc5MTZiOGFlZmViYQ,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012568,37396,J0000BW000217,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000BW000217,90.13,74.49,44.69,8434579001144,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1125,172,248,349,13,https://api.mybihr.com/medias/1012568-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR0U0TDJoaVlpOHhOVFF5TURVek9ESTFOelF6T0M4eE1ERXlOVFk0TFRGZk9EQXdWM2c0TURCSXw1OTk0NzI5ZGYyNDM2NjQxZDYzYmMzY2Q4YTIyMTQxYTEwNWJlOWY3ODJlNzg3YzI5YzM1ZTFlMmJmMjRhODkx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012725,43444,J0000RJ000288,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000RJ000288 Rieju Motor MINARELLI MR6 80,42.24,34.91,20.95,8434579001762,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,905,68,216,349,12,https://api.mybihr.com/medias/1012725-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1UwTDJnNU1pOHhOVFF5TURZeU5ESTBNRFkzTUM4eE1ERXlOekkxTFRGZk9EQXdWM2c0TURCSXwwOTFlMGVmZDJkNjYyYzBiOWJhYTA1YjFjNmRkZmIyNzY0MWNiMWY2MzJhM2M1ZWEyYjEyNGY2ZTc1MGFjMjIw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1013006,43656,VHMV000000025,ARTEIN,"ARTEI SHEET MEDIUM PAPER 0,25MM","Hoja MEDIANA de papel aceitado 0,25 mm (195 x 475 mm) Artein VHMV000000025",4.13,3.41,2.05,8434579007726,11,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,935,34,196,477,10,https://api.mybihr.com/medias/1013006-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIyMzg5fGltYWdlL2pwZWd8YURNMUwyaGxNUzh4TlRReU1UQTVOakUyTlRRd05pOHhNREV6TURBMkxURmZPREF3VjNnNE1EQkl8MTE2MzU1ZmM1ZDkzM2FiNTVhYzQ5OWVlY2Y1ZTY1ZTM5YzM2MDJjZGEyNjU0Y2VmYjA4MzY5NWUxOTMzNDYzNg,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012601,43371,J0000GL000294,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000GL000294 Gilera SP-01 125, APACHE 125, CRONO 125, CX 125",58.20,48.10,28.86,8434579001823,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,872,82,210,346,12,https://api.mybihr.com/medias/1012601-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGxsTDJnelppOHhOVFF5TURVMk1UQTJNemsyTmk4eE1ERXlOakF4TFRGZk9EQXdWM2c0TURCSXw1MmFkYjAyNDAyNWZjOTBmOTM0OTU1MjU2OGVmOWY5ZWQxYTBmYTNjMzc2NGFkZDdhZmFkMmZiOTBiOGViNjg3,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012516,43649,VHGV000000100,ARTEIN,"ARTEI GASKET SHEET PAP CARTON 1,0MM","Hoja GRANDE de papel aceitado 1,00 mm (300 x 450 mm) Artein VHGV000000100",7.73,6.39,3.83,8434579007832,34,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1223,138,298,456,9,https://api.mybihr.com/medias/1012516-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIyMzg5fGltYWdlL2pwZWd8YUdJd0wyZ3dZaTh4TlRReU1EVTFNamd3TmpRek1DOHhNREV5TlRFMkxURmZPREF3VjNnNE1EQkl8YzU5YTE2ZWVjZTU3NzYwNzVjMTgwODAzN2VmNDdmYWQ0NmYyNzViMjdhMGUzYjhjMjdhMTgxMmQwYTQ5ZWY0Nw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012572,43349,J0000DB000118,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000DB000118 Derbi 49 GT, DIABLO SUPER C-4, GT 4 velocidades",36.57,30.22,18.13,8434579000307,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1137,70,216,351,15,https://api.mybihr.com/medias/1012572-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGRrTDJobE1TOHhOVFF5TURVek9UQTBNemczTUM4eE1ERXlOVGN5TFRGZk9EQXdWM2c0TURCSXxjN2Y1MGE3MTRiNGFhMGVlOWE2MmQ5MmMyZTUzZTk4ZWE3MjczMjI2M2JlZjhkMjQ0NGRiNTgzYjFmNjE1NmZl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012655,37445,J0000MT000156,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000MT000156,34.00,28.10,16.86,8434579000635,8,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,609,90,217,351,8,https://api.mybihr.com/medias/1012655-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1UwTDJnMVppOHhOVFF5TURVME9EZzNOREkzTUM4eE1ERXlOalUxTFRGZk9EQXdWM2c0TURCSXxjMTNiZDA5YmM3NjYxYmE2MDBmNmU3M2Q1NjQ2OTJhY2UzODNmNjRmMDM0MTI5ZmU4NzVmZDFiMTI4MTNiMDQ2,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012503,43627,VHGK000000030,ARTEIN,"ARTEI GASKET SHEET BIG CARTON 0,3MM","Hoja GRANDE de cartón prensado 0,30 mm (300 x 450 mm) Artein VHGK000000030",8.24,6.81,4.09,8434579007979,38,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1749,92,297,453,13,https://api.mybihr.com/medias/1012503-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzMDAxfGltYWdlL2pwZWd8YUdVM0wyZ3hZUzh4TlRReU1EUXpOREExTlRFNU9DOHhNREV5TlRBekxURmZPREF3VjNnNE1EQkl8ZjJiZTc4YmQyMjVkZDFkMTUyOTdmYjRkNGIzYzdiOWRmNjE4MzlmYWMxZGMyYWUzYmNhMjVjNDQwM2MzMzc4Yg,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012981,43659,VHPC000000100,ARTEIN,"ARTEI GASKET SMALL RUBBER CORK 1,0MM","Hoja PEQUEÑA de corcho-goma 1,00 mm (140 x 195 mm) Artein VHPC000000100",3.61,2.98,1.79,8434579008167,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,322,30,139,193,12,https://api.mybihr.com/medias/1012981-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjYwNTQyfGltYWdlL2pwZWd8YUdZeEwyZ3hOeTh4TlRReU1UQTROak16TlRBd05pOHhNREV5T1RneExURmZPREF3VjNnNE1EQkl8MjM0ODI0ZWZmYmEwNjljNmJkYTI1MjQ5NDdlZTBkMDEyNTkwMWM3ZjBiYmExMWJkMzFlMmE1YjM1NjdjNTQwOA,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012507,43633,VHGK000000150,ARTEIN,"ARTEI GASKET SHEET BIG CARTON 1,5MM","Hoja GRANDE de cartón prensado 1,50 mm (300 x 450 mm) Artein VHGK000000150",16.49,13.63,8.18,8434579008013,6,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1109,406,304,456,8,https://api.mybihr.com/medias/1012507-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzMDAxfGltYWdlL2pwZWd8YURVNUwyZ3daQzh4TlRReU1EUXpORFEwT0RReE5DOHhNREV5TlRBM0xURmZPREF3VjNnNE1EQkl8MmZjM2U1MDRmOWYxYzEwMDgxYTdiMmM5ZWVhMTZlNjU3Yzk2OTU1NjhlZmVlYTA5ZTUwYzNjM2E4MGNlMDJjNA,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012705,43430,J0000PG000484,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000PG000484 Piaggio SKIPPER LX 125, SKIPPER LXT 150, TYPHOON 125",14.42,11.92,7.15,8434579003124,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,451,30,247,166,11,https://api.mybihr.com/medias/1012705-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFJoTDJnNFlpOHhOVFF5TURZeE5qTTNOak0xTUM4eE1ERXlOekExTFRGZk9EQXdWM2c0TURCSXxiZWNjODBjYzk3ZjU5OTk1ZjM4MTQ5ZjBhY2NiN2MxMGE2MjhjN2YwOTkyY2JmZmNlMzJjNWFiNWI1MGE4MWQ0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012775,37437,J0000MN000401,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor ARTEIN - Minarelli AM6 (00-),22.16,18.31,10.99,8434579002561,7,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,848,60,369,209,11,https://api.mybihr.com/medias/1012775-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR001TDJneFppOHhOVFF5TURZME1UY3pPRGM0TWk4eE1ERXlOemMxTFRGZk9EQXdWM2c0TURCSXw5ZDYxN2ExNjQ5NTM2ZGI0NTY5Yjc3ODQ3YzZjMmZiNGU4OTU3ZGNlZmViYzY0ZDQzZjg5YzFhOTkzMzJhZTNi,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012627,43394,J0000HV000096,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000HV000096 H. Villiers tipo 125 cc,39.66,32.78,19.67,8434579000130,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1380,60,196,352,20,https://api.mybihr.com/medias/1012627-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0kxTDJnd1pTOHhOVFF5TURVMk5UTTRPVE0wTWk4eE1ERXlOakkzTFRGZk9EQXdWM2c0TURCSXxmZjQ2NjYzNTU4M2NjNWZmNDg5ODM1MzY2MjQyMmM3YjM2OTU0MmVlZWRmMzQ0ODdmYjcyMWViZmE1YzFhOTQ3,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012513,43646,VHGV000000040,ARTEIN,"ARTEI GASKET SHEET PAP CARTON 0,4MM","Hoja GRANDE de papel aceitado 0,40 mm (300 x 450 mm) Artein VHGV000000040",5.67,4.69,2.81,8434579007801,44,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2072,66,301,459,15,https://api.mybihr.com/medias/1012513-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIyMzg5fGltYWdlL2pwZWd8YURkbUwyZzFOUzh4TlRReU1EUXpOVEl6TkRnME5pOHhNREV5TlRFekxURmZPREF3VjNnNE1EQkl8NDQ0YjJkY2VkNzlhODMxNGJiYjg3ZWZmZjA4ODk1ZGVjNjA1M2YyMDQxOTA0NDRhY2IyMTNlMGU2NTJmMGM2Nw,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012767,43464,J0000YM000467,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000YM000467 Yamaha BW'S 100, NEO'S 100, AEROX 100",44.81,37.03,22.22,J0000YM000467,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,879,90,203,481,9,https://api.mybihr.com/medias/1012767-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0V5TDJnMU1TOHhOVFF5TURZek9UTTNPVFE0Tmk4eE1ERXlOelkzTFRGZk9EQXdWM2c0TURCSXw1MWY4N2IyNGJmNWIxMWUyYTY4NTEyYzg5YjI4NGE3NGE0ODY5NDk0ODRhZjEzMWUwOTNmYTk4NDYwZmI4OTlm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012512,43645,VHGV000000030,ARTEIN,"ARTEI GASKET SHEET PAP CARTON 0,3MM","Hoja GRANDE de papel aceitado 0,30 mm (300 x 450 mm) Artein VHGV000000030",5.67,4.69,2.81,8434579007795,124,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2625,58,303,456,19,https://api.mybihr.com/medias/1012512-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIyMzg5fGltYWdlL2pwZWd8YUdJMUwyZzNZeTh4TlRReU1EUXhOekE0TVRNM05DOHhNREV5TlRFeUxURmZPREF3VjNnNE1EQkl8OWJjM2Q1ODlmNzllZDViMjE4MDMwNmNlYjAyYTY1MjdiNGIxYWJlZDYzY2Q1OGIzZWY3ODE3NmRmYTgyNmIyZA,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012698,37465,J0000PG000297,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000PG000297,14.94,12.35,7.41,8434579001830,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,452,48,216,349,6,https://api.mybihr.com/medias/1012698-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFkwTDJoaU1TOHhOVFF5TURZeE5EZ3dNelE0Tmk4eE1ERXlOams0TFRGZk9EQXdWM2c0TURCSXw5YzE0OTJlNzZkYTM5YjRlM2FkNzRkMTdlMTY1YjJiNjA2MzNkMDY2NTQzNzE2MjljOWE3ODA2ZDdiNjYzYmQ2,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012727,43446,J0000RJ000310,ARTEIN,ARTEI GASKET COMPLETE SET,"Kit completo juntas de motor Artein J0000RJ000310 Rieju RST 80, MR 80 láminas",43.27,35.76,21.46,8434579001939,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1074,68,216,355,14,https://api.mybihr.com/medias/1012727-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREZrTDJnek1DOHhOVFF5TURZeU5UQXlOekV3TWk4eE1ERXlOekkzTFRGZk9EQXdWM2c0TURCSXw0OTYxMGRjNWUyODU0NzBhNmU4YWQ0OGVlMGU3ZjlhYTQ0ZjhmMDgxZmMwNDgzYmFmODE3M2RjM2MxMzBjYjZl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012969,43672,VKM0000000010,ARTEIN,ARTEI GASKET PAP SHEET SET 4 PIECES,KIT DE PAPEL ACEITADO (4 hojas dist. espes. 195 x 475 mm) Artein VKM0000000010,15.97,13.20,7.92,8434579007870,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1535,134,227,483,14,https://api.mybihr.com/medias/1012969-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIyMzg5fGltYWdlL2pwZWd8YUdZNUwyZ3hNQzh4TlRReU1UQTRNVFl4TmpReE5DOHhNREV5T1RZNUxURmZPREF3VjNnNE1EQkl8ZTY2ZDcxOWQ5NzVkN2U0MmQxZGMwZDVlYWI3ZDg5NTU3YWFiZGY2Yzc0MjIzMmQyMzQxYWRmMWJmNjM2YmVmZg,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012994,43641,VHGT000000160,ARTEIN,"ARTEI PROTECT SHEET BIG THERM 1,0MM",Protector térmico adhesivo ARTEIN grueso (300x450x1.6mm) - VHGT000000160,29.37,24.27,14.56,8434579008334,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1990,188,305,466,14,https://api.mybihr.com/medias/1012994-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODY5NzB8aW1hZ2UvanBlZ3xhRE5qTDJoa1lTOHhOVFF5TVRBNU1UUTBOamd4TkM4eE1ERXlPVGswTFRGZk9EQXdWM2c0TURCSXxkZmRmMjFmN2FkMGY5YWFiMDFmMjJiNWIzNDkwY2NkODFjNTE4OTc0NDFhOTQzYWM5NTFmODYxNDFmOTVhNTU4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012711,37480,J0000PT000411,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000PT000411,20.61,17.03,10.22,8434579002646,3,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,422,42,168,251,10,https://api.mybihr.com/medias/1012711-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1kyTDJnME55OHhOVFF5TURZeE9ETTBNalF6TUM4eE1ERXlOekV4TFRGZk9EQXdWM2c0TURCSXxmNDY5MmI4MmUwZmI4ZTY0ZDdkNGJlNTU4OWUzMTY0OGJlNzgwYjk4YTgwYjk2ZTk1ODA4YjE5Mzk3NDhhYWI0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1013009,43653,VHMT000000080,ARTEIN,"ARTEI SHEET MEDIUM THERM PROT 0,8MM",Protector térmico adhesivo ARTEIN fino (195x475x0.8mm) - VHMT000000080,14.94,12.35,7.41,8434579008303,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1327,86,197,481,14,https://api.mybihr.com/medias/1013009-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODY5NzB8aW1hZ2UvanBlZ3xhRFl6TDJoaFpTOHhOVFF5TVRBNU56TTBOVEExTkM4eE1ERXpNREE1TFRGZk9EQXdWM2c0TURCSXw3NDExZTQwOTY5MjllZTA3NTBkZjMyNjdiYjQ2MGVjZWJjMjgyZDUzMWE0MzczZGFjNGU3YjBjZTJhNzk0NjRm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012976,43663,VHPK000000050,ARTEIN,"ARTEI GASKET SMALL CARTON SHEET 0,5MM","Hoja PEQUEÑA de cartón prensado 0,50 mm (140 x 195 mm) Artein VHPK000000050",3.61,2.98,1.79,8434579007900,97,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,82,28,141,195,3,https://api.mybihr.com/medias/1012976-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzMDAxfGltYWdlL2pwZWd8YURSbUwyaGlZaTh4TlRReU1UQTRORE0yT0RreU5pOHhNREV5T1RjMkxURmZPREF3VjNnNE1EQkl8M2NiMGYyMGUzZjRmMmVjYzRkNzZiNzQwMTAxOWM5NDgwY2Q2MzE3ZTYzNTU2YWI3NWFiNzQ2NWE3ZWYwNTRmNA,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
