PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,DeliveryPlant
1104537,13557,TB-CC50,SUPER B,SUPEB CHAIN RIVET EXTRACTOR PAT 8/9/10SP,Remacha cadenas profesional 8-9-10 Vel. Super B - REF TB-CC50,35.01,28.93,11.60,4712765145228,48,8205510000,0,1,"Remacha cadenas profesional para cadenas de 8, 9 y 10 velocidades.<br>- Diseño especial patentado con guía de pasador, consigue el mejor asentamiento del pasador en el eslabón y evita daños a la cadena.<br>- Fácil y rápido de usar.<br>- Agarre de goma termoplástica para el mejor confort.<br>- Incluye perno de recambio.","Remacha cadenas profesional para cadenas de 8, 9 y 10 velocidades.- Diseño especial patentado con guía de pasador, consigue el mejor asentamiento del pasador en el eslabón y evita daños a la cadena.- Fácil y rápido de usar.- Agarre de goma termoplástica para el mejor confort.- Incluye perno de recambio.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,500,157,169,102,29,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104537-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE5OTAyfGltYWdlL3BuZ3xhRFV3TDJneFpTOHhNRGd5TXpRNE56TTFOamsxT0M4eE1UQTBOVE0zTFRGZk9EQXdWM2c0TURCSXxjNTVkODAxN2RkZWU5M2YzZTEyNTZlOGFhYTMzOTk0Yzk5NGFkNTgyMDM5OGM4MGE2M2Y5YmYxMGNhNjA0Yjc5,https://api.mybihr.com/medias/1104537-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNjIzfGltYWdlL3BuZ3xhRGRtTDJneE55OHhNRGd5TXpRNE56VTFNelUyTmk4eE1UQTBOVE0zTFRKZk9EQXdWM2c0TURCSXw0ZDc0YmM0ZWZiZmQ4ZTQ3ODA1ZDdkMzI1ZmY1ZTBmODU1MDY5YjJkNmQyODc5ZTdhZGQ4OWJlOWVjMjNkNmFh,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104663,15168,TB-1928A,SUPER B,SUPEB B.B. REMOVAL TOOL,Extractor de cartucho BB30,38.50,31.82,12.50,4712765143729,17,8205510000,0,1,Extractor de rodamientos a presión BB30 y rodamientos de eje de Ø30mm.,Extractor de rodamientos a presión BB30 y rodamientos de eje de Ø30mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,890,801,224,75,53,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104663-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzEwMDl8aW1hZ2UvcG5nfGFEVm1MMmd4TWk4eE1EZ3lNekkxTkRZd05UZzFOQzh4TVRBME5qWXpMVEZmT0RBd1YzZzRNREJJfDRiYjBmZmE3NjlhNWFhM2E2YmQwNzViN2QwNDdhMTBmZDI3ODliYTI1NzQ1NmI4YjIyY2MyYmNkMTcyMzVhNjY,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104440,12049,TB-7625,SUPER B,SUPEB T/L HANDLE TORX® 25 WRENCH,Llave Torx T25 Super B TB-7625,10.50,8.68,5.64,4712765146652,6,8205510000,0,1,"Llave ""T/L"" Torx T25.<br>- Mango especialmente confortable.<br>- Forma T/L especial para un uso profesional o racing ultra-rápido.","Llave ""T/L"" Torx T25.- Mango especialmente confortable.- Forma T/L especial para un uso profesional o racing ultra-rápido.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,529,60,251,81,26,Todos,https://api.mybihr.com/medias/1104440-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTk4NDV8aW1hZ2UvcG5nfGFEazBMMmc0WlM4eE1EZ3lNelEyTlRRd01qTTVPQzh4TVRBME5EUXdMVEZmT0RBd1YzZzRNREJJfGFmMWJhOTFiMmIxZGYyN2JkYjU4MjNiMjliMzQ1ODczMjdiNGYzZTkyMmY4YmYwMGNiOTBiMTI2ZjZhN2JhOTk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104432,12038,TB-1445,SUPER B,SUPEB FREEWHEEL REMOVER,Extractor Cassette Shimano HG,19.99,16.52,10.74,4712765144221,46,8205510000,0,1,"• Incluye pasador guía para trabajar más estable.<br>• Adecuado para Shimano®, SunRace®, SRAM®, Chris King®, SunTour®, y otros cierres de seguridad de cassette y frenos de disco Shimano® Center Lock.<br>• Usar con los alicates de cadena TB-FW40 / TB-FW50 o el suelta coronas TB-FW10 / TB-FW20 / TB-8860 / TB-8866 / TB-8868 para aflojar los piñones.","• Incluye pasador guía para trabajar más estable.• Adecuado para Shimano®, SunRace®, SRAM®, Chris King®, SunTour®, y otros cierres de seguridad de cassette y frenos de disco Shimano® Center Lock.• Usar con los alicates de cadena TB-FW40 / TB-FW50 o el suelta coronas TB-FW10 / TB-FW20 / TB-8860 / TB-8866 / TB-8868 para aflojar los piñones.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,616,254,110,80,70,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104432-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM5MzgyfGltYWdlL3BuZ3xhR00xTDJneVlTOHhNRGd5TXpRMk1qRTVNVEV6TkM4eE1UQTBORE15TFRGZk9EQXdWM2c0TURCSXxmOWIxOGQwMzEzNWFiYjEyMTU1MjIzYmNjZTExNDljZjlmZWU2ZWVjMjE1YTg3OTc2ZDZjYzUyZWYyZjkyYTk0,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104507,13523,TB-CR10,SUPER B,SUPEB 2 IN 1 COTTERLESS CRANK TOOL PAT,Extractor de bielas 2 en 1. Super B - REF TB-CR10,21.01,17.36,7.71,4712765143019,22,8205510000,0,1,"Extractor de bielas 2 en 1.<br>- Para Bielas Shimano® ISIS y Octalink.<br>- Ideal para uso profesional.<br>- Mango especialmente confortable gracias a su refinado acabado.<br>- Muy útil, funcional y fácil de usar, 2 en 1, aporta ahorro y ya no necesitarás adquirir mas extractores de biela.","Extractor de bielas 2 en 1.- Para Bielas Shimano® ISIS y Octalink.- Ideal para uso profesional.- Mango especialmente confortable gracias a su refinado acabado.- Muy útil, funcional y fácil de usar, 2 en 1, aporta ahorro y ya no necesitarás adquirir mas extractores de biela.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,599,189,227,88,30,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104507-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI4ODg3fGltYWdlL3BuZ3xhR1ExTDJoaFpTOHhNRGd5TXpRM05qVTBNelV4T0M4eE1UQTBOVEEzTFRGZk9EQXdWM2c0TURCSXw1YWQ2ZjAxNTJhOTA2M2ZkZTAzYzA2M2YxMjMyZDllNzQyMTNjN2Q4Zjc1YWI3ZGJkMThhNmM0NzQ3NWUyNWU2,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104557,14231,TB-1161A,SUPER B,SUPEB HACKSAW 12'' BLADE FOR CF COMPONEN,Sierra de corte carbono 12'',19.99,16.52,10.74,4712765143491,7,8205510000,0,1,"• Hoja 12'' de tungsteno está especialmente diseñada para cortar con suavidad manillares, horquillas, tijas, etc. de carbono.<br>• Es similar a una amoladora o piedra de amolar, pero más eficiente.<br>• Solo para compuestos de carbono, no apto para cortar aleaciones de metal.<br>• Accesorio ideal para completar tu sierra, TB-1161 y TB-1161-1.","• Hoja 12'' de tungsteno está especialmente diseñada para cortar con suavidad manillares, horquillas, tijas, etc. de carbono.• Es similar a una amoladora o piedra de amolar, pero más eficiente.• Solo para compuestos de carbono, no apto para cortar aleaciones de metal.• Accesorio ideal para completar tu sierra, TB-1161 y TB-1161-1.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,47,46,311,38,4,Todos,https://api.mybihr.com/medias/1104557-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU1NTF8aW1hZ2UvcG5nfGFHTm1MMmhtTWk4eE1EZ3lNalkzTmpJMU1EWTFOQzh4TVRBME5UVTNMVEZmT0RBd1YzZzRNREJJfDU2OTlkNTQwMjUwNzcxYjZlMGY1NDA4OTljZTcxN2RjNTZiMzlmMzc5MzU1MDIzOTAxMzQwYTIzZGU2N2RhMmU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104672,15179,TB-4520,SUPER B,SUPEB 8 LONG NOSE PLIERS,Alicates largos 8'',35.49,29.33,19.06,4712765146478,17,8205510000,0,1,Alicates de punta larga 8''.,Alicates de punta larga 8''.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,714,270,253,83,34,Todos,https://api.mybihr.com/medias/1104672-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU4MjQ1fGltYWdlL3BuZ3xhRE01TDJobFpDOHhNRGd5TXpJMk1EVXdOREE1TkM4eE1UQTBOamN5TFRGZk9EQXdWM2c0TURCSXw3OWU3YzdmOTQyYzNhMTgwNGJmYmM3ZWM2N2ZhMTA5OTI1ZmE3YjdmMTkwYzQ0YTRjZjJjNGI4NmM0YzFhZGVl,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1109579,1109579,TB-HD05,SUPER B,SUPEB STEM ALIGNMENT TOOL,Alineador de potencia laser Super B,75.00,61.98,40.29,4713331012388,0,7009100030,0,1,Alinea perfectamente el manillar con la rueda delantera mediante láser.,Alinea perfectamente el manillar con la rueda delantera mediante láser.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,798,278,190,140,30,,https://api.mybihr.com/medias/1109579-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQwODk4fGltYWdlL3BuZ3xhR00yTDJneE1DOHhNamcyTkRRd09ERTVNVEF3Tmk4eE1UQTVOVGM1TFRGZk9EQXdWM2c0TURCSXw1YWNlYWUyNDg1MWM5MzM4MWJkN2I1ODY0MzVmOTJlYjA1NzlmMmZhNjNiOGJiMjQ2YmM4ZDRlMDQwODRlZDhm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,https://api.mybihr.com/medias/TB-HD05.pdf?context=bWFzdGVyfHJvb3R8NjgxMjgzfGFwcGxpY2F0aW9uL3BkZnxhRGRrTDJnME5DOHhNamMxT1Rrd09EZzBNelUxTUM5VVFpMUlSREExTG5Ca1pnfGQwYWIwNjgxNzBlZWRkNjU3NTNjYmFmM2MwNmMwNmRkZmZiOGM2ZWY5NDEyNDZlOGE3ODZlYTM3OTNkZDExZmI,Spain Warehouse (Parts)
1104834,29607,TB-PF32,SUPER B,SUPEB WHEEL TRUING STAND CENTERING GAUGE,Rectificador del calibre para centrador de llanta,21.50,17.77,11.55,8430525296077,0,8205510000,0,1,"• Diseñado para comprobar si la pinza está centrada entre los montantes y si los brazos verticales están paralelos.<br>• Corte láser de alta precisión para una corrección precisa.<br>• Apto para los centradores TB-PF30, TB-PF35 y TB-PF36.<br>• Especificaciones: modelo actualizado 2021, acepta un ancho de buje de 150 mm.","• Diseñado para comprobar si la pinza está centrada entre los montantes y si los brazos verticales están paralelos.• Corte láser de alta precisión para una corrección precisa.• Apto para los centradores TB-PF30, TB-PF35 y TB-PF36.• Especificaciones: modelo actualizado 2021, acepta un ancho de buje de 150 mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,240,320,160,150,10,Todos,https://api.mybihr.com/medias/800Wx800H-1104834-1.jpg?context=bWFzdGVyfHJvb3R8NDM1OTF8aW1hZ2UvanBlZ3xhRGhoTDJneU15OHpNemMyT0RreE9UZ3lOalEyTWk4NE1EQlhlRGd3TUVoZk1URXdORGd6TkMweExtcHdad3xhMjFiNDEwODA2NWIyNjcxMDBkODk2ZGU5MmZmOWJlZDFjNGRkNTMwMWFhODY2MGIxNGI4YTM4MTk4ODg4ZTY0,https://api.mybihr.com/medias/800Wx800H-1104834-2.jpg?context=bWFzdGVyfHJvb3R8NjcxOTZ8aW1hZ2UvanBlZ3xhRGcxTDJoa1ppOHpNemMyT0RreU1EQTRPRFl3Tmk4NE1EQlhlRGd3TUVoZk1URXdORGd6TkMweUxtcHdad3w4NDljNzg1YzE2NDc3NGRmNTQzZTEzNmQ3N2JlYmNkOTkzZjYzZmNmYjNhZWRjNmQzYzA1YjJiY2FlZWUwOGM2,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104832,29602,TB-BR20,SUPER B,SUPEB BRAKE SHOE TUNER,Equilibrador de zapatas de freno,8.00,6.61,4.30,8430525296022,17,8205510000,0,1,Ingeniosa herramienta con un diseño cómodo y práctico optimiza el trabajo de ajustar las zapatas de freno.<br>Funciona con llantas de anchura 14-24mm y la perfil de hasta 50mm.,Ingeniosa herramienta con un diseño cómodo y práctico optimiza el trabajo de ajustar las zapatas de freno.Funciona con llantas de anchura 14-24mm y la perfil de hasta 50mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,564,74,158,83,43,BMX & Carretera & Ciclocross & Ciudad & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104832-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEzNjI0fGltYWdlL3BuZ3xhRFJoTDJneE15OHhNRGd5TXpJNE16UTBNVFk1TkM4eE1UQTBPRE15TFRGZk9EQXdWM2c0TURCSXxiOGVjNzliNjUxYmRkYmU4Yjc2NzA5ZTlhNjY3ZTI4Y2QwMDNkMmExYTQ3YTIwMWRiYjhjYzg0MGMyN2ExNjI1,https://api.mybihr.com/medias/1104832-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg0MzM0fGltYWdlL3BuZ3xhR0prTDJnd05TOHhNRGd5TXpJNE16Z3pORGt4TUM4eE1UQTBPRE15TFRKZk9EQXdWM2c0TURCSXxmNzM3OWZlNzliNWI2ZjVkNjYxOTVlYWM4MTI4ZTZlZjAyOGY5ZWU5NmQ3OGZjMDkzZWY3MDc0ZWRkM2Y2YWZj,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104823,29578,TB-935B,SUPER B,SUPEB BEARING CUP PRESS ADAPTOR,Adaptadores 1-1/8'' para prensa cazoletas de dirección,21.01,17.36,5.00,4712765149257,5,8205510000,0,1,"• Adaptador opcional para prensa cazoletas de dirección TB-1935, para instalar juegos de direcciión evitando daños.<br>• También se puede utilizar en cazoletas configurados a la inversa.<br>• Especificaciones: para direcciones 1-1/8"" ZS, 2 piezas / set.","• Adaptador opcional para prensa cazoletas de dirección TB-1935, para instalar juegos de direcciión evitando daños.• También se puede utilizar en cazoletas configurados a la inversa.• Especificaciones: para direcciones 1-1/8"" ZS, 2 piezas / set.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,193,234,79,102,24,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104823-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY5NDA2fGltYWdlL3BuZ3xhRFkyTDJoa1l5OHhNRGd5TXpJM09ERXpNekkzT0M4eE1UQTBPREl6TFRGZk9EQXdWM2c0TURCSXw2OTkyZjEyNjY3ODNmY2Q1Y2EyMWNlNmNkNTY1MGFmMzE5MDY0NDczY2RhNDI4ZDU5N2RkMjM1M2E0YjdhYjEx,https://api.mybihr.com/medias/1104823-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0MTk5fGltYWdlL3BuZ3xhR1E1TDJoalpTOHhNRGd5TXpJM09EVXlOalE1TkM4eE1UQTBPREl6TFRKZk9EQXdWM2c0TURCSXwwZmUyYWNiOWYyNmIyYTU5ODVkYjZiMTEwZDc3Yzg5YmQwOGMzOTE1MDFmODJlNzlkZjc0OTAzNTlhOTA2MDJh,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1093144,59000013,TB-19002,SUPER B,SUPEB BIKE TOOL 2IN1 B.B. INSTALLATION,Juego de herramientas 2 en 1 Super B para de instalación y extracción de cartucho pedalier,67.51,55.79,36.26,4712947227797,19,8205510000,0,1,"• Nueva forma de instalar y quitar cartuchos de pedalier a presión sin preocuparse por daños en el cuadro.<br>• 2 en 1, compatible con BB86 / BB90 / BB92 (24 mm), y BB30 (30 mm).","• Nueva forma de instalar y quitar cartuchos de pedalier a presión sin preocuparse por daños en el cuadro.• 2 en 1, compatible con BB86 / BB90 / BB92 (24 mm), y BB30 (30 mm).",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,721,731,226,58,55,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1093144-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAwNjQ3fGltYWdlL3BuZ3xhREl3TDJnNVlpOHhNRGd5TXpRMU1EY3lNak16TkM4eE1Ea3pNVFEwTFRGZk9EQXdWM2c0TURCSXxlOTAxNDJiOTY5NThlYjJjYjNjYWFlNDc2NjVlNjNmYjUzMTQ0MWVmZDY0NDFjMGE3ZWU5MTYzNmM3ZDg4ODc3,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1093151,59000020,TB-BB19,SUPER B,SUPEB BIKE TOOL B.B. WRENCH ADAPTOR,Adaptador de llave Super B para cartucho pedalier Shimano SM-BBR60,5.00,4.13,2.68,4713331014306,7,8205510000,0,1,• Adaptador para colocar en la llave de cartucho pedalier TB-BB10 / TB-BB40 / TB-1005 / TB-8919.<br>• Especificaciones: para Shimano® SM-BBR60 .,• Adaptador para colocar en la llave de cartucho pedalier TB-BB10 / TB-BB40 / TB-1005 / TB-8919.• Especificaciones: para Shimano® SM-BBR60 .,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,181,22,145,83,15,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1093151-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMwMzM2fGltYWdlL3BuZ3xhR1l4TDJnNU1DOHhNRGd5TXpRMU1qYzFNemsxTUM4eE1Ea3pNVFV4TFRGZk9EQXdWM2c0TURCSXw2NDAyNTE4NjA3MmQ4YWQyMmMxYmI5ZmQ3MTYyZWVhYTIxYjFmMGZkYmI5YzgzNTI2NzhmOTc5YTc1ZWYzZDU3,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104437,12044,TB-1050,SUPER B,SUPEB FREEWHEEL REMOVER,Extractor Piñon BMX,11.99,9.91,4.30,4712765146553,84,8205510000,0,1,Extractor piñón 4 tetones BMX y SingleSpeed. Girar con una llave de 24mm o TB-8830.,Extractor piñón 4 tetones BMX y SingleSpeed. Girar con una llave de 24mm o TB-8830.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,309,65,143,83,26,BMX & Ciudad & Infantil,https://api.mybihr.com/medias/1104437-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE5NTIxfGltYWdlL3BuZ3xhR1pqTDJobVpTOHhNRGd5TXpRMk5ESXlNamMxTUM4eE1UQTBORE0zTFRGZk9EQXdWM2c0TURCSXxjMGZhYjk4MWU4YmFlNDBhMjliYzA2YmJmNzQyNGU0ZTdjNzIzMzlmNzRiYWE0MjdmMzc5Zjk3MTY5MjNhMjNj,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104674,15181,TB-5566,SUPER B,SUPEB STEEL CORE TIRE LEVER,Desmontables alma acero (x3),8.49,7.02,4.56,4712765143620,79,8205510000,0,1,"Set de 3 desmontables profesionales de nylon.<br>- Núcleo de acero, tratado en caliente para una durabilidad superior.<br>- Respetuoso 100% con la llanta, la cubierta y la cámara.","Set de 3 desmontables profesionales de nylon.- Núcleo de acero, tratado en caliente para una durabilidad superior.- Respetuoso 100% con la llanta, la cubierta y la cámara.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,378,98,169,86,26,Todos,https://api.mybihr.com/medias/1104674-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjYzMTg1fGltYWdlL3BuZ3xhR0ZtTDJnNFl5OHhNRGd5TXpJMk1USTVNRFV5Tmk4eE1UQTBOamMwTFRGZk9EQXdWM2c0TURCSXwzMTRlM2NjMTBlMDAwZWFmNmI0MzI3NmZlYjc5NjdkOWE4MDE3ZjY2YTVhMGIzOTJhNzRkN2EzZjE3ZGJlZGJk,https://api.mybihr.com/medias/1104674-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDE3Njh8aW1hZ2UvcG5nfGFESXlMMmczWmk4eE1EZ3lNekkyTVRZNE16YzBNaTh4TVRBME5qYzBMVEpmT0RBd1YzZzRNREJJfDkwOGY0YzA5OWQ1MDk0Yjg4MzQ5M2U5ZDM2Y2JmNGI5ZjI3ZDMzYmRmYWU2ZjlkMDcwNWFhMGYyNzZhOThmNDM,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1093139,59000025,TB-1071,SUPER B,SUPEB EBIKE TOOL LOCKRING SHIMANO,"Extractor cazoletas de pedalier Super B para E-Bike Shimano Steps E8000, E7000, E6100",32.00,26.45,17.19,4713331018977,71,8205510000,0,1,"• Instala o desinstala cierre de plato SM-CRE61, SM-CRE70, SM-CRE80 de E-Bikes con motor Shimano® STEPS E8000, E7000, E6100.<br>• Usar con TB-1071 en combinación con TB-BB10, TB-BB40, TB-1005 o TB-8919.","• Instala o desinstala cierre de plato SM-CRE61, SM-CRE70, SM-CRE80 de E-Bikes con motor Shimano® STEPS E8000, E7000, E6100.• Usar con TB-1071 en combinación con TB-BB10, TB-BB40, TB-1005 o TB-8919.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,394,208,144,83,33,E-Bike,https://api.mybihr.com/medias/1093139-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIxNjY3fGltYWdlL3BuZ3xhRFl3TDJnNU5TOHhNRGd5TXpNeE9EQTNOelEzTUM4eE1Ea3pNVE01TFRGZk9EQXdWM2c0TURCSXw0MmIyY2QzMTAzOGJlNjhlOWMwM2RhYTVmZjY4ZTc3MjJlZmViYzMzYjVlYWE1NjBlYzg3MmU1MDNkNDAxMzAz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
1104839,29613,TB-CH10,SUPER B,SUPEB CHAIN KEEPER TOOL,Soporta cadenas,13.50,11.16,4.50,8430525296138,17,8205510000,0,1,Cierre rápido para mantener la cadena en tensión cuando se retira la rueda para reparar o transportar. Evita que la cadena se enrede o se raye el cuadro. Compatible para fijar a cuadros con eje de 9 mm.,Cierre rápido para mantener la cadena en tensión cuando se retira la rueda para reparar o transportar. Evita que la cadena se enrede o se raye el cuadro. Compatible para fijar a cuadros con eje de 9 mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,561,71,147,83,46,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104839-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM5MTE4fGltYWdlL3BuZ3xhR0ppTDJnM09TOHhNRGd5TXpJNE56QTBOakUzTkM4eE1UQTBPRE01TFRGZk9EQXdWM2c0TURCSXwzNmJlYjJlYjAxZTc2NTRjNjBiYTA2YTk0ZmI5YWIwODA1MzAwMzk4ZWJjNGNlMGQ3NmNmZmUyYzEyMWNhMDhh,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SUPER_B-pictures.zip,,Spain Warehouse (Parts)
