PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Posición,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (cm),Altura (mm),Anchura (cm),Anchura (mm),Apertura (mm),Barra transversal,Bloqueo,Cantidad,Capacidad (Ah),Capacidad (ml/l),Capacidad de portaequipajes (L),Carga máxima (kg),Casquillo,Categoría ECE,Color,Color de la carcasa,Color del cristal,Componente de fijación,Composición,Compuesto del puño,Conexión eléctrica,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro interior del manillar (mm),Diámetro Ø (mm),Elevación de manillar (mm),Embalaje,Eslabones de cadena,Espesor (mm),Fijación,Forma,Función de la luz,Gama,Homologación,Incluye intermitente,Longitud (cm),Longitud (mm),Montaje,Montaje de espejo retrovisor,Número de canal,Número de pines,Número de puntos,Peso (kg),Plegable,Posición,Rango de uso,Resistencia,Rosca (mm),Rosca de espejo,Rosca inferior,"Rosca superior ",Sentido de rosca,Tamaño de accionamiento cuadrado,Terminales,Tipo,Tipo de luz,Tipo de producto,Tipo de puño,Tipo de retrovisor,Tipo de soporte,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,Document2,Document3,Document4,DeliveryPlant
1054870,61500124,2BI09000500011,BIHR,"BIHR ALUMINUM TRAIL ENGINE GUARD, BLU",Cubrecarter Bihr azul para R1250GS /Adventure 19-20,189.00,156.20,93.72,2BI09000500011,4,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>Bihr skid plates, offer the maximum of protection for a minimum weight. They wrap around the bottom and both sides of the engine providing you bike with perfect protection against rocks.</p><p> </p><ul> <li>Made by best quality aluminum, with a thickness of 4mm</li></ul> <ul> <li>High resistance </li><li>Innovative design </li><li>Maximum protection </li><li>Maximum quality<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Bihr skid plates, offer the maximum of protection for a minimum weight. They wrap around the bottom and both sides of the engine providing you bike with perfect protection against rocks.  Made by best quality aluminum, with a thickness of 4mm  High resistance Innovative design Maximum protection Maximum quality  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,,,14856,1572,464,317,101,,,,,,,,,,,,,,,,,Azul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1054870-1.jpg?context=bWFzdGVyfHJvb3R8MTMzNTU1fGltYWdlL2pwZWd8YURneEwyZ3pOQzh4TURBM09ESTBNVE0wTkRjeE9UZ3ZPREF3VjNnNE1EQklYekV3TlRRNE56QXRNUzVxY0djfDRkZDlkZjQ5N2RmYzhjOGEyMzgwNWJjYWViOWU2NTAwNjBhNTA0NzVmNWZlNzdlMTMyNGVlNGMzODVlM2NiNzI,https://api.mybihr.com/medias/800Wx800H-1054870-2.jpg?context=bWFzdGVyfHJvb3R8MTI5MDE3fGltYWdlL2pwZWd8YURSbUwyZ3paUzh4TURBM09ESTBNVE0zTURrek5ESXZPREF3VjNnNE1EQklYekV3TlRRNE56QXRNaTVxY0djfDBmZDliYTY2MTk4MGEwODNkODIwMDI1OTRmOWE5NmZhODYxMWRlZDQ2MDhkMmMzY2VmNjFkOWJhZGM1NjFmNzg,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1054851,6090010352,2BI197055A0012,BIHR,BIHR PROT CRASH BAR ICE POLISH PROT,Defensas Bihr pulido,361.43,298.70,179.22,2BI19700550012,3,8714109090,0,1,<p> Bihr aluminium collision bars</p> <ul> <li>very good price-quality ratio</li> <li>lightness and strength</li> <li>easy to install</li></ul>,"
 Bihr aluminium collision bars  very good price-quality ratio lightness and strength easy to install",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,,,63798,3020,620,490,210,,,,,,,,,,,,,,,,,Pulido & Pulido,,,,"Aluminio & ",,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,Delantero & Delantero,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1054851-1.jpg?context=bWFzdGVyfHJvb3R8Mjc4MzF8aW1hZ2UvanBlZ3xhRGMzTDJnNU5TODBPVEE0TmpBek1ETXhOVFUxTUM4NE1EQlhlRGd3TUVoZk1UQTFORGcxTVMweExtcHdad3w0NWZiNDNhMzhlMWI3ZTkzMmM0MGU2ZjkxOGYyODNhMGY5OTRkN2QxZGU2NDZjZDUzYzE2MGM1OTU1YmZhMjg2,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1054855,6090009803,2BI197055A0007,BIHR,BIHR PROTECTION CRASH BAR RED,Defensas Bihr rojo,361.55,298.80,119.32,2BI19700550007,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Bihr Crash Bars</p><p> </p><ul> <li>Very good price-quality ratio </li><li>Lightness and strength </li><li>Easy to install</li></ul> </body> </html>","       Bihr Crash Bars  Very good price-quality ratio Lightness and strength Easy to install  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,,,82600,3020,590,500,280,,,,,,,,,,,,,,,,,Rojo & Rojo,,,,"Aluminio & ",,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,Delantero & Delantero,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1054855-1.jpg?context=bWFzdGVyfHJvb3R8MzQzNDl8aW1hZ2UvanBlZ3xhREV3TDJobVl5ODBPVEE0TmpBek1USXpNekExTkM4NE1EQlhlRGd3TUVoZk1UQTFORGcxTlMweExtcHdad3w0Zjg2NTdjOTAxMjhhMjAwMDc2ZmM1NjBiOWIwNGRhMGMwZDBmZTJmMjNjNWM3Y2I3NzE0Y2RjM2ViOGZkNmI4,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1054842,441259,2BI12500170012,BIHR,BIHR PROT CRASH BAR ICE POLISH PROT,Defensas Bihr DL1000 V-Strom Color aluminio mate,225.00,185.95,111.57,2000000177083,1,8714109090,0,0,"<ul><li>Protecciones de aluminio</li><li>M&aacute;s ligeras</li><li>M&aacute;xima resistencia</li><li>Dise&ntilde;o innovador</li><li>M&aacute;xima protecci&oacute;n para tu moto</li><li>Fabricadas com alum&iacute;nio de la m&aacute;s alta calidad, con grosor de 3 mm</li></ul>","Protecciones de aluminioMás ligerasMáxima resistenciaDiseño innovadorMáxima protección para tu motoFabricadas com alumínio de la más alta calidad, con grosor de 3 mm",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,,,106710,2803,590,576,314,,,,,,,,,,,,,,,,,Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1054842-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTc0MTF8aW1hZ2UvanBlZ3xhR1E1TDJnMFlTODRPVGN4T1RFMU5qVTNNalEyTHpFd05UUTROREl0TVY4NE1EQlhlRGd3TUVnfDJkMWE3NDY4MWM1NjZiMzc1NDM2YmQ0OGVmN2U2NjJiNGY3NWUyYWJlNTU2NGJkZWFiYzFlNTBiYjk4YTgyNGI,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1054879,61500126,2BI09000500006,BIHR,"BIHR ALUMINUM TRAIL ENGINE GUARD, WHT",Cubrecarter Bihr blanco para R1250GS /Adventure 19-20,189.00,156.20,93.72,2000000142968,4,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>Bihr skid plates, offer the maximum of protection for a minimum weight. They wrap around the bottom and both sides of the engine providing you bike with perfect protection against rocks.</p><p> </p><ul> <li>Made by best quality aluminum, with a thickness of 4mm</li></ul> <ul> <li>High resistance </li><li>Innovative design </li><li>Maximum protection </li><li>Maximum quality<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Bihr skid plates, offer the maximum of protection for a minimum weight. They wrap around the bottom and both sides of the engine providing you bike with perfect protection against rocks.  Made by best quality aluminum, with a thickness of 4mm  High resistance Innovative design Maximum protection Maximum quality  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,,,12671,1571,466,309,88,,,,,,,,,,,,,,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1054879-1.jpg?context=bWFzdGVyfHJvb3R8MjcxOTZ8aW1hZ2UvanBlZ3xhREppTDJnNVpTOHhNREEzT0RJME1UUTBNekF5TXpndk9EQXdWM2c0TURCSVh6RXdOVFE0TnprdE1TNXFjR2N8YTBhNDQ0ZmRkNGMwMWY1YzM4MjRmM2UzMDA1NzY0ZjU1ODliNGFhNWIzYjZiMjRkYzc1NGQ5MjM0MWU1MDVjNQ,https://api.mybihr.com/medias/800Wx800H-1054879-2.jpg?context=bWFzdGVyfHJvb3R8MjcyODF8aW1hZ2UvanBlZ3xhR0U1TDJoaE5TOHhNREEzT0RJME1UUTJPVEl6T0RJdk9EQXdWM2c0TURCSVh6RXdOVFE0TnprdE1pNXFjR2N8NGJhODViZGRiZDU2YmRhNzBjNDYxNTRhYmUzNjliZDkzZTU1YTAwMzY2NjYyNDM2MjYzNWM0MmRmZDNlNTQ4Mg,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1060262,780511,L35-105,BIHR,BIHR PROTECTION MUD GUARD STAY,Refuerzo de guardabarros en aluminio,21.78,18.00,11.70,L35-105,1,8714109090,0,1,Soporte rígido para guardabarros delantero Bihr,Soporte rígido para guardabarros delantero Bihr,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,,,1689,203,385,129,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1060262-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk2NTN8aW1hZ2UvanBlZ3xhREEwTDJoak1DODVNREV5T1RNNU56ZzBNakl5THpFd05qQXlOakl0TVY4NE1EQlhlRGd3TUVnfDljOWQzMjRmY2U5ZTdhNTY4N2I1Mjc1ZDg2ODcxY2Q0MzIxM2YxNjdkMjk0ODlkMGQxYmM1ZjlkMDhkZGM5MDE,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1085958002,441606,2BI09000180004,BIHR,"BIHR ALUMINUM TRAIL ENGINE GUARD, BLK",Cubrecarter BIHR 125-200 DUKE Color negro,175.00,144.63,87.30,2000000038520,2,8714109090,0,1,"<ul><li>Fabricadas com alum&iacute;nio de la m&aacute;s alta calidad, con grosor de 4 mm</li><li>Cubren totalmente el motor de la moto, garantizando la m&aacute;xima protecci&oacute;n contra impactos de piedras o chinas</li></ul>","Fabricadas com alumínio de la más alta calidad, con grosor de 4 mmCubren totalmente el motor de la moto, garantizando la máxima protección contra impactos de piedras o chinas",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,,,9128,1372,327,271,103,,,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085958002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDUwMDF8aW1hZ2UvanBlZ3xhRGM0TDJoa05DODRPVGM1TmpjeU9UVTJPVFU0THpFd09EVTVOVGd3TURJdE1WODRNREJYZURnd01FZ3w5YmI0YWM5ODgwNmEyZmYyZjAyNGU4NGY2ZTc0MjAyOGI2Njg3MTZmYTc3NWI3OWUxMzczZjA4NDI0MWM5ODgx,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1085957002,441670,2BI09000170004,BIHR,"BIHR ALUMINUM TRAIL ENGINE GUARD, BLK",Cubrecarter Bihr DL1000 V-Strom Color negro,175.00,144.63,86.78,2000000038506,1,8714109090,0,1,"<ul><li>Fabricadas com alum&iacute;nio de la m&aacute;s alta calidad, con grosor de 4 mm</li><li>Cubren totalmente el motor de la moto, garantizando la m&aacute;xima protecci&oacute;n contra impactos de piedras o chinas</li></ul>","Fabricadas com alumínio de la más alta calidad, con grosor de 4 mmCubren totalmente el motor de la moto, garantizando la máxima protección contra impactos de piedras o chinas",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,,,19740,1794,350,470,120,,,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085957002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDcwODJ8aW1hZ2UvanBlZ3xhREExTDJobE1pODRPVGM1TmpjeU5UWXpOelF5THpFd09EVTVOVGN3TURJdE1WODRNREJYZURnd01FZ3xlNTNkZjFjODE4MGY3ZGE0OGYxYzgxYjdkYjhkZWY2ZmI1NTU5MDJjN2E0YTMxN2RiOWE4OWIzNDliZWYwMzJj,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1123795005,,2BI09000400008,BIHR,"BIHR ALUMINUM TRAIL ENGINE GUARD, YEL",Cubrecárter BIHR Trail,181.50,150.00,76.45,,1,8714109090,0,1,"<ul>
<li>Fabricadas con aluminio de la mejor calidad, con un grosor de 4mm</li>
<li>Envuelven la parte inferior y ambos lados del motor proporcionando a tu moto una protecci&oacute;n perfecta contra las rocas</li>
</ul>","
Fabricadas con aluminio de la mejor calidad, con un grosor de 4mm
Envuelven la parte inferior y ambos lados del motor proporcionando a tu moto una protección perfecta contra las rocas
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Amarillo,,,,33075,2290,523,408,155,,,,,,,,,,,,,,,,,Amarillo,,,,Aluminio,,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123795005-1.jpg?context=bWFzdGVyfHJvb3R8MzYzNjR8aW1hZ2UvanBlZ3xhREZoTDJoak5pODBOemcxT0RJeE1UTTFOamN3TWk4NE1EQlhlRGd3TUVoZk1URXlNemM1TlRBd05TMHhMbXB3Wnd8YmUyZmU0NTk3ZDVhYmI5N2RiMGVjZmEyZGZjNjM2YzhlOGNjYTc5ZjY2ZTM3MWRiYTk4NzgxMTVhZjg4MDI4ZA,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,France Warehouse (Parts)
1121941001,,2BI09000850004,BIHR,"BIHR ALUMINUM TRAIL ENGINE GUARD, BLK",Cubrecárter BIHR Trail,332.75,275.00,128.05,,3,8714109090,0,1,"<p><strong>Descripci&oacute;n:</strong></p>
<ul>
<li>Fabricados en aluminio de la mejor calidad, con un espesor de 4mm</li>
<li>Envuelven la parte inferior y ambos lados del motor proporcionando a su moto una perfecta protecci&oacute;n contra las rocas</li>
</ul>
<p><strong>Adecuado para:</strong></p>
<ul>
<li>Ducati - DesertX 2022</li>
</ul>","
Descripción:

Fabricados en aluminio de la mejor calidad, con un espesor de 4mm
Envuelven la parte inferior y ambos lados del motor proporcionando a su moto una perfecta protección contra las rocas


Adecuado para:

Ducati - DesertX 2022
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,,,34863,3474,486,403,178,,,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121941001-1.jpg?context=bWFzdGVyfHJvb3R8MjM2Njh8aW1hZ2UvanBlZ3xhRGt3TDJobE55ODBPVEV3TURnd01UQTRNVE0zTkM4NE1EQlhlRGd3TUVoZk1URXlNVGswTVRBd01TMHhMbXB3Wnd8ZWJmNDBlMGM1NTA0ZGM2NzhmYzA1YTc2NDkyM2I2ODg0OGU1ZDhhMmRhMjc5OGE3NDc5ZmMzMzhmZjIxMDNhMA,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,France Warehouse (Parts)
1086004002,780257,YM-3241-RED,BIHR,"BIHR HEADLIGHT VIPER, RED/RED",Faro con careta Bihr Viper rojo,36.30,30.00,19.50,YM-3241-RED,1,3926909790,0,1,Careta con espacio para dos faros halógenos y kit de montaje.Caída de tensión: 12 VColor: Rojo,Careta con espacio para dos faros halógenos y kit de montaje.Caída de tensión: 12 VColor: Rojo,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,,,10230,620,310,300,110,,,,,,,,,,,,,,,,,Rojo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086004002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc2ODN8aW1hZ2UvanBlZ3xhR1UyTDJobU55ODRPVGM1TnpFMk16UXhOemt3THpFd09EWXdNRFF3TURJdE1WODRNREJYZURnd01FZ3w5Mjc0ODJkODVlYTBmNjY4YjIxODAwMTVmOGVkYmUzYjYxOGNlODFkOGY3NDAwZGYzZDEyZTY3ZWM2MTkyNWQ3,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1086005003,,YM-3243-RED,BIHR,"BIHR HEADLIGHT ENDURO, RED/RED",Careta con faro BIHR Enduro 12V/35W,65.34,54.00,35.10,780263,1,3926909790,0,1,"<ul>
	<li>Material de montaje incluido</li>
	<li>Disponible en tres colores : naranja, azul y rojo</li>
	<li>Lámpara de repuesto: <strong>1080022</strong></li>
	<li><strong>No homologado</strong></li>
</ul>
","
	Material de montaje incluido
	Disponible en tres colores : naranja, azul y rojo
	Lámpara de repuesto: 1080022
	No homologado

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,,,9000,670,300,300,100,,,,,,,,,,,,,,,,,Rojo,,,,,,,,,,,,,,,,,,,,No homologado carretera,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086005003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkxMjl8aW1hZ2UvanBlZ3xhR1U0TDJnMk1TODVNREV4T1RVeE5EWTROVGMwTHpFd09EWXdNRFV3TURNdE1WODRNREJYZURnd01FZ3w1Mzg3OTQ1ZWUxYjc3NDg2YWRhNmExZTczZTU2Yzc4ZTVlZDMwNjk0NjhlMjRhYTJmZTdkZmExZThjZTExNzhj,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1114964,,2BI197024A0012,BIHR,BIHR ALU TRAIL CRASH BAR ICE POLISH PROT,Barra de protección BIHR Trail Crash BAr aluminio Ice polish,417.09,344.70,206.82,2000000144818,2,8714109090,0,1,"<ul>
	<li>Dise&ntilde;o innovador</li>
	<li>M&aacute;xima protecci&oacute;n para tu moto</li>
	<li>Fabricado en aluminio de alta calidad, con un grosor de 3 mm y un di&aacute;metro de 25 mm, para un bajo peso</li>
</ul>
","
	Diseño innovador
	Máxima protección para tu moto
	Fabricado en aluminio de alta calidad, con un grosor de 3 mm y un diámetro de 25 mm, para un bajo peso

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,,,73108,4595,627,530,220,,,,,,,,,,,,,,,,,,,,,Aluminio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1114964-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI4OTEzfGltYWdlL2pwZWd8YURKaUwyZzNZUzh4TlRZNU16VXlOelEwT1RZek1DOHhNVEUwT1RZMExURmZPREF3VjNnNE1EQkl8MTFhNWZkNThhOWEwMDdiYmQwZWFjMjY3ODY3ZTJlMmI5OGJkY2ZlM2I1MzJmODJkOWJhNzlmNmNkMTUyMzVkZg,https://api.mybihr.com/medias/1114964-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzA1NjU1fGltYWdlL2pwZWd8YUROaUwyaGpZeTh4TlRZNU5qUXhNVFF5TmpnME5pOHhNVEUwT1RZMExUSmZPREF3VjNnNE1EQkl8ZDQzMDgxOWU3Y2M2ZGEzYzdkNTgxNjZiZWU3Nzc3Y2I2NjU0YTFkYzYxNDBiMDNhZWZiNjVkNGE2YWRiNDg1NA,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1054857,6090011902,2BI19700500006,BIHR,BIHR PROTECTION CRASH BAR WHT,Defensas Bihr blanco para R1250GS /Adventure 19-20,337.35,278.80,167.28,2000000142647,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Bihr Crash Bars</p><p> </p><ul> <li>Very good price-quality ratio </li><li>Lightness and strength </li><li>Easy to install</li></ul> </body> </html>","       Bihr Crash Bars  Very good price-quality ratio Lightness and strength Easy to install  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,,,93635,4779,543,479,360,,,,,,,,,,,,,,,,,Blanco & Blanco,,,,"Aluminio & ",,,,,,,,,por unidad,,,,,,,,,,,,,,,,,,Delantero & Delantero,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1054857-1.jpg?context=bWFzdGVyfHJvb3R8MjQ3MTh8aW1hZ2UvanBlZ3xhRGt4TDJobFppODBPVEE0TmpBek1UZ3lNamczT0M4NE1EQlhlRGd3TUVoZk1UQTFORGcxTnkweExtcHdad3xkYzk4ZDY2N2VhZThjM2U4MTBmNzllOWFkYWI3NjhlODFiNjkxNzZkZmJjYzgyNzI3NWYxOWMzYzg2ZDIyNjYy,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1060263,449520,L35-10070,BIHR,BIHR BIKE STAND TRIANGLE,Caballete lateral Triangulo BIHR Home,12.49,10.32,6.71,L35-10070,0,7326909890,0,1,Caballete triangular Bihr para motos off-road,Caballete triangular Bihr para motos off-road,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,,,,5139,710,401,233,55,,,,,,,,,,,,,,,,,Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1060263-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjExMDl8aW1hZ2UvanBlZ3xhRE0wTDJoaU9TODVNREV5T1RNNU9UZ3dPRE13THpFd05qQXlOak10TVY4NE1EQlhlRGd3TUVnfDQ5OTcxODU4NTIzOTdjYzIwNGZjOWU5MWZlYWI0M2U0MzM2NWExZmU1NTU2MTM2YjVhNzAxZDVlNTI2YjA3MmQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
1060265,890450,L27-030BK,BIHR,BIHR STRAPS 1 1 2 TD STR HOOK BLACK,Correa de transporte Bihr negro,42.35,35.00,22.75,8430525833920,0,6307909899,0,1,"2 ganchos  (Ø9 y 12 mm)  Nailon trenzado muy denso 1'80 m de largo, 38 mm de ancho Se vende por pares Colores: negro, rojo, azul","2 ganchos  (Ø9 y 12 mm)  Nailon trenzado muy denso 1'80 m de largo, 38 mm de ancho Se vende por pares Colores: negro, rojo, azul",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,,,,1790,1266,266,127,53,,,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1060265-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA4NDV8aW1hZ2UvanBlZ3xhR05oTDJnME9TODVNREV5T1RRd016YzBNRFEyTHpFd05qQXlOalV0TVY4NE1EQlhlRGd3TUVnfGY0YjliZTJlMDYxYjU4ZDFkMzc4NzVmMjg0OWYyZTJkNzhmNjU4OGEzY2IzOTVhYzYyNWIwZWQ4NjBkMDE1Y2I,,,,,,,https://static.bihr.pro/eBihr/Pictures/BIHR-pictures.zip,,,,,Spain Warehouse (Parts)
