PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Diámetro int/ext (mm/mm),Especificaciones,Número de fases,Referencias OEM,Voltaje,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1140065,,ESG534,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,187.04,154.58,85.02,799804162860,1,8511200090,0,0,"Estátor ESG534 para SUZUKI Hayabusa (08-15), GSX 1300 B-KING (08-09)<br><br>Recambio del componente original<br>Este estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. <br><br>Especificaciones: <br>A: Diámetro exterior: 107 mm<br>B: Diámetro interior: 42 mm<br>C: Grosor del núcleo de hierro: 24 mm<br>D: Grosor de la bobina: 33 mm<br><br>Incluye: 1 pieza<br><br>Importante: <br>Los estátores modificados no pueden ser devueltos ni cambiados.","Estátor ESG534 para SUZUKI Hayabusa (08-15), GSX 1300 B-KING (08-09)Recambio del componente originalEste estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. Especificaciones: A: Diámetro exterior: 107 mmB: Diámetro interior: 42 mmC: Grosor del núcleo de hierro: 24 mmD: Grosor de la bobina: 33 mmIncluye: 1 piezaImportante: Los estátores modificados no pueden ser devueltos ni cambiados.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,1620,1170,200,135,60,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140065-1.jpg?context=bWFzdGVyfHJvb3R8NDkwNTB8aW1hZ2UvanBlZ3xhRFJrTDJnNE9TODRNVEUyTWpVMU16RXpNVEF6T0M4NE1EQlhlRGd3TUVoZk1URTBNREEyTlMweExtcHdad3w4MjgzZTQxMjcxYzczMjU3NDhmMzIzNWQxYzQ5MDFkM2Q1ZWNkYmIxYzQ1MzlkMWI4MDZmYTZkMjc0ZTIxNzQ1,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140066,,ESG549,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,177.89,147.02,80.86,799804161979,0,8511200090,0,0,"Estátor ESG549 para KAWASAKI VN 900, 06-15<br><br>Recambio del componente original<br>Este estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. <br><br>Especificaciones: <br>A: Diámetro exterior: 105 mm<br>B: Diámetro interior: 42 mm<br>C: Grosor del núcleo de hierro: 19.5 mm<br>D: Grosor de la bobina: 24 mm<br><br>Incluye: 1 pieza<br><br>Importante: <br>Los estátores modificados no pueden ser devueltos ni cambiados.","Estátor ESG549 para KAWASAKI VN 900, 06-15Recambio del componente originalEste estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. Especificaciones: A: Diámetro exterior: 105 mmB: Diámetro interior: 42 mmC: Grosor del núcleo de hierro: 19.5 mmD: Grosor de la bobina: 24 mmIncluye: 1 piezaImportante: Los estátores modificados no pueden ser devueltos ni cambiados.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,1764,1100,210,140,60,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140066-1.jpg?context=bWFzdGVyfHJvb3R8MTU4NzczfGltYWdlL2pwZWd8YUdNd0wyZzNZaTg0TVRFMk1qVTFNelV5TkRJMU5DODRNREJYZURnd01FaGZNVEUwTURBMk5pMHhMbXB3Wnd8Yzc3ZDc2ZWMyZDkyNGVlNmRiZTAyZWI0MjRlYjY5MDJlOTgwNTQ5OWQwYTczMTBmMjgzYjZjYzY2MTE0OWM5Ng,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140069,,ESG745,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,187.04,154.58,85.02,799804162396,1,8511200090,0,0,"Estátor ESG745 compatible con HONDA CBR 600 RR 07-12 (PC 40)<br><br>Recambio del componente original<br>Este estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. <br><br>Dimensiones: <br>A: Diámetro exterior: 115 mm<br>B: Diámetro interior: 41 mm<br>C: Grosor de la bobina: 21 mm<br><br>Incluye: 1 pieza<br><br>Importante: <br>Los estátores modificados no pueden ser devueltos ni cambiados.","Estátor ESG745 compatible con HONDA CBR 600 RR 07-12 (PC 40)Recambio del componente originalEste estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. Dimensiones: A: Diámetro exterior: 115 mmB: Diámetro interior: 41 mmC: Grosor de la bobina: 21 mmIncluye: 1 piezaImportante: Los estátores modificados no pueden ser devueltos ni cambiados.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,1624,902,200,140,58,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140069-1.jpg?context=bWFzdGVyfHJvb3R8NjYwMjF8aW1hZ2UvanBlZ3xhRFU1TDJnd1lpODRNVEUyTWpVMU5EY3dNemt3TWk4NE1EQlhlRGd3TUVoZk1URTBNREEyT1MweExtcHdad3w1ZTQ4MDY1OWZlODQ0ZDk4M2FkMTlkYzZlNDZjOTA0OTIzN2E5YmFhNTg2MGY2ZWZmOTQzM2Q2YjBjMzU0M2Fk,https://api.mybihr.com/medias/800Wx800H-1140069-2.jpg?context=bWFzdGVyfHJvb3R8MTcxOTIwfGltYWdlL2pwZWd8YURobUwyZzBOeTg0TVRFMk1qVTFOVEE1TnpFeE9DODRNREJYZURnd01FaGZNVEUwTURBMk9TMHlMbXB3Wnd8ZDBmNjc5MWVhYmE4Y2E1OWRkZDAzMTIyMTcxYmFmY2U2Mzc3YjZjOWU3MDI0OGNlZGFiNWRjYmJkOTlmZjQ1Yw,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140063,,ESG381,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Suzuki VZR1800 / M109R Boulevard (06-07),203.32,168.03,92.42,799804162365,3,8511200090,0,0,"Estátor compatible con SUZUKI VZR 1800 / M109R Intruder (07-15)<br><br>Recambio del componente original<br>Este estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. <br><br>Especificaciones: <br>A: Diámetro exterior: 138.7 mm<br>B: Diámetro interior: 53.9 mm<br>C: Grosor del núcleo de hierro: 27 mm<br>D: Grosor de la bobina: 38.7 mm<br><br>Incluye: 1 pieza<br><br>Importante: <br>Los estátores modificados no pueden ser devueltos ni cambiados.","Estátor compatible con SUZUKI VZR 1800 / M109R Intruder (07-15)Recambio del componente originalEste estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. Especificaciones: A: Diámetro exterior: 138.7 mmB: Diámetro interior: 53.9 mmC: Grosor del núcleo de hierro: 27 mmD: Grosor de la bobina: 38.7 mmIncluye: 1 piezaImportante: Los estátores modificados no pueden ser devueltos ni cambiados.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,2797,2318,220,163,78,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140063-1.jpg?context=bWFzdGVyfHJvb3R8NjQ4OTR8aW1hZ2UvanBlZ3xhREkzTDJobFl5ODRNVEUyTWpVMU1qTTBORFl3Tmk4NE1EQlhlRGd3TUVoZk1URTBNREEyTXkweExtcHdad3xlYTU1YmYzOGMwNzdiMmI1ZDU2MjAwYzI4ZDlhYmNjMDJmODJiMjAxZWVmYTRmMzNjZjg5Y2QzNjFjNDcxMmE3,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140074,,ESF901,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,208.40,172.23,94.73,799804154490,3,8511200090,0,0,Rotor ESF901<br>Diámetro: 94 mm<br>Profundidad: 56 mm<br>Los rotores modificados técnicamente quedan excluidos de cualquier cambio o devolución.<br>Para HONDA<br>CB650Z / A (cadena de transmisión) (79-81)<br>CB650SC Nighthawk SOHC (cadena de transmisión) (82)<br>CB750F/F2/KZ DOHC Supersport (79-83)<br>CB750SC Nighthawk (82-83)<br>CB900C Custom (80-82)<br>CB900F/F2 Supersport / Bol d'Or (80-82)<br>CB1000C Custom (83),Rotor ESF901Diámetro: 94 mmProfundidad: 56 mmLos rotores modificados técnicamente quedan excluidos de cualquier cambio o devolución.Para HONDACB650Z / A (cadena de transmisión) (79-81)CB650SC Nighthawk SOHC (cadena de transmisión) (82)CB750F/F2/KZ DOHC Supersport (79-83)CB750SC Nighthawk (82-83)CB900C Custom (80-82)CB900F/F2 Supersport / Bol d'Or (80-82)CB1000C Custom (83),VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,2325,1852,150,155,100,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140074-1.jpg?context=bWFzdGVyfHJvb3R8NDA0MzJ8aW1hZ2UvanBlZ3xhREptTDJobE5TODRNVEUyTWpVMU56QTJNekU1T0M4NE1EQlhlRGd3TUVoZk1URTBNREEzTkMweExtcHdad3w4ZjNiODFiMjkzYmE2ZDI4NzY2NjE4MGJiNmIxNWRiNDk0MjQyZDEyNDIyMTViMGUyYTAzZjhiZDIxZjdhOWU0,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140071,,ESG075,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,197.21,162.98,89.64,799804162655,2,8511200090,0,0,"Estátor para SUZUKI VL1500 Intruder (05-09)<br><br>Recambio del componente original<br>El estátor es una solución de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport suministra componentes eléctricos para motos de carretera, off-road y quads desde 1998. Gracias a su larga trayectoria, el fabricante ha adquirido una amplia experiencia en productos como estatores, reguladores y CDI. Esta experiencia y conocimiento técnico se reflejan en la calidad de los recambios ElectroSport, lo que convierte a esta pieza en la opción preferida para gestionar el circuito de carga de su moto.<br><br><br><br>Contenido: 1 unidad<br><br>Importante: <br>Los estatores modificados no pueden ser devueltos ni cambiados.<br>¡Atención! Este estátor no es compatible con baterías de ion de litio. Su uso puede dañar la batería u otros componentes electrónicos. Compatible con los siguientes tipos de batería: Plomo-ácido/Plomo-ácido MF/AGM, Plomo puro o gel","Estátor para SUZUKI VL1500 Intruder (05-09)Recambio del componente originalEl estátor es una solución de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport suministra componentes eléctricos para motos de carretera, off-road y quads desde 1998. Gracias a su larga trayectoria, el fabricante ha adquirido una amplia experiencia en productos como estatores, reguladores y CDI. Esta experiencia y conocimiento técnico se reflejan en la calidad de los recambios ElectroSport, lo que convierte a esta pieza en la opción preferida para gestionar el circuito de carga de su moto.Contenido: 1 unidadImportante: Los estatores modificados no pueden ser devueltos ni cambiados.¡Atención! Este estátor no es compatible con baterías de ion de litio. Su uso puede dañar la batería u otros componentes electrónicos. Compatible con los siguientes tipos de batería: Plomo-ácido/Plomo-ácido MF/AGM, Plomo puro o gel",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,1620,600,200,135,60,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140071-1.jpg?context=bWFzdGVyfHJvb3R8NDgyMzZ8aW1hZ2UvanBlZ3xhR0prTDJnMk1pODRNVEUyTWpVMU5UZzRNelUxTUM4NE1EQlhlRGd3TUVoZk1URTBNREEzTVMweExtcHdad3w4ZTIzMjAzOTYxZjg0MmQ3ZDVlNDIwMmZmZGNmYzVlNWE4ZjRjM2E3MzI3YTY0MzIyNTUzNTFkNDFkYjBhNzlj,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140064,,ESG435,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,197.21,162.98,89.64,799804155411,2,8511200090,0,0,"Estátor ESG435 for YAMAHA YFM 350 Warrior, 02-04, YFM 350 Raptor, 04-11<br><br>Recambio del componente original<br>Este estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. <br><br>Dimensiones: <br>A: Diámetro exterior: 115 mm<br>B: Diámetro interior: 54 mm<br>C: Grosor del núcleo de hierro: 15 mm<br><br>Incluye: 1 pieza<br><br>Importante: <br>Los estátores modificados no pueden ser devueltos ni cambiados.","Estátor ESG435 for YAMAHA YFM 350 Warrior, 02-04, YFM 350 Raptor, 04-11Recambio del componente originalEste estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. Dimensiones: A: Diámetro exterior: 115 mmB: Diámetro interior: 54 mmC: Grosor del núcleo de hierro: 15 mmIncluye: 1 piezaImportante: Los estátores modificados no pueden ser devueltos ni cambiados.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,1620,863,200,135,60,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140064-1.jpg?context=bWFzdGVyfHJvb3R8NjE5NzB8aW1hZ2UvanBlZ3xhRGxoTDJoa1pTODRNVEUyTWpVMU1qY3pOemd5TWk4NE1EQlhlRGd3TUVoZk1URTBNREEyTkMweExtcHdad3xjZDE0MzRkOWNhOTQ2MDBiOGMwZmM2MGRiY2Y1NGQ0ZGQzMDAwMWVmY2I4MTAxZWRiNjY5OTAyYjJhNjMyMDFj,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140050,,ESG090,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,177.89,147.02,80.86,799804154834,2,8511200090,0,0,"Estátor ESG090<br><br>Recambio del componente original<br>Este estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. <br><br>Especificaciones: <br>A: Diámetro exterior: 115 mm<br>B: Diámetro interior: 54 mm<br>C: Grosor del núcleo de hierro: 15 mm<br>D: Grosor de la bobina: 20 mm<br><br>Incluye: 1 pieza<br><br>Importante: <br>Los estátores modificados no pueden ser devueltos ni cambiados.","Estátor ESG090Recambio del componente originalEste estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. Especificaciones: A: Diámetro exterior: 115 mmB: Diámetro interior: 54 mmC: Grosor del núcleo de hierro: 15 mmD: Grosor de la bobina: 20 mmIncluye: 1 piezaImportante: Los estátores modificados no pueden ser devueltos ni cambiados.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,1620,709,200,135,60,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140050-1.jpg?context=bWFzdGVyfHJvb3R8NTA2MDB8aW1hZ2UvanBlZ3xhRGhqTDJnMU1TODRNVEUyTWpVME56SXpNamM1T0M4NE1EQlhlRGd3TUVoZk1URTBNREExTUMweExtcHdad3xjZmFkMmJkZWQxMTljYjZiMzMyYTdiYmU3ZTI5YjUwNGFjZDhlN2U4OGEwZWYwMjg5MmNiOGFjYjhkMTg0YzVl,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140058,,ESG194,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,98.58,81.47,44.81,799804161658,2,8511200090,0,0,"Estátor apto para Aprilia-Piaggio-Vespa<br><br>Recambio del componente original<br>Este estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. <br><br>Incluye: 1 pieza<br><br>Importante: <br>Los estátores modificados no pueden ser devueltos ni cambiados.","Estátor apto para Aprilia-Piaggio-VespaRecambio del componente originalEste estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. Incluye: 1 piezaImportante: Los estátores modificados no pueden ser devueltos ni cambiados.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,1620,990,200,135,60,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140058-1.jpg?context=bWFzdGVyfHJvb3R8ODkxNTV8aW1hZ2UvanBlZ3xhRGszTDJnME1DODRNVEUyTWpVMU1ETTNPRFV5Tmk4NE1EQlhlRGd3TUVoZk1URTBNREExT0MweExtcHdad3w2ZDFkMDA4MjgxMTAwMDgzMmE0ZTg3OTk3N2ZhYjBmODdjNTRjYmQ3YzRlNmI4YThkNjlkNTMyYzQzZWNkZGE0,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1140061,,ESG306,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT,203.32,168.03,92.42,799804162358,2,8511200090,0,0,"Estátor ESG 306 apto para CAN AM Outlander<br><br> 500 EFI STD/XT/MAX (2013)<br> 4x4 500 EFI XT/CVT (2014)<br> 4x4 500 MAX EFI (2015)<br> 650 EFI STD (2012)<br> 500 EFI STD/XT/MAX (2013)<br> 4x4 500 EFI XT/CVT (2014)<br> 4x4 500 MAX EFI (2015)<br> 650 EFI STD (2012)<br> 650 EFI STD (2013)<br> 4x4 650 EFI STD (2014)<br> 4x4/6x6 650 STD (2015)<br> 800R EFI XT/LTD/MAX (2012)<br> 800R EFI XT/LTD/MAX (2013)<br> 4x4 800R EFI XT/MAX/CVT (2014)<br> 4x4 800R EFI/MAX (2015)<br> XT 850 EFI/MAX (2016)<br> 1000 EFI XT/LTD/XMR/MAX (2012)<br> 1000 EFI XT/LTD/XMR/MAX (2013)<br> 4x4 1000 EFI XT/LTD/XMR/MAX (2014)<br> 1000R 4x4/6x6 EFI XT/LTD/XMR/MAX/PRO (2016)<br><br>Recambio del componente original<br>Este estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. <br><br>Dimensiones: <br>A: Diámetro exterior: 114,5 mm<br>B: Diámetro interior: 41,7 mm<br>C: Grosor del núcleo de hierro: 25,5 mm<br>D: Grosor de la bobina: 32 mm<br><br>Incluye: 1 pieza<br><br>Importante: <br>Los estátores modificados no pueden ser devueltos ni cambiados.","Estátor ESG 306 apto para CAN AM Outlander 500 EFI STD/XT/MAX (2013) 4x4 500 EFI XT/CVT (2014) 4x4 500 MAX EFI (2015) 650 EFI STD (2012) 500 EFI STD/XT/MAX (2013) 4x4 500 EFI XT/CVT (2014) 4x4 500 MAX EFI (2015) 650 EFI STD (2012) 650 EFI STD (2013) 4x4 650 EFI STD (2014) 4x4/6x6 650 STD (2015) 800R EFI XT/LTD/MAX (2012) 800R EFI XT/LTD/MAX (2013) 4x4 800R EFI XT/MAX/CVT (2014) 4x4 800R EFI/MAX (2015) XT 850 EFI/MAX (2016) 1000 EFI XT/LTD/XMR/MAX (2012) 1000 EFI XT/LTD/XMR/MAX (2013) 4x4 1000 EFI XT/LTD/XMR/MAX (2014) 1000R 4x4/6x6 EFI XT/LTD/XMR/MAX/PRO (2016)Recambio del componente originalEste estátor es una alternativa de alta calidad y excelente relación calidad-precio para reemplazar un estátor original defectuoso o dañado. ElectroSport lleva suministrando componentes eléctricos para motos de carretera, off-road y ATV desde 1998, acumulando una amplia experiencia en estátores, reguladores y sistemas CDI. Este conocimiento se refleja en la calidad y fiabilidad de sus recambios, convirtiendo al nuevo regulador en la mejor opción para gestionar el circuito de carga de tu moto. Dimensiones: A: Diámetro exterior: 114,5 mmB: Diámetro interior: 41,7 mmC: Grosor del núcleo de hierro: 25,5 mmD: Grosor de la bobina: 32 mmIncluye: 1 piezaImportante: Los estátores modificados no pueden ser devueltos ni cambiados.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. IGNITION,1620,1260,200,135,60,,,,,12V,https://api.mybihr.com/medias/800Wx800H-1140061-1.jpg?context=bWFzdGVyfHJvb3R8NjIxMjl8aW1hZ2UvanBlZ3xhR1psTDJoaU1DODRNVEUyTWpVMU1UVTFPREUzTkM4NE1EQlhlRGd3TUVoZk1URTBNREEyTVMweExtcHdad3xjOTk5MzgxYjU2NjcxYTI3YWExMGZhZWY5Y2U4YTQ2MTUwYWY4ZjBmMTZhZjRiOTRiMzBlODc0ZDQzMzk2NmMz,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
