PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Grosor,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Embalaje,Espesor (mm),Picture1,AllPicturesZIP,DeliveryPlant
1042073,640912,S41TI48S,INNTECK,INNTE RING FORK INNNER 48MM,Casquillo interior de fricción INNTECK horquilla SHOWA Ø48mm (48X52X15),10.99,9.08,6.36,8050040146086,2,8714103000,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,,123,30,62,62,32,,,,,,https://api.mybihr.com/medias/1042073-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIxNDF8aW1hZ2UvanBlZ3xhR1pqTDJnd05pODRPVGN3TWpFeE1UazJPVFU0THpFd05ESXdOek10TVY4NE1EQlhlRGd3TUVnfGY2YTU2YmE3YWJlZThiYTllYmQyZjJhOTJmZmM2MjY0YjMwZThmMjM3MjEyZTIxYTljMzI0MGM2ZjJmZjU3NTI,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075685004,,P3012019025,INNTECK,"INNTE SHIMS STEEL 12X19, 0,250","Arandelas de ajuste INNTECK 12x19x0,25 - x10",25.97,21.46,13.95,8050506055464,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,250 mm",31,10,83,46,8,,,,por 10,,https://api.mybihr.com/medias/1075685004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR1psTDJnMU55ODRPVGMyTXpjek5qYzRNVEV3THpFd056VTJPRFV3TURRdE1WODRNREJYZURnd01FZ3xkZGI3ZTVmZmY0MmFmMzFhODBhNTdmN2E0NjUxOTkyNTFmYTE2YThjNGVmOTU5NmE0OTg1YjNkODExYTM1NDAz,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075685003,,P3012019020,INNTECK,"INNTE SHIMS STEEL 12X19, 0,200","Arandelas de ajuste INNTECK 12x19x0,20 - x10",25.97,21.46,13.95,8050506055457,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,200 mm",20,11,94,43,5,,,,por 10,,https://api.mybihr.com/medias/1075685003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRFF3TDJnMU1TODRPVGMyTXpjek5EZ3hOVEF5THpFd056VTJPRFV3TURNdE1WODRNREJYZURnd01FZ3wzOGEwNzRkOTU4OGVjZjY0ZTVmYTUyNzkxMWVkM2UzYTUyNWU0NTNjMzU0YjBiODZkMDNhYzAyYTZkNjA2ZTUw,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075742001,,P3060021010,INNTECK,"INNTE SHIMS STEEL 6X21, 0,100","Arandelas de ajuste INNTECK 6x21x0,10 - x10",25.97,21.46,13.95,8050506058359,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,100 mm",19,2,53,88,4,,,,por 10,,https://api.mybihr.com/medias/1075742001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhREJoTDJnME5pODRPVGMyTkRBNU5EWXdOelkyTHpFd056VTNOREl3TURFdE1WODRNREJYZURnd01FZ3wyN2IzMjFjNDI3Y2RmZWI3YmM1ZjA2YTlkMGUzYmFhNzJlZWU3OGJjMzQ0ZDkxNzdmYjMzZmJkNjUyYzk5Y2Rk,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075742002,,P3060021015,INNTECK,"INNTE SHIMS STEEL 6X21, 0,150","Arandelas de ajuste INNTECK 6x21x0,15 - x10",25.97,21.46,13.95,8050616060662,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,150 mm",23,2,85,45,6,,,,por 10,,https://api.mybihr.com/medias/1075742002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRGhoTDJoaVlpODRPVFkzTWpZM016ZzFNemMwTHpFd056VTNOREl3TURJdE1WODRNREJYZURnd01FZ3w4ODkyYzMxZDFkMmE0NmZiY2NmNTExZDM3NzAyNDExOTQyOTVmMGNkNjViOGI1NWM2YTJjNDMxNGE1YTBmODZh,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075700002,,P3012032015,INNTECK,"INNTE SHIMS STEEL 12X32, 0,150","Arandelas de ajuste INNTECK 12x32x0,15 - x10",25.97,21.46,13.95,8050506056096,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,150 mm",74,21,99,83,9,,,,por 10,,https://api.mybihr.com/medias/1075700002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRFpsTDJoa1l5ODRPVGMyTXpnek5UQTROVEV3THpFd056VTNNREF3TURJdE1WODRNREJYZURnd01FZ3xiYWYzNjBhNDEzMWJhMWRkMDBkN2E1ZTc2MWFlNzQ2YTU1MzYyYWU0ZWQ4YjM1ODZjNTlkNzE1ZjUzMmQ1NDc4,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075700003,,P3012032020,INNTECK,"INNTE SHIMS STEEL 12X32, 0,200","Arandelas de ajuste INNTECK 12x32x0,20 - x10",25.97,21.46,13.95,8050616063748,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,200 mm",43,20,85,50,10,,,,por 10,,https://api.mybihr.com/medias/1075700003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRGxrTDJoa05TODRPVGMyTXpnek56QTFNVEU0THpFd056VTNNREF3TURNdE1WODRNREJYZURnd01FZ3xmYzAzOTViODYwOWZmN2Q2MjZhMWYwZDAwNWU1MWU0OGY1M2RhMDkyZTQxY2MwYzFmOWM3MzBkMjYyM2I5Mjhh,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075700001,,P3012032010,INNTECK,"INNTE SHIMS STEEL 12X32, 0,100","Arandelas de ajuste INNTECK 12x32x0,10 - x10",25.97,21.46,13.95,8050616063724,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,100 mm",26,18,76,86,4,,,,por 10,,https://api.mybihr.com/medias/1075700001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhREppTDJobE15ODRPVGMyTXpnek16RXhPVEF5THpFd056VTNNREF3TURFdE1WODRNREJYZURnd01FZ3wyMzI0Zjk0OWNkODRjYzZhYTI1ODNiMmIzNGJjNzE4OGQxNGU5YzcwYmFjNmZjOWIxNjdmNjYyZDA0YTQwYjI3,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075700004,,P3012032025,INNTECK,"INNTE SHIMS STEEL 12X32, 0,250","Arandelas de ajuste INNTECK 12x32x0,25 - x10",25.97,21.46,13.95,8050616063755,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,250 mm",69,14,84,48,17,,,,por 10,,https://api.mybihr.com/medias/1075700004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR05sTDJoalpTODRPVGMyTXpnek9UQXhOekkyTHpFd056VTNNREF3TURRdE1WODRNREJYZURnd01FZ3wyMTZkNTBiOTJmMzUwNzZlZGQyOTA0NzIyYzNmOTY2NTdiZjQ1ZjQxZWI0Mjk5NTU3MDg5MWZjY2U0MzhmOGU0,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075700005,,P3012032030,INNTECK,"INNTE SHIMS STEEL 12X32, 0,300","Arandelas de ajuste INNTECK 12x32x0,30 - x10",25.97,21.46,13.95,8050506056126,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,300 mm",50,25,86,83,7,,,,por 10,,https://api.mybihr.com/medias/1075700005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR0kwTDJnNE1pODRPVGMyTXpnME1EazRNek0wTHpFd056VTNNREF3TURVdE1WODRNREJYZURnd01FZ3wzYzNhYWJmZWQ1NzFlYTM2NTYxMTM1YjlhNWE1ODg0MjlhNGI4OTkyMTU4YWFlMTM5Mjg3OTE1NmM3ZjZjNzlk,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075704005,,P3012036030,INNTECK,"INNTE SHIMS STEEL 12X36, 0,300","Arandelas de ajuste INNTECK 12x36x0,30 - x10",25.97,21.46,13.95,8050506056324,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,300 mm",105,41,99,88,12,,,,por 10,,https://api.mybihr.com/medias/1075704005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR1l6TDJoak1DODRPVGMyTXpnM01qUTBNRFl5THpFd056VTNNRFF3TURVdE1WODRNREJYZURnd01FZ3w0MTlkOTE3ZTZlM2JlNjM3MDIxOGZmZDIxOGE3ZDQwOWFhYTc2ZDZhY2Q1Yzc5NzBmYTIzN2Y4NjAxYjRkNDNi,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075704003,,P3012036020,INNTECK,"INNTE SHIMS STEEL 12X36, 0,200","Arandelas de ajuste INNTECK 12x36x0,20 - x10",25.97,21.46,13.95,8050506056300,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,200 mm",49,38,86,63,9,,,,por 10,,https://api.mybihr.com/medias/1075704003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR0k1TDJnMllpODRPVGMyTXpnMk9EVXdPRFEyTHpFd056VTNNRFF3TURNdE1WODRNREJYZURnd01FZ3w0OWQyMTM1MDkyYWZlYjY5YjY5MjlhNzVmMmY5M2RjMTE4ZGFlZjhiODU2NTQ1MDViNDQ4MmQ0Y2JiOGJlMjE2,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075704002,,P3012036015,INNTECK,"INNTE SHIMS STEEL 12X36, 0,150","Arandelas de ajuste INNTECK 12x36x0,15 - x10",25.97,21.46,13.95,8050506056294,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,150 mm",31,5,105,73,4,,,,por 10,,https://api.mybihr.com/medias/1075704002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR1U1TDJnMk5DODRPVGMyTXpnMk5qVTBNak00THpFd056VTNNRFF3TURJdE1WODRNREJYZURnd01FZ3wwNDExMjJlY2VmMWU4NTM0OThiMTAzZTVlM2UzM2M5MmVkNWI1YmE2MTYyZjA2ZjY3ZjViNWJjNTJjOGE4OWJi,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075704001,,P3012036010,INNTECK,"INNTE SHIMS STEEL 12X36, 0,100","Arandelas de ajuste INNTECK 12x36x0,10 - x10",25.97,21.46,13.95,8050616063922,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,100 mm",53,28,82,93,7,,,,por 10,,https://api.mybihr.com/medias/1075704001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRGM0TDJnNVl5ODRPVFkzTkRRMU5EUTJOamcyTHpFd056VTNNRFF3TURFdE1WODRNREJYZURnd01FZ3xjYWY2YWFiODc1YjVjNmMxYWNkNmVjYTUwZGE4NGI5NTU2NTFhYjQ3NWMzNmM1ZGRmMTQyODBhYTVlNjViNjM3,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075704004,,P3012036025,INNTECK,"INNTE SHIMS STEEL 12X36, 0,250","Arandelas de ajuste INNTECK 12x36x0,25 - x10",25.97,21.46,13.95,8050506056317,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,250 mm",29,7,81,91,4,,,,por 10,,https://api.mybihr.com/medias/1075704004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhREl5TDJoaVlTODRPVGMyTXpnM01EUTNORFUwTHpFd056VTNNRFF3TURRdE1WODRNREJYZURnd01FZ3wzNDM4YzRkNGJjMGJhMDRjZWMyZDRmZjY3Mzc2NTBhOTQ5YjJjZTQ1NGM4OWQ5MTM1MDZmZWI0MzIyNzJjNzgx,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075745001,,P3060022010,INNTECK,"INNTE SHIMS STEEL 6X22, 0,100","Arandelas de ajuste INNTECK 6x22x0,10 - x10",25.97,21.46,13.95,8050616060709,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,100 mm",45,14,75,86,7,,,,por 10,,https://api.mybihr.com/medias/1075745001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhR1JpTDJnNFlTODRPVFkzT0Rrek9UUXlNekF5THpFd056VTNORFV3TURFdE1WODRNREJYZURnd01FZ3xkZjI2ODk4NjIzOGE0YjNmZTc2YjA1NGVmZWUwZmVlNjJkNDlhMjg3N2M5OGMxMGE4ODRhMjQ0NDZhMDA1YWY2,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
1075745002,,P3060022015,INNTECK,"INNTE SHIMS STEEL 6X22, 0,150","Arandelas de ajuste INNTECK 6x22x0,15 - x10",25.97,21.46,13.95,8050616060716,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>INNTECK high quality steel.</p><p> </p><ul start=""1""> <li>High wear resistance</li><li>High bending stress resistance</li><li>Excellent surface finish</li><li>Pack of 10 pieces </li></ul> </body> </html>","       INNTECK high quality steel.  High wear resistanceHigh bending stress resistanceExcellent surface finishPack of 10 pieces   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,"Grosor 0,150 mm",48,15,79,86,7,,,,por 10,,https://api.mybihr.com/medias/1075745002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzOTF8aW1hZ2UvanBlZ3xhRFEwTDJoa09TODRPVFkzT0RrME1UTTRPVEV3THpFd056VTNORFV3TURJdE1WODRNREJYZURnd01FZ3xlNjQ0YzM0ZjYzOGZjMDI2MzZlYjk2ODE4OGUzNjc1MjhlMzIxNmUwMjBhM2E3NTY0YzY0MGI0MTg3NmMwYWEw,https://static.bihr.pro/eBihr/Pictures/INNTECK-pictures.zip,Spain Warehouse (Parts)
