PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,DeliveryPlant
1106242,,99101-393-1280,KEIHIN,KEIHI JET 128MM,Chiclé KEIHIN 99101-393-128,9.08,7.50,4.50,1106242,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4,5,20,20,10,https://api.mybihr.com/medias/1009350-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1MzF8aW1hZ2UvanBlZ3xhREUyTDJobU9DODRPVFV6TXpNek5UUTNNRE00THpFd01Ea3pOVEF0TVY4NE1EQlhlRGd3TUVnfDZjZTcxMWZmZDI5OTE4OTZiN2I3ZjkyYjdiMDA5OGE2NTdhNWI1OWI4MWRhZjUzNzM4NmMwYmY4YThkMzY0NWY,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106206,,99101-357-1400,KEIHIN,KEIHI JET MAIN 140MM,Chiclé de alta KEIHIN 140,9.08,7.50,4.50,1106206,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009303-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM5Mzl8aW1hZ2UvanBlZ3xhR1prTDJobE5DODRPVFV5T1RVMk1qSXpOVEU0THpFd01Ea3pNRE10TVY4NE1EQlhlRGd3TUVnfDNiZGM3ZWNkZWFmOTAxMmUwNzM3ZTBmYmEzNjJkODBlZTU0ZWQyNmZlZjQzM2VhM2E5ZGFlOWQ0NThhZGZkYzg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114369,,N427-48CDP,KEIHIN,KEIHI NEEDLE PWK/PJ/PWM,Aguja de Carburador KEIHIN PWK/PJ/PWM N3EW,13.10,10.83,6.50,D300CRB52523,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,7,5,50,10,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106414,,N427-0CEKT,KEIHIN,KEIHI NEEDLE FCR35 41MM,Aguja de carburador KEIHIN FCR35 41MM EKT,16.13,13.33,8.00,,0,8409910090,0,1,"<p>These Keihin jet needles are given part numbers according to their dimensions</p>
<p>The syntax is <strong>N427-OC-(TAPER)(L1)(DIAMETER)</strong></p>
<p><em>For example N427-OC-DVR would be a taper of 0&deg;45&prime;, an L1 of 82.75mm and a diameter of 2.755mm</em></p>","
These Keihin jet needles are given part numbers according to their dimensions

The syntax is N427-OC-(TAPER)(L1)(DIAMETER)

For example N427-OC-DVR would be a taper of 0°45′, an L1 of 82.75mm and a diameter of 2.755mm",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,7,5,50,10,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114401,,1118-A35-7000,KEIHIN,KEIHI SPAREPARTS THROTTLE SLIDE SPRING,Guía de muelle de campana carburador KEIHIN PWK 33 A 39 & PWM38,5.05,4.17,2.50,D300CRB50465,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,100,20,20,20,https://api.mybihr.com/medias/800Wx800H-1114401-1.jpg?context=bWFzdGVyfHJvb3R8MjQ1MTR8aW1hZ2UvanBlZ3xhR0poTDJoak5TODVPREU0TkRnMU5UVTRORGM1T0M4NE1EQlhlRGd3TUVoZk1URXhORFF3TVMweExtcHdad3xlNmFkZTE5YWFmOTI0YTIwNzg2MzIzYTBlOTM5MDc1M2M1NmVkYjkzNjRhOTI2ZTE0NmE5YjA0NDI1NjI0OTFm,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114404,,1166-818-2100,KEIHIN,KEIHI SPAREPARTS STARTER KIT,Kit starter KEIHIN (botón) PWK 28/39,35.30,29.17,17.50,D300CRB50504,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,9,27,59,13,12,https://api.mybihr.com/medias/800Wx800H-1114404-1.jpg?context=bWFzdGVyfHJvb3R8OTQ5ODZ8aW1hZ2UvanBlZ3xhR1JpTDJoaU55ODROalk0TmpVM09EQTBPVEExTkM4NE1EQlhlRGd3TUVoZk1URXhORFF3TkMweExtcHdad3xhNGQ4ZDBlMGVhODY3YzY5OGIwZDg0NjAxODJlZDVhYjc4OGI3ZmQwZmZlNzNjOTZmYWZlM2JhOTdkNjI4OGU1,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106124,,1000-72R-AB0,KEIHIN,KEIHI CARBURETOR PWK39,Carburador KEIHIN PWK39 STANDARD KEA160/ KEP60 / 48-DGH,387.20,320.00,208.00,72RAB,1,8409910090,0,1,"<h4>Producing power without compromise</h4>
<p>The motocross world knows PWK. Keihin PWK carburetors are the dominant carbs on the factory motocross machines. Because of their great performance they come stock on a lot of the leading brand bikes.</p>
<h4>PWK Features</h4>
<ul>
<li>Chromed semi-flat (D) throttle valve for excellent response and more flow at high RPM.</li>
<li>Throttle bores sized to give maximum power.</li>
<li>Easy jetting with jetting parts available.</li>
<li>Quad Vents: eliminates post jump bogging from fuel plugged vent passages</li>
<li>PWK Air Strikers : directs air to main nozzle for improved signal and throttle response.</li>
</ul>","Producing power without compromise

The motocross world knows PWK. Keihin PWK carburetors are the dominant carbs on the factory motocross machines. Because of their great performance they come stock on a lot of the leading brand bikes.
PWK Features

Chromed semi-flat (D) throttle valve for excellent response and more flow at high RPM.
Throttle bores sized to give maximum power.
Easy jetting with jetting parts available.
Quad Vents: eliminates post jump bogging from fuel plugged vent passages
PWK Air Strikers : directs air to main nozzle for improved signal and throttle response.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3115,669,203,149,103,https://api.mybihr.com/medias/1009200-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY3NzJ8aW1hZ2UvanBlZ3xhR0l6TDJneU55ODRPVFk0T0RVd01EUTNNREEyTHpFd01Ea3lNREF0TVY4NE1EQlhlRGd3TUVnfDg4NWQzNWYyMDMyNjVmYjQ3YjIyZWZiYjU2MDc2ZTI1MGU0MjZmYzdlYTg2MWRjYjIzMWY0NjAwMGQ1YzBhOGM,https://api.mybihr.com/medias/1009200-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzQyMTd8aW1hZ2UvanBlZ3xhR1V6TDJneU1DODRPVFk0T0RVd01qUXpOakUwTHpFd01Ea3lNREF0TWw4NE1EQlhlRGd3TUVnfGYxM2E1OTUzZjJjMDgwNzVkNzA4ZThiMTJmOGUzNTVhMDYxZjAzZmZiZTU1NmRiNmQxYjEwMWQ4NjQ1NDUxZmE,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114400,,1101-804-2000,KEIHIN,KEIHI SPAREPARTS SCREW,Tornillo de Aguja de carburador KEIHIN PWK 33 / 39,9.58,7.92,4.75,D300CRB50442,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/800Wx800H-1114400-1.jpg?context=bWFzdGVyfHJvb3R8Mjk2Njh8aW1hZ2UvanBlZ3xhR1ZoTDJoaVpTODVPREU0TkRnMU5UTTRPREU1TUM4NE1EQlhlRGd3TUVoZk1URXhORFF3TUMweExtcHdad3w2MjVmMTJkZWY4MmVlOTU2NWVkMTBiNzY4MDg5MDE2MDQ1ODhmODQxZWE5OTAyOTRjOTkwMzg3YmU2MTlhNGQ2,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106238,,99101-393-1180,KEIHIN,KEIHI JET 118MM,Chiclé KEIHIN 99101-393-118,9.08,7.50,4.50,99101-393-118,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,8,20,20,20,https://api.mybihr.com/medias/1009346-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1MzF8aW1hZ2UvanBlZ3xhREV6TDJoa1pDODRPVFk0TmpVek56azVORFUwTHpFd01Ea3pORFl0TVY4NE1EQlhlRGd3TUVnfDBkMWE3YWE0MTE0MmJmZjk0YmFmMjA3M2E2MDEyOTQ2ZTk2YTcwMTNiZDkxNmE3M2YxM2I0ODlmZDI5MzI1OGE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106305,,N424-21062,KEIHIN,KEIHI JET IDLE 62MM,Chiclé de baja KEIHIN N424-21-62,9.08,7.50,4.50,KEP62,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009415-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI1MjF8aW1hZ2UvanBlZ3xhREU0TDJnMk9DODRPVE0wTnpRME1EazJOems0THpFd01EazBNVFV0TVY4NE1EQlhlRGd3TUVnfDUxMGE5MmMxZjYwMmNhMjMwNWJiM2RkNjhmMjQ4NTgzN2FiY2VhOWFmYzMwYTk3MDgxYjc2NWI5MzU0NDFlNTk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106240,,99101-393-1220,KEIHIN,KEIHI JET 122MM,Chiclé KEIHIN 99101-393-122,9.08,7.50,4.50,KEC122,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009348-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1MzF8aW1hZ2UvanBlZ3xhRFJrTDJnd09DODRPRGN6TmpBM09EZzRPVEkyTHpFd01Ea3pORGd0TVY4NE1EQlhlRGd3TUVnfDEyNWMzMWI5MzU0OTk0MTg4YjE4MzIzNTU1ZDJiMDhhM2Y5YWU1YzczZjZjZDdiNmRjOThiMjc2NWYyYzUxYjg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114422,,16115-169-0040,KEIHIN,KEIHI SPAREPARTS CLAMPS,Clips de Aguja de carburador KEIHIN PJ 34-36-38 / PE 20/38 PWK 28/39 / PWM 38,2.21,1.83,1.10,D300CRB50756,3,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/800Wx800H-1114422-1.jpg?context=bWFzdGVyfHJvb3R8MjA4OTd8aW1hZ2UvanBlZ3xhREk1TDJnMll5ODVPREU0TkRnMU9UVXhOamsxT0M4NE1EQlhlRGd3TUVoZk1URXhORFF5TWkweExtcHdad3w2ODNlOGZlNjRiM2U4MmMwM2M2OWJkZTAxM2M3ZGViYTlmZjg2Y2U2ZGNlNjYxYTJiNGE3ZTY4MGU5YjQxMTkx,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114398,,1062-814-2100,KEIHIN,KEIHI SPAREPARTS RIVETING PIN,Aguja flotador de carburador KEIHIN FCR 32/41 PWM 38 PWK 33/39 para asiento de 3.2 - 4.0,18.15,15.00,9.00,D300CRB50385,4,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/800Wx800H-1114398-1.jpg?context=bWFzdGVyfHJvb3R8MjU1Njh8aW1hZ2UvanBlZ3xhR0l4TDJnMk9TODVPREU0TkRnMU5EazVORGszTkM4NE1EQlhlRGd3TUVoZk1URXhORE01T0MweExtcHdad3wxNThmYmM1OTQ1M2M4OTE4ZTVlYzkxNWJhMDFkOGEwMjYwYmU1YzVlMmRjNzVlMjc4ZTQwZGIyYzY4YjFiZmQy,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106123,,1000-71R-AA0,KEIHIN,KEIHI CARBURETOR PWK38,Carburador KEIHIN PWK38 STANDARD KEA172/ KEP58/ 48-DEG,387.20,320.00,208.00,71RAA,30,8409910090,0,1,"<ul>
	<li>
	<p><strong>Standard</strong> version (non air-striker)</p></li>
</ul>

<p>&nbsp;</p>

<h4>Producing power without compromise</h4>

<p>The motocross world knows PWK. Keihin PWK carburetors are the dominant carbs on the factory motocross machines. Because of their great performance they come stock on a lot of the leading brand bikes.</p>

<h4>PWK Features</h4>

<ul>
	<li>Chromed semi-flat (D) throttle valve for excellent response and more flow at high RPM.</li>
	<li>Throttle bores sized to give maximum power.</li>
	<li>Easy jetting with jetting parts available.</li>
	<li>Quad Vents: eliminates post jump bogging from fuel plugged vent passages</li>
	<li>PWK Air Strikers : directs air to main nozzle for improved signal and throttle response.</li>
</ul>","
	
	Standard version (non air-striker)



 

Producing power without compromise


The motocross world knows PWK. Keihin PWK carburetors are the dominant carbs on the factory motocross machines. Because of their great performance they come stock on a lot of the leading brand bikes.

PWK Features


	Chromed semi-flat (D) throttle valve for excellent response and more flow at high RPM.
	Throttle bores sized to give maximum power.
	Easy jetting with jetting parts available.
	Quad Vents: eliminates post jump bogging from fuel plugged vent passages
	PWK Air Strikers : directs air to main nozzle for improved signal and throttle response.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4328,678,208,202,103,https://api.mybihr.com/medias/1009199-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY3NzJ8aW1hZ2UvanBlZ3xhR0l4TDJoa1lTODRPRGN6TnpNeE9EZ3pNRE00THpFd01Ea3hPVGt0TVY4NE1EQlhlRGd3TUVnfGNmYjNhYWJjNzYzZTA0NTQ2ZGZhYWQ2ZjdmZmU4NTU2ODdjYWUzOWI4MDBmYmMyMzAzNGEyZWE3NmU0ZDdkZDY,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,France Warehouse (Parts)
1106120,,1000-28S-A00,KEIHIN,KEIHI CARBURETOR PWK28,Carburador KEIHIN PWK28 campana cromada KEA118 KEP42 46-JJH tornillo ralentí a izquierdas,321.65,265.83,159.50,28SA0,6,8409910090,0,1,"<h4>Producing power without compromise</h4>
<p>The motocross world knows PWK. Keihin PWK carburetors are the dominant carbs on the factory motocross machines. Because of their great performance they come stock on a lot of the leading brand bikes.</p>
<h4>PWK Features</h4>
<ul>
<li>Chromed semi-flat (D) throttle valve for excellent response and more flow at high RPM.</li>
<li>Throttle bores sized to give maximum power.</li>
<li>Easy jetting with jetting parts available.</li>
<li>Quad Vents: eliminates post jump bogging from fuel plugged vent passages</li>
<li>PWK Air Strikers : directs air to main nozzle for improved signal and throttle response.</li>
</ul>","Producing power without compromise

The motocross world knows PWK. Keihin PWK carburetors are the dominant carbs on the factory motocross machines. Because of their great performance they come stock on a lot of the leading brand bikes.
PWK Features

Chromed semi-flat (D) throttle valve for excellent response and more flow at high RPM.
Throttle bores sized to give maximum power.
Easy jetting with jetting parts available.
Quad Vents: eliminates post jump bogging from fuel plugged vent passages
PWK Air Strikers : directs air to main nozzle for improved signal and throttle response.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1876,464,139,131,103,https://api.mybihr.com/medias/800Wx800H-1106120-1.jpg?context=bWFzdGVyfHJvb3R8MzIwODI1fGltYWdlL2pwZWd8YURBM0wyZzNNeTgyTkRjeU1qY3lOamczT1RJMk1pODRNREJYZURnd01FaGZNVEV3TmpFeU1DMHhMbXB3Wnd8MDA5MmY3YTQxYmQzN2UwNGNiZDQ2NzUyYmY5MDgwZGY5YjEwMjZkOGQyNmFhZjU1ZTgxNGMzZWE4ZTc5OGVhNg,https://api.mybihr.com/medias/800Wx800H-1106120-2.jpg?context=bWFzdGVyfHJvb3R8Mjk0NDEzfGltYWdlL2pwZWd8YURneUwyaGpNUzgyTkRjeU1qY3lOekEzTlRnM01DODRNREJYZURnd01FaGZNVEV3TmpFeU1DMHlMbXB3Wnd8NmY4N2ExODg0ZThjZTVkZjZmMzc1NDUxMjgxMjQ1MTRmYjQ3OTcxNzJiZjI5MDJkNDZjNjVmNTI0ZTkwOTJlYw,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114449,,W9353-36000,KEIHIN,KEIHI SPAREPARTS GASKET,"Junta tórica Carburador KEIHIN FCR 32-33-35-37-39-41 ext.6 / int.3,5 / 2",1.00,0.83,0.50,D300CRB53457,3,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/800Wx800H-1114449-1.jpg?context=bWFzdGVyfHJvb3R8MjE1NDh8aW1hZ2UvanBlZ3xhR0V6TDJnd09TODVOelk0T1RjeU56azFPVEEzTUM4NE1EQlhlRGd3TUVoZk1URXhORFEwT1MweExtcHdad3xlYWZkNGU3OWFkMTk1MWFkYTA1ZTI2MzdiMjM2YzcxNWIxZDYwZTRmZDk1NDdkZDY1ZWM4ODUzMThjNzQyZjIz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114408,,1201-858-2700,KEIHIN,KEIHI SPAREPARTS VACUUM VALVE,Diafragma de bomba de recuperación de carburador KEIHIN,19.15,15.83,9.50,D300CRB50556,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,5,10,28,24,7,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114410,,1202-846-6000,KEIHIN,KEIHI SPAREPARTS GASKET,Junta tórica de cuba Carburador KEIHIN FCR 32-33-35-37-39-41,21.68,17.92,10.75,D300CRB50565,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,5,15,15,10,https://api.mybihr.com/medias/800Wx800H-1114410-1.jpg?context=bWFzdGVyfHJvb3R8NDc5NjB8aW1hZ2UvanBlZ3xhRGt6TDJnM01TODVPREU0TkRnMU56SXlNekU1T0M4NE1EQlhlRGd3TUVoZk1URXhORFF4TUMweExtcHdad3xjNTczODBiODA4M2RiYTZhYzc4NDc5MDFiZmI0NDRmYmE2NDJhODFiN2M4NzcxNjM4YjA0YTEyODFiZjE2MDE5,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1114395,,D300CRB50322,KEIHIN,KEIHI SPAREPARTS SCREW,Tornillo de ralentí de carburador KEIHIN (latón) PWK 35-38-39,6.05,5.00,3.00,D300CRB50322,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009637-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc1Njh8aW1hZ2UvanBlZ3xhREl6TDJoaU15ODRPVE00TXpReU9UY3pORGN3THpFd01EazJNemN0TVY4NE1EQlhlRGd3TUVnfDk5NTIwYjQzMjUyZGQzZWIxZWIyZTkzYzFlNDQ5YWJiNzJhMjYyOGFkMTg1NWM0Mzc5MmViYjg5ZTIwNGYwNDU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106235,,99101-393-1100,KEIHIN,KEIHI JET 110MM,Chiclé KEIHIN 99101-393-110,9.08,7.50,4.50,KEC110,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,10,20,20,20,https://api.mybihr.com/medias/1009343-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1MzF8aW1hZ2UvanBlZ3xhR1ExTDJoa01TODRPVFk0TmpVek5EQTJNak00THpFd01Ea3pORE10TVY4NE1EQlhlRGd3TUVnfGEwZDEzNTA3ZTRiYTkwYWVkMTIyMjY2YjhlZGJkZTk2MWFjOTQ0OWQyMTVmZWE5ZTkyYWE0ZDJjMDU5NTBhMTc,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106280,,N424-14140,KEIHIN,KEIHI JET IDLE 140MM,Chiclé KEIHIN N424-14-140,9.08,7.50,4.50,1106280,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,50,20,20,20,https://api.mybihr.com/medias/1009389-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE3OTJ8aW1hZ2UvanBlZ3xhREppTDJneU9DODRPRFUyTlRJeU9UZ3hOREEyTHpFd01Ea3pPRGt0TVY4NE1EQlhlRGd3TUVnfDZiMjQ0MzYyNDhhYWU5ZDMwZDI0MGNlMTVkZjRmNjlhZjkzYjQzZTRkY2NhZDhhNTc0YjY5Mzg4NmUzNmY2MjU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106201,,99101-357-1280,KEIHIN,KEIHI JET MAIN 128MM,Chiclé de alta KEIHIN 128,9.08,7.50,4.50,,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,10,20,10,10,https://api.mybihr.com/medias/1009298-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI4Mzh8aW1hZ2UvanBlZ3xhRGd6TDJneU9TODRPVEkwTlRVd05qSTNNelU0THpFd01Ea3lPVGd0TVY4NE1EQlhlRGd3TUVnfDA4ZmM5MDMyODNiNTdmOThhODQyZTZhNzAwOWNmNGI2YWM2ZjA4MWM1M2NlMzM3ZmJkZTA4OWFhOTRlMWEyZmU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106375,,N424-27200,KEIHIN,KEIHI JET MAIN 200MM,Chiclé de alta Harley 200,10.08,8.33,5.00,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,10,20,10,10,https://api.mybihr.com/medias/1009508-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI5NDl8aW1hZ2UvanBlZ3xhREl4TDJneE5pODRPVE0wT0RJNU5qVTBNRFEyTHpFd01EazFNRGd0TVY4NE1EQlhlRGd3TUVnfGExMmZmN2E1YmFjMDQzNTI3MTc5N2NkOGMzZWNlZGZhY2M0MjgxNmY0MWZkNjEyNjZhNzk3ZjQzMDk2YWE1MjE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106287,,N424-14220,KEIHIN,KEIHI JET IDLE 220MM,Chiclé KEIHIN N424-14-220,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,5,20,10,10,https://api.mybihr.com/medias/1009396-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQxMjB8aW1hZ2UvanBlZ3xhRGcwTDJnd05DODRPVEE1TVRrd09ESXpPVFkyTHpFd01Ea3pPVFl0TVY4NE1EQlhlRGd3TUVnfDljMmIyZmQ0NzYyZjJjZTMzYmY5MzE1NzhiYjk2ZDg4NDZkY2Q0N2ZjZDU3ZDIxM2ZiZTMxNDUyMjUyODc5OWY,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106289,,N424-14240,KEIHIN,KEIHI JET IDLE 240MM,Chiclé KEIHIN N424-14-240,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009398-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQxMjB8aW1hZ2UvanBlZ3xhRFEzTDJobVlTODRPVEkwTkRreU1qQXlNREUwTHpFd01Ea3pPVGd0TVY4NE1EQlhlRGd3TUVnfDhkNjk0YjMzMzQxMGVlNGFjNzEyMDMyNzIzNTAzMjdjNjhhMzIzNTczYTIyYTdlMDAyNmU4ZjQxNjRmYjQxZGE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106332,,N424-24035,KEIHIN,KEIHI JET IDLE 35MM,Chiclé KEIHIN N424-24-35,10.99,9.08,5.45,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,14,10,33,23,18,https://api.mybihr.com/medias/1009442-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxOTl8aW1hZ2UvanBlZ3xhREUyTDJneU1TODRPVEE0TmpVek5qa3dPVEV3THpFd01EazBOREl0TVY4NE1EQlhlRGd3TUVnfDliMDQwOTE2MWIyOThmY2MyOTAxMzA5ZWEzMTVkMzNmN2Q1MzQyMDI2ZmJhZDM5MjQ1M2RjYmQ4MTZmMDUzYjI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106195,,99101-357-1120,KEIHIN,KEIHI JET MAIN 112MM,Chiclé de alta KEIHIN 112,9.08,7.50,4.50,,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4,18,20,20,10,https://api.mybihr.com/medias/1009292-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM5Mzl8aW1hZ2UvanBlZ3xhRGMzTDJobE55ODRPVE0wT0RnNU1qa3hPREEyTHpFd01Ea3lPVEl0TVY4NE1EQlhlRGd3TUVnfDM3MjRlNTVkNWNhZWMwZjcxZjk2NGU1NmUwYWE2MTYzMDg2ZTAzMmY3YTMzZDNlNzNiM2JhODZkN2VlZDM4ZmQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
1106330,,N424-22078,KEIHIN,KEIHI JET IDLE 78MM,Chiclé de baja KEIHIN N424-22-78,9.08,7.50,4.50,1106330,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,50,20,20,20,https://api.mybihr.com/medias/1009440-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIyMTN8aW1hZ2UvanBlZ3xhREZsTDJneE1pODRPVEkyTkRjME5ETTJOak00THpFd01EazBOREF0TVY4NE1EQlhlRGd3TUVnfGRkYTgzOWJmYzY1Y2U0YTJmNjhhYmQ3YmYyNjk1NTQwZWE4ZGM0NzEyYTFjMjBmZjA4OGM2ZmI1ODA1ODBmYzI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/KEIHIN-pictures.zip,Spain Warehouse (Parts)
