PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Acabado,V-Cantidad de dientes,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Altura (cm),Altura (mm),Altura del neumático (perfil),Anchura (cm),Anchura (mm),Anchura del neumático,Capacidad (ml/l),Capacidad de portaequipajes (L),Capacidad del casco,Carga máxima (kg),Categoría de neumático,Clasificación de capas,Color,Color del cristal,Composición,Diámetro de la llanta,Embalaje,Especificaciones,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Longitud (cm),Modelo,Número de dientes de la corona,Paso de cadena,Peso (kg),Posición,Sin cámara o tipo de cámara,Tipo,Tipo de corona,Tipo de luz,Versión de corona,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,DeliveryPlant
1081886001,89581,ASC-84-GY,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - Beta gris,45.00,37.19,22.31,8430525895812,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,1408,112,302,111,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081886001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIwNTV8aW1hZ2UvanBlZ3xhRGhrTDJobU9TOHhOVFF5TnpZNE56ZzBNVGd5TWk4eE1EZ3hPRGcyTURBeExURmZPREF3VjNnNE1EQkl8ZGQ1OWY1YWJkOTQ0ZTNjMTk5N2U0YWM5OGVhYWI4NGQxNDJjMzdkNWFhMzYwMzhiNTFlMWE0NGJlMWQ1NjgxMQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081892001,45387,ASK-108-GR,ART,"ART KICK START, GRN",Pedal de arranque ART - Kawasaki verde,117.37,97.00,58.20,8430525453876,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Verde,,2037,346,141,314,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081892001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAwMDB8aW1hZ2UvanBlZ3xhR1F4TDJnME1DOHhOVFF5TnpZNE9UUXhORFk0Tmk4eE1EZ3hPRGt5TURBeExURmZPREF3VjNnNE1EQkl8NzdkN2M5N2E1NDhkZDVlZjVlZWY0NGIyNDU3NGViNjc1MWRiNzA1MjQzNTMyNWU4OGZjZWVlODIyNDdiOGUyNA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081927002,43080,ASK-113-OR,ART,"ART KICK START, ORG",Pedal de arranque ART - KTM naranja,123.42,102.00,61.20,8430525430808,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Naranja,,1757,364,134,279,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081927002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIyMDB8aW1hZ2UvanBlZ3xhREF5TDJoaE5DOHhOVFF5Tnpjd01EQXpNVFV4T0M4eE1EZ3hPVEkzTURBeUxURmZPREF3VjNnNE1EQkl8YmRjZjRkZGE5MjgxODVmNjYyMWZlNDJiYmUwZWVhNjczZjc2MDk4MWZmYWIwYjA4ODJiZTY0YmViNTJjNTMyMw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081927001,43077,ASK-113-BK,ART,"ART KICK START, BLK",Pedal de arranque ART - KTM Husaberg Husqvarna 14-15 negro,113.74,94.00,56.40,8430525430778,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Negro,,1516,364,133,278,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081927001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk1ODl8aW1hZ2UvanBlZ3xhR1ptTDJnNU5TOHhOVFF5TnpZNU9UWXpPRE13TWk4eE1EZ3hPVEkzTURBeExURmZPREF3VjNnNE1EQkl8MzJkMjZlNGQ1YWJjNzY3YWY5YTc4NjdiNzRiZTZlMTc2OGI4YjQ3ZjI4YTY4YWY0ZDVkZmNiZGVkYmJiZTVmYw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081918001,89568,HB-15-BK,ART,"ART REPLC. TIP XTREM BRAKE PEDAL, BLK",Recambio puntera pivotante pedal freno Xtrem ART - CNC negro,53.24,44.00,26.40,8430525895683,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Negro,,527,56,135,93,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081918001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTk2MzZ8aW1hZ2UvanBlZ3xhR1V4TDJobU1TOHhOVFF5TnpZNU5UY3dOakUwTWk4eE1EZ3hPVEU0TURBeExURmZPREF3VjNnNE1EQkl8MDg2OGMzMGU3NTRiMDVhODQ5ZGY0YTM4OWM0NjYxMGFmMDE2MmUwNWJlNDIxZTRmMDQ1NGQ5NTIxMDVjZjdmZQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081918003,89569,HB-15-GR,ART,"ART REPLC. TIP XTREM BRAKE PEDAL, GRN",Recambio puntera pivotante pedal freno Xtrem ART - CNC verde,52.03,43.00,25.80,8430525895690,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Verde,,502,54,135,93,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081918003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE3Mzd8aW1hZ2UvanBlZ3xhRGsxTDJoaFpDOHhOVFF5TnpZNU5qUTVNalUzTkM4eE1EZ3hPVEU0TURBekxURmZPREF3VjNnNE1EQkl8ZTM5NWI5MTcxZWVjNjg3MmQyZjNjODVmOGI1M2NhNmE3YThiOWUyYWM4Zjc2ODYyMDdmZmYyMmE4NzQyZGEyMw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081918005,89567,HB-15-RD,ART,"ART REPLC. TIP XTREM BRAKE PEDAL, RED",Recambio puntera pivotante pedal freno Xtrem ART - CNC rojo,49.61,41.00,24.60,8430525895676,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Rojo,,523,56,93,134,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081918005-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQ3NTN8aW1hZ2UvanBlZ3xhR05sTDJnMFlTOHhOVFF5TnpZNU56STNPVEF3Tmk4eE1EZ3hPVEU0TURBMUxURmZPREF3VjNnNE1EQkl8Nzc0ZWQ0NmVjZDVjMWJkZGJiYzAzOTA5MzI5ZDgyMGRjMDkxNDZjMTVkZmJlZmY3MTUxMDU2ZDRkMjgxYWVmOA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081918002,93392,HB-15-BL,ART,"ART REPLC. TIP XTREM BRAKE PEDAL, BLU",Recambio puntera pivotante pedal freno Xtrem ART - CNC azul,53.24,44.00,26.40,8430525933927,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Azul,,516,52,94,134,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081918002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE1MzR8aW1hZ2UvanBlZ3xhRE0xTDJoaVlpOHhOVFF5TnpZNU5qQTVPVE0xT0M4eE1EZ3hPVEU0TURBeUxURmZPREF3VjNnNE1EQkl8MWExYWNhNWFjMjExMDY0NzIwOWI0ZTdkYTliZTdlOTI5YTZhMjUyYzFmMzFhZjNlMmQyMWUzMmFhMjVmMzkwMw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081918004,89570,HB-15-OR,ART,"ART REPLC. TIP XTREM BRAKE PEDAL, ORG",Recambio puntera pivotante pedal freno Xtrem ART - CNC naranja,53.24,44.00,26.40,8430525895706,7,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Naranja,,502,54,135,93,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081918004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzI2NTV8aW1hZ2UvanBlZ3xhREEzTDJoaE1DOHhOVFF5TnpZNU5qZzROVGM1TUM4eE1EZ3hPVEU0TURBMExURmZPREF3VjNnNE1EQkl8N2VlN2U5Nzc4NTZkOGUzNWYyMWYzZGU4MTQxN2I5Y2M0ZjVmYzc0ZWYyZmRhN2E4ZGEyNTMzMTQ1MjU1YTc1Ng,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081928001,45381,ASK-114-BK,ART,"ART KICK START, BLK",Pedal de arranque ART - KTM negro,117.37,97.00,58.20,8430525453814,9,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Negro,,1557,268,132,268,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1081928001-1.jpg?context=bWFzdGVyfHJvb3R8NDk4NDN8aW1hZ2UvanBlZ3xhR1UzTDJoaFpDOHpNelkxTWpZek1qVXhPRFk0Tmk4NE1EQlhlRGd3TUVoZk1UQTRNVGt5T0RBd01TMHhMbXB3Wnd8YjhlM2QwZGEyMzRhYTdlZTk5MzRkZTcwMmNiMzU5ZjY4Y2JiYzkyMTQ5YjcwNTllZDY5NzRkZWJjNTNlMjYyYQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081928002,45392,ASK-114-OR,ART,"ART KICK START, ORG",Pedal de arranque ART - KTM Naranja,123.42,102.00,61.20,8430525453920,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Naranja,,1167,256,301,114,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1085904004,93420,ASPRV-01-YE,ART,"ART BLEEDER KAYABA & SHOWA, YEL",Purgadores de horquilla ART amarillo Kayaba & showa M5,13.31,11.00,6.60,8430525934207,8,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Amarillo,,214,24,94,134,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085904004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzM4Nzh8aW1hZ2UvanBlZ3xhRGc1TDJneE5pOHhOVFF5Tnprek1UZ3pNak0xTUM4eE1EZzFPVEEwTURBMExURmZPREF3VjNnNE1EQkl8OWYwZDJhZjExN2U3NjQ1MTQ1ZjdhZWRhNWIyZDFjM2IyNGNkY2Y1NGQ0ZTRhNjI1MzMxZDk2ZWJkZmFhYThjYw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1085904002,93418,ASPRV-01-GN,ART,"ART BLEEDER KAYABA & SHOWA, GRN",Purgadores de horquilla ART verde Kayaba & showa M5,13.31,11.00,6.60,8430525934184,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Verde,,202,36,94,134,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085904002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU4NzR8aW1hZ2UvanBlZ3xhR0kzTDJnek1TOHhOVFF5Tnprek1UQTBOVGt4T0M4eE1EZzFPVEEwTURBeUxURmZPREF3VjNnNE1EQkl8YmJjOTA1MzQzMzE1ZTBiMzMzZTUyZWFkYmRhNTg2MjYwYjM4Y2U1OWU0ZjQyY2IzMGNiMzA0MWE5ZjJhNjdlYQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1085904001,93419,ASPRV-01-BL,ART,"ART BLEEDER KAYABA & SHOWA, BLU",Purgadores de horquilla ART azul Kayaba & showa M5,13.31,11.00,6.60,8430525934191,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Azul,,178,32,94,135,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085904001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzEwMTB8aW1hZ2UvanBlZ3xhR1l3TDJnNE5pOHhOVFF5Tnprek1EWTFNamN3TWk4eE1EZzFPVEEwTURBeExURmZPREF3VjNnNE1EQkl8M2QwMmQ1NjkzZjY1NmFhYzBmNWU5MDhjMmI3NTcxMzNiNzRlZDVkZTExZmQ5MTgyOTJjZjQ2OTQ2NDkxOTVkOQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1085904003,93417,ASPRV-01-RD,ART,"ART BLEEDER KAYABA & SHOWA, RED",Purgadores de horquilla ART rojo Kayaba & showa M5,13.31,11.00,6.60,8430525934177,17,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Rojo,,188,30,135,93,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085904003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE5MjN8aW1hZ2UvanBlZ3xhREk1TDJneU5DOHhOVFF5Tnprek1UUXpPVEV6TkM4eE1EZzFPVEEwTURBekxURmZPREF3VjNnNE1EQkl8YjliZDU1OGVjYjMwMjdmZjI2M2Q3OGRhODFhNDcyNzk2OTU5MGIyMTRiZWVlYTdlNjBiYzMzMjM4NDNjMWIwNQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1085908002,93425,ASPRV-08-OR,ART,"ART BLEEDER WP, ORG",Purgadores de horquilla ART naranja WP M4,20.57,17.00,10.20,8430525934252,40,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Naranja,,189,30,94,134,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085908002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTIwMDZ8aW1hZ2UvanBlZ3xhRFEwTDJoa05TOHhOVFF5Tnprek5EazNPREEzT0M4eE1EZzFPVEE0TURBeUxURmZPREF3VjNnNE1EQkl8NGZlOTM4Nzg3NTVhZDFjMGQ0NWE2N2I2OTVkOWQ4ZTU0M2U1NjhmOWMyNTRkNmFmZjQxNjNjOGU1NDNhZTQxNA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1085908001,93426,ASPRV-08-BL,ART,"ART BLEEDER WP, BLU",Purgadores de horquilla ART azul WP M4,20.57,17.00,10.20,8430525934269,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Azul,,176,22,93,135,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1085908001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjE3MzZ8aW1hZ2UvanBlZ3xhR1F5TDJobE1pOHhOVFF5Tnprek5EVTRORGcyTWk4eE1EZzFPVEE0TURBeExURmZPREF3VjNnNE1EQkl8ZmFkNzgyMDdmNmNmMDg1MjQ1MzRhY2NjMGRiZGVlYmY5YjYzYjdkMDM5ZDExOWY5Y2UwMTQ3YmU0YTNlNWI0ZA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081867001,85445,ASC-115-GY,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - Honda gris,35.09,29.00,17.40,8430525854451,13,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,844,100,202,116,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1081872001,8606,ASC-38,ART,"ART PEDAL OEM TYPE, SIL",Pedal de cambio ART - KTM gris,30.25,25.00,15.00,8430525086067,23,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,Plata,,773,92,122,198,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1081872001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY3ODB8aW1hZ2UvanBlZ3xhREE0TDJobE5TOHhOVFF5TnpZNE1qY3pNREF4TkM4eE1EZ3hPRGN5TURBeExURmZPREF3VjNnNE1EQkl8Y2VmMGFlMmQ0ZGUxMjZjNTVlNThkMThiMGEzNjBlZTk5ZGFlNjEzYmIyYTk2MjEwNzI2ODFiMDkzN2ExZjk0OA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1060959,87000225,LCF-MXK-G-RD,ART,ART MOUNT. KIT FOR FLEX LEVER RED,Kit reparación maneta de embrague ART Rojo,16.34,13.50,8.10,87000225,1,8714105000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Customize your ART levers with color screw kits!</p><p></p><p>Color available :</p><p></p><ul> <li>Alu : 87000230</li><li>Blue : 87000227</li><li>Black : 87000226</li><li>Orange : 87000228</li><li>Green : 87000229</li></ul> </body> </html>","       Customize your ART levers with color screw kits!Color available : Alu : 87000230Blue : 87000227Black : 87000226Orange : 87000228Green : 87000229  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,144,24,76,86,22,,,,,,,,,,,,,,,,Rojo,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1060959-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ1NjE5fGltYWdlL2pwZWd8YURJMEwyaGlNaTg0T1Rjek1ESTNNekV4TmpRMkx6RXdOakE1TlRrdE1WODRNREJYZURnd01FZ3w3YjRhNjNiZmQyNjIwMTY4NTNhYzdlMDk2ZGRmNDFmY2I0NmRiNmEwOGFlOGY2Mzg3NDA3NjNhMjIwNWQxYWJi,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1060939,87000244,MX7220-MX8262-GR,ART,ART LEVERS FOLDABLE GREEN SCREW,Juego de manetas articuladas ART Negro/Verde Kawasaki,98.45,81.36,48.82,87000244,1,8714105000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs1C98BBCC{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ART Customizable foldable levers</p><p></p><ul> <li>Made from forged aluminum black anodized</li><li>Various colors available for the mounting kit and spare endpiece to custom fit your lever</li></ul> <p></p><p>Customize your foldable levers !</p><p></p><p>Replacement levers :</p><p></p><ul> <li>Clutch / Brake</li></ul> <p></p><ul> <ul> <li>Red: 87000213 / 87000219</li><li>Black : 87000214 / 87000220</li><li>Blue : 87000215 / 87000221</li><li>Orange : 87000216 / 87000222</li><li>Green : 87000217 / 87000223</li><li>Titanium : 87000218 / 87000224</li></ul> </ul> <p></p><p>Mounting kit, colored upper screw :</p><p></p><ul> <li>Clutch / Brake</li></ul> <p></p><ul> <ul> <li>Red : 87000225 / 87000231</li><li>Black : 87000226 / 87000232</li><li>Blue : 87000227 / 87000233</li><li>Orange : 87000228 / 87000234</li><li>Green : 87000229 / 87000235</li><li>Alu : 87000230 / 87000236</li></ul> </ul> </body> </html>","       ART Customizable foldable levers Made from forged aluminum black anodizedVarious colors available for the mounting kit and spare endpiece to custom fit your lever Customize your foldable levers !Replacement levers : Clutch / Brake   Red: 87000213 / 87000219Black : 87000214 / 87000220Blue : 87000215 / 87000221Orange : 87000216 / 87000222Green : 87000217 / 87000223Titanium : 87000218 / 87000224  Mounting kit, colored upper screw : Clutch / Brake   Red : 87000225 / 87000231Black : 87000226 / 87000232Blue : 87000227 / 87000233Orange : 87000228 / 87000234Green : 87000229 / 87000235Alu : 87000230 / 87000236   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,1118,223,231,121,40,,,,,,,,,,,,,,,,Verde,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1060939-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MzU1fGltYWdlL2pwZWd8YURWbUwyaGpOeTg0T1Rjek1ERTVPRFF3TlRReUx6RXdOakE1TXprdE1WODRNREJYZURnd01FZ3w2YzRmYWNiNWEyMTIyNDM2M2U4ZTk5YjA4NzQ5OTI1Y2M5YjUxNDQ4MWVhY2U3NzBhODM3ZTY0NzkwMDNmYjk2,https://api.mybihr.com/medias/1060939-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTU1MTR8aW1hZ2UvanBlZ3xhRGN5TDJnell5ODRPVGN6TURJd01ETTNNVFV3THpFd05qQTVNemt0TWw4NE1EQlhlRGd3TUVnfDI1NzNjYjQ5ZWNlYmI2YmE2MWM2NjJlZTk1YTlkNDQ5YzVjY2ZhMzVkMWEyZmNhMDM4NTliMDhjZjA1ZjY2YmY,https://api.mybihr.com/medias/1060939-3-800Wx800H?context=bWFzdGVyfHJvb3R8NzA2ODF8aW1hZ2UvanBlZ3xhR0V5TDJnek5TODRPVGN6TURJd01qTXpOelU0THpFd05qQTVNemt0TTE4NE1EQlhlRGd3TUVnfGY4MDkwNmNlNmQ0YjAwMmIwMjA4ZGFlZjg0MzI3NWM4MzhlZmQ5ZTVlMTdiZGQ4OGNmMDU4M2NkYzM1YWEyMGQ,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1060955,87000226,LCF-MXK-G-BK,ART,ART MOUNT. KIT FOR FLEX LEVER BLACK,Kit reparación maneta de embrague ART Negro,16.12,13.32,7.99,87000226,1,8714105000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Customize your ART levers with color screw kits!</p><p></p><p>Color available :</p><p></p><ul> <li>Alu : 87000230</li><li>Blue : 87000227</li><li>Orange : 87000228</li><li>Red : 87000225</li><li>Green : 87000229</li></ul> </body> </html>","       Customize your ART levers with color screw kits!Color available : Alu : 87000230Blue : 87000227Orange : 87000228Red : 87000225Green : 87000229  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,139,25,62,83,27,,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1060955-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQyNTUwfGltYWdlL2pwZWd8YURSaUwyZzBaaTg0T1Rjek1ESTJOVEkxTWpFMEx6RXdOakE1TlRVdE1WODRNREJYZURnd01FZ3wyOWIwNjI2Y2ZmMmVmOGFhMjU1M2MzOGQ0YjcwOGE5YTA0YjViN2E4Yjg2NzM4YzQyNmQ5ZTRiZDg5YTcyNWQ3,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1073474,83391,ASOT-335-PINKFLUOR,ART,ART SPOKE SKIN KIT 21/18-19 PINK,Fundas para radios ART rosa fluorescente,21.78,18.00,10.80,8430525833913,18,8708109090,0,1,Para las dos ruedas.,Para las dos ruedas.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,1715,272,305,152,37,,,,,,,,,,,,,,,,Rosa,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1073474-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNjd8aW1hZ2UvanBlZ3xhRE5qTDJoaU5TODRPVGMyTVRnNU5EZzVNVGd5THpFd056TTBOelF0TVY4NE1EQlhlRGd3TUVnfDMxMDU0MTk2YWYwM2ZiOTM1Y2VmZWQxZWQxMjkwZTU0NWEzM2Y4MzY4Mzk2YmQxMDViMmZmNDM0NDkzOTFmOTk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
