PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Embalaje,Referencias OEM,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,DeliveryPlant
1126956,,72311,DELL ORTO,DELLO ECU ECS SYM EU4 25KMH 50CC LAMBRE,Centralita ECU ECS DELLORTO Original 25Km/h,90.00,74.38,48.35,,9,8409910090,0,1,"<p>ECU Dell'Orto versi&oacute;n original para Lambretta V-Special 25km/h 50cc 4 tiempos carburada en Euro4 de 2018 a 2021.</p>
<p><strong>FICHA DE DATOS</strong></p>
<ul>
<li>Aplicaci&oacute;n Scooter</li>
<li>Para motor 4 tiempos</li>
<li>Euro Est&aacute;ndar Euro 4</li>
<li>Velocidad m&aacute;xima 25 Km/h</li>
</ul>","
ECU Dell'Orto versión original para Lambretta V-Special 25km/h 50cc 4 tiempos carburada en Euro4 de 2018 a 2021.

FICHA DE DATOS

Aplicación Scooter
Para motor 4 tiempos
Euro Estándar Euro 4
Velocidad máxima 25 Km/h
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,376,138,103,85,43,,,https://api.mybihr.com/medias/800Wx800H-1126956-1.jpg?context=bWFzdGVyfHJvb3R8MzM3ODl8aW1hZ2UvanBlZ3xhREpsTDJobVlTODJORGsxTXpJM09ESXdNVGc0Tmk4NE1EQlhlRGd3TUVoZk1URXlOamsxTmkweExtcHdad3w4NTMzZDlhNjJmZjJjNTI5YTdmM2M4MDUxM2I3M2I1ZDAzODA4MDdlZDAxMGUyMTU4OTUwOTk0MzQ3N2ZjZGQz,https://api.mybihr.com/medias/800Wx800H-1126956-2.jpg?context=bWFzdGVyfHJvb3R8MzI4MDd8aW1hZ2UvanBlZ3xhRGt6TDJobVlTODJORGsxTXpJM09EVTVOVEV3TWk4NE1EQlhlRGd3TUVoZk1URXlOamsxTmkweUxtcHdad3xhNTEyNzk5YmZkMWIxY2M2MmFlMDc0NGRjMDgzN2QxNzkwMDFiNjM1NjE0ODdhOWNiMmI3NzFkZGMyNTMwNjQ0,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126957,,72312,DELL ORTO,DELLO ECU ECS SYM EU5 45KMH 50CC FIDDLE,Centralita ECU ECS DELLORTO Original 45Km/h,97.01,80.17,52.11,1126957,2,8409910090,0,1,"<p>ECU Dell'Orto versi&oacute;n original para SYM Crox / Fiddle II 45km/h 50cc 4 tiempos carburador Euro5, a partir de 2021-.</p>
<p><strong>FICHA DE DATOS</strong></p>
<ul>
<li>Aplicaci&oacute;n Scooter</li>
<li>Para motor 4 tiempos</li>
<li>Euro Est&aacute;ndar Euro 5</li>
<li>Velocidad m&aacute;xima 45 Km/h</li>
</ul>","
ECU Dell'Orto versión original para SYM Crox / Fiddle II 45km/h 50cc 4 tiempos carburador Euro5, a partir de 2021-.

FICHA DE DATOS

Aplicación Scooter
Para motor 4 tiempos
Euro Estándar Euro 5
Velocidad máxima 45 Km/h
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126957-1.jpg?context=bWFzdGVyfHJvb3R8Mzg5NDN8aW1hZ2UvanBlZ3xhRE00TDJneE15ODJORGsxTXpJMU1EUXhORFl5TWk4NE1EQlhlRGd3TUVoZk1URXlOamsxTnkweExtcHdad3xkYTliYWVkNDMxNjRjMjM2NWNiNGVkMTQyMzQ5ZDMxYjk5MGJkMDA1NGQyYzkwOGQzMjgxYWM2YWU4M2Y4NGUx,https://api.mybihr.com/medias/800Wx800H-1126957-2.jpg?context=bWFzdGVyfHJvb3R8MzM4ODh8aW1hZ2UvanBlZ3xhR00xTDJneU1DODJORGsxTXpJMU1EZ3dOemd6T0M4NE1EQlhlRGd3TUVoZk1URXlOamsxTnkweUxtcHdad3wxYjA3MWQwNGM0MzFmN2RjNjQ4NjgzYjYyNzZhYmVlZGUzZjMwMDA2NGYzZWQ5NWYzYzVkOWU0OTA0ZGQ5ZGVh,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126954,,72309,DELL ORTO,DELLO ECU ECS SYM EU4 25KMH 50CC JET FID,Centralita ECU ECS DELLORTO Original 25Km/h,90.00,74.38,48.35,1126954,2,8409910090,0,1,"<p>ECU Dell'Orto versi&oacute;n original adecuado para SYM Fiddle / Orbit III 25km / h 50cc de 4 tiempos Euro4 carburador de 2018-2020.</p>
<p>Versi&oacute;n especial para veh&iacute;culos de 25km/h.</p>
<p>SYM OEM 1640A-XA3-000</p>","
ECU Dell'Orto versión original adecuado para SYM Fiddle / Orbit III 25km / h 50cc de 4 tiempos Euro4 carburador de 2018-2020.

Versión especial para vehículos de 25km/h.

SYM OEM 1640A-XA3-000",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,391,122,105,93,40,,,https://api.mybihr.com/medias/800Wx800H-1126954-1.jpg?context=bWFzdGVyfHJvb3R8NjAyMzF8aW1hZ2UvanBlZ3xhRGRoTDJnMk1pODJOalUzTnpRM056WTVOelUyTmk4NE1EQlhlRGd3TUVoZk1URXlOamsxTkMweExtcHdad3xhYTcxMWMxN2FhYzJiOGFiMmVlOTg2NWY4YzIxMDg0MTQwYmEzZDA0MzNkODRlYjYwZDJkNGIwNzY3YzkyY2Y4,https://api.mybihr.com/medias/800Wx800H-1126954-2.jpg?context=bWFzdGVyfHJvb3R8NTgzMTB8aW1hZ2UvanBlZ3xhR0kxTDJobE5TODJOalUzTnpRNE1qUTRNVFk1TkM4NE1EQlhlRGd3TUVoZk1URXlOamsxTkMweUxtcHdad3w0ZjExNWJkY2RmZWIxZmNkZTU1MDM0MTgzMWU0YzMwM2QzY2ZhOWE0NWQ1MDdkNjQwOGYxNzlkY2Y0MWEyZDJk,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126955,,72310,DELL ORTO,DELLO ECU ECS SYM EU4 45KMH 50CC LAMBRE,Filtro de válvula solenoide DELLORTO ECU,90.00,74.38,48.35,,0,8409910090,0,1,"<p>ECU Dell'Orto versi&oacute;n original para Lambretta V-Special 45km/h 50cc 4 tiempos Euro4 carburador de 2018 a 2021.</p>
<p><strong>FICHA DE DATOS</strong></p>
<ul>
<li>Aplicaci&oacute;n Scooter</li>
<li>Para motor 4 tiempos</li>
<li>Euro Est&aacute;ndar Euro 4</li>
<li>Velocidad m&aacute;xima 45 Km/h</li>
</ul>","
ECU Dell'Orto versión original para Lambretta V-Special 45km/h 50cc 4 tiempos Euro4 carburador de 2018 a 2021.

FICHA DE DATOS

Aplicación Scooter
Para motor 4 tiempos
Euro Estándar Euro 4
Velocidad máxima 45 Km/h
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,375,140,103,91,40,,,https://api.mybihr.com/medias/800Wx800H-1126955-1.jpg?context=bWFzdGVyfHJvb3R8MzM4MDV8aW1hZ2UvanBlZ3xhRFkyTDJobVpDODJORGsxTXpJME9UWXlPREU1TUM4NE1EQlhlRGd3TUVoZk1URXlOamsxTlMweExtcHdad3xiZTI5OWE2OTdjZmY2MThlZDkyNmI3NjI3MWU2ZDhiZGY0NjNhMzViZGQxMTI0MzBhMWJlYTdmNDMzMDkyZWFk,https://api.mybihr.com/medias/800Wx800H-1126955-2.jpg?context=bWFzdGVyfHJvb3R8MzM4MDV8aW1hZ2UvanBlZ3xhR0ZpTDJnd05TODJORGsxTXpJMU1EQXlNVFF3Tmk4NE1EQlhlRGd3TUVoZk1URXlOamsxTlMweUxtcHdad3xkNTBhMjZhNTZkYjVjMjQwMzcxZTY2NDNhNmU5NTE0YmU5NWE5YzE5ZTBkM2VlNDY1YTg0MmJjYWRhYzhkMzMx,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126970,,12504,DELL ORTO,DELLO MAIN SOLENOID VALVE,Válvula solenoide principal DELLORTO ECS Euro 4,28.50,23.55,15.31,1126970,2,8409910090,0,1,"<p>Electrov&aacute;lvula principal Dell'Orto ECS, adecuada para Kymco Agility 12 pulgadas 50cc 4 tiempos Euro4 de 2018 a 2020.</p>
<p>Kymco OEM 39720-ACH5-E10</p>","
Electroválvula principal Dell'Orto ECS, adecuada para Kymco Agility 12 pulgadas 50cc 4 tiempos Euro4 de 2018 a 2020.

Kymco OEM 39720-ACH5-E10",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,171,51,61,53,53,,,https://api.mybihr.com/medias/800Wx800H-1126970-1.jpg?context=bWFzdGVyfHJvb3R8NzgwMjF8aW1hZ2UvanBlZ3xhREUxTDJneU1DODJOalUzTnpRNE5EQTFORFUxT0M4NE1EQlhlRGd3TUVoZk1URXlOamszTUMweExtcHdad3w3NTY1ZTc1ZDgyMDkyMzBkZGY2MmFmYThkMDg2MjNkYTg2NTYwODg4NjY4YzE0NWUzNTExZTgwZDE3OWZjMjFh,https://api.mybihr.com/medias/800Wx800H-1126970-2.jpg?context=bWFzdGVyfHJvb3R8NTI4ODl8aW1hZ2UvanBlZ3xhRFV5TDJoak9DODJOalUzTnpRM09EVTBPVFV6TkM4NE1EQlhlRGd3TUVoZk1URXlOamszTUMweUxtcHdad3xmZTMyMDc3YjFkYmVhMDRlOTNlYjE5ODY5N2IxNjdjZGVhNmNkN2FiYjIzMzE0YzRhY2EyYzA2ODJjYmI3ODcx,https://api.mybihr.com/medias/800Wx800H-1126970-3.jpg?context=bWFzdGVyfHJvb3R8Njg4NzB8aW1hZ2UvanBlZ3xhR1l6TDJoa05TODJOalUzTnpRM09EazBNamMxTUM4NE1EQlhlRGd3TUVoZk1URXlOamszTUMwekxtcHdad3wwNjk0ZTY4YmZmYTgzMzAzOGM2ZWZmZjZhZDAzY2RhNGZhZTE3NWE5ZjljZTkxYzExMzRjNzYxNDAyZDI3Yjdh,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126972,,12506,DELL ORTO,DELLO MAIN SOLENOID VALVE,Válvula solenoide principal DELLORTO ECS Euro 5,28.50,23.55,15.31,1126972,0,8409910090,0,1,"<p>Electrov&aacute;lvula principal Dell'Orto ECS, adecuada para SYM Crox / Fiddle II 50cc 4 tiempos Euro5, a partir de 2021-.</p>
<p>SYM OEM 18651-AYU-000</p>","
Electroválvula principal Dell'Orto ECS, adecuada para SYM Crox / Fiddle II 50cc 4 tiempos Euro5, a partir de 2021-.

SYM OEM 18651-AYU-000",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,171,51,61,53,53,,,https://api.mybihr.com/medias/800Wx800H-1126972-1.jpg?context=bWFzdGVyfHJvb3R8NjYyMDh8aW1hZ2UvanBlZ3xhRFV4TDJnMU1DODJOalUzTnpRNE5USXpOREl3Tmk4NE1EQlhlRGd3TUVoZk1URXlOamszTWkweExtcHdad3wyMzRmZjA0ZWJlYWQzYTM4MWFkOWIxMjIyYjViOWQxYmQ0NzcxYjYyMmFiYzg5YzJkYzc2OTMzYWIzZWYxNGY0,https://api.mybihr.com/medias/800Wx800H-1126972-2.jpg?context=bWFzdGVyfHJvb3R8NjA5MDh8aW1hZ2UvanBlZ3xhR1JtTDJnMVpDODJOalUzTnpRNE5UWXlOelF5TWk4NE1EQlhlRGd3TUVoZk1URXlOamszTWkweUxtcHdad3w2NzQxNDZmNGU4Y2U2YmIwNTQ5YzE4NmI4OTQ5ODhjMjIzZGVlMWVlNmFjODdjMjVkY2ZhZmMzZjIxYWEyOTg5,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126966,,1915600  48,DELL ORTO,DELLO TEMPERATURE SENSOR ECS SYM EU4 EU5,Sensor de temperatura DELLORTO,16.00,13.22,8.59,1126966,1,8409910090,0,1,"<p><strong>FICHA T&Eacute;CNICA</strong></p>
<ul>
<li>Aplicaci&oacute;n Scooter</li>
<li>Euro Est&aacute;ndar Euro 4 Euro 5</li>
<li>Velocidad m&aacute;xima 25 Km/h - 45 Km/h</li>
</ul>","
FICHA TÉCNICA

Aplicación Scooter
Euro Estándar Euro 4 Euro 5
Velocidad máxima 25 Km/h - 45 Km/h
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,368,47,103,102,35,,,https://api.mybihr.com/medias/800Wx800H-1126966-1.jpg?context=bWFzdGVyfHJvb3R8NDAyMTZ8aW1hZ2UvanBlZ3xhREJsTDJneU5DODJORGsxTkRNeE1ERTVOekkzT0M4NE1EQlhlRGd3TUVoZk1URXlOamsyTmkweExtcHdad3xiOWNlOTZiNjQ0Y2Y2MjFlZjcwYjIwNmQzMWIxM2FjYTU0YzAyNTU4YzE2MWJhM2E3M2IxZDZjMDEzZmQyMmFm,,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126948,,80006,DELL ORTO,DELLO TKSVB 18Y CARBURETOR SYM EU5,Carburador DELLORTO TKSVB Ø18 Y,120.00,99.17,64.46,1126948,1,8409910090,0,1,"<p>Carburador Dellorto tipo TKSVB &Oslash;18mm Y.</p>
<p>F&uuml;r SYM Fiddle II (versi&oacute;n 25km/h) 50cc 4 tiempos Euro5, a partir de 2021-.</p>
<ul>
<li>Di&aacute;metro del colector de admisi&oacute;n: 29 mm.</li>
<li>Di&aacute;metro de la admisi&oacute;n de aire: 38 mm.</li>
</ul>
<p>Especialmente dise&ntilde;ada para 25 km/h.</p>
<p>SYM OEM 16100-AYV-000</p>","
Carburador Dellorto tipo TKSVB Ø18mm Y.

Für SYM Fiddle II (versión 25km/h) 50cc 4 tiempos Euro5, a partir de 2021-.

Diámetro del colector de admisión: 29 mm.
Diámetro de la admisión de aire: 38 mm.


Especialmente diseñada para 25 km/h.

SYM OEM 16100-AYV-000",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2119,699,146,123,118,,,https://api.mybihr.com/medias/800Wx800H-1126948-1.jpg?context=bWFzdGVyfHJvb3R8NTM5NTZ8aW1hZ2UvanBlZ3xhRFZrTDJnelppODJOVEV3T1RjMU56STJNemt3TWk4NE1EQlhlRGd3TUVoZk1URXlOamswT0MweExtcHdad3xiOTczM2FkYWNkY2IzMTVkOWE0OGViY2FiMDQ0ZTdjNTllZDllOTMwNGM4ZTg3MGVmNDkwOWNjZjFjYjlkMzIx,https://api.mybihr.com/medias/800Wx800H-1126948-2.jpg?context=bWFzdGVyfHJvb3R8NTMwODV8aW1hZ2UvanBlZ3xhR05tTDJnek1TODJOVEV3T1RjMU56WTFOekV4T0M4NE1EQlhlRGd3TUVoZk1URXlOamswT0MweUxtcHdad3xjNmZlYTAzZmNkYjBiNGJlMWY3NjJlODc2YTkxNGI1NGE4MDRkZTdiNDFlYzU1MjUxMDE2ODQ1MTRiN2UwNjY1,https://api.mybihr.com/medias/800Wx800H-1126948-3.jpg?context=bWFzdGVyfHJvb3R8NjA2NTB8aW1hZ2UvanBlZ3xhRGRqTDJneU15ODJOVEV3T1RjMU9EQTFNRE16TkM4NE1EQlhlRGd3TUVoZk1URXlOamswT0MwekxtcHdad3xlYThmZWM5MjQ0Njc0Y2Y5NTI1NmYzMDM4MWRhMDUyY2UxNmNjMDI0MTNlMmRlOWNhNDc1ZDdjNGI0M2VhMWEz,https://api.mybihr.com/medias/800Wx800H-1126948-4.jpg?context=bWFzdGVyfHJvb3R8NTY0NTF8aW1hZ2UvanBlZ3xhREJoTDJnek1TODJOVEV3T1RjMU9EUTBNelUxTUM4NE1EQlhlRGd3TUVoZk1URXlOamswT0MwMExtcHdad3wyNjY3NjVhNjhiODgzNmU4ODk0ZDdkOWY0YTdkMDU2Yjg4OTRkNjlmODIwZmMwMmI5MTk1NTE3MjYzMDVjMzg1,https://api.mybihr.com/medias/800Wx800H-1126948-5.jpg?context=bWFzdGVyfHJvb3R8NTkwMTh8aW1hZ2UvanBlZ3xhRGszTDJnelpTODJOVEV3T1RjMU9EZ3pOamMyTmk4NE1EQlhlRGd3TUVoZk1URXlOamswT0MwMUxtcHdad3xlZjBlMGM0OTRlZDU4NTkzYjVmYzBmNmYzYjFlZjljYjE0YzRjZjdiNjFjZjQyYTM1YmIxYzRmOWE5ZmI0OGY0,https://api.mybihr.com/medias/800Wx800H-1126948-6.jpg?context=bWFzdGVyfHJvb3R8NTc2MTV8aW1hZ2UvanBlZ3xhR1F3TDJnNU15ODJOVEV3T1RjMU9USXlPVGs0TWk4NE1EQlhlRGd3TUVoZk1URXlOamswT0MwMkxtcHdad3wwMzk2ODliMzFjMjYyNTJlNTdiMTUyMmY2Y2UyYWYyMDg5YmUxNjFhMmQxNTE5NzY1YzNlMjQyZTUzZjk5YjU5,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126946,,80005,DELL ORTO,DELLO TKSVB 18T CARBURETOR KYMCO EU5,Carburador DELLORTO TKSVB Ø18 T,122.00,100.83,65.54,1126946,2,8409910090,0,1,"<p>Carburador Dellorto tipo TKSVB &Oslash;18mm T.</p>
<p>Para Kymco Agility 12 pulgadas (versi&oacute;n 45 km/h) 50cc 4 tiempos Euro5, a partir de 2021-.</p>
<ul>
<li>Di&aacute;metro del colector de admisi&oacute;n: 29 mm.</li>
<li>Di&aacute;metro de la toma de aire: 38 mm.</li>
</ul>
<p>Especial para veh&iacute;culos de 45 km/h.</p>
<p>Kymco OEM 16100-LDC8-EZ5</p>","
Carburador Dellorto tipo TKSVB Ø18mm T.

Para Kymco Agility 12 pulgadas (versión 45 km/h) 50cc 4 tiempos Euro5, a partir de 2021-.

Diámetro del colector de admisión: 29 mm.
Diámetro de la toma de aire: 38 mm.


Especial para vehículos de 45 km/h.

Kymco OEM 16100-LDC8-EZ5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2119,699,146,123,118,,,https://api.mybihr.com/medias/800Wx800H-1126946-1.jpg?context=bWFzdGVyfHJvb3R8NTYyMTF8aW1hZ2UvanBlZ3xhRGM0TDJnNVlTODJOVEV3T1RjMU5Ea3dORFl3Tmk4NE1EQlhlRGd3TUVoZk1URXlOamswTmkweExtcHdad3w4MGQyYjdkMGVmYmNhNzZhNDk0MDc4YThlM2RmODlmOWQ2NzBjZTIzMjI5NWRhMzc0Y2NhZWU3N2JkYzA3ODRm,https://api.mybihr.com/medias/800Wx800H-1126946-2.jpg?context=bWFzdGVyfHJvb3R8NDk2MjZ8aW1hZ2UvanBlZ3xhRFl5TDJobFpDODJOVEV3T1RjMU5USTVOemd5TWk4NE1EQlhlRGd3TUVoZk1URXlOamswTmkweUxtcHdad3xjNDJjYTJjODI3YmMzZmMxNGIxNjBiMzJhMTkzZDJhNTE4NzY1MmJhNzQ4ODcxNDllMWZhYWNlOWQ5ODg3Y2Zj,https://api.mybihr.com/medias/800Wx800H-1126946-3.jpg?context=bWFzdGVyfHJvb3R8NDc0NjV8aW1hZ2UvanBlZ3xhREF6TDJobVlpODJOVEV3T1RjMU5UWTVNVEF6T0M4NE1EQlhlRGd3TUVoZk1URXlOamswTmkwekxtcHdad3w2ZDEyNDY1MGFjZjNlYzRhYzAxMDIwOTRiYjExYTljM2UxMmYxMmNjN2JlNGVlMzBlMDQwOWQ3OGI0ZWVmMTNm,https://api.mybihr.com/medias/800Wx800H-1126946-4.jpg?context=bWFzdGVyfHJvb3R8NDkyODl8aW1hZ2UvanBlZ3xhR016TDJoaFppODJOVEV3T1RjMU5qQTROREkxTkM4NE1EQlhlRGd3TUVoZk1URXlOamswTmkwMExtcHdad3w3MWZhMTQ2YWUzNDU3NGI4NWNkZDQ1OGYyMmZlMjA0MGY2YTMyNmM5YjM4M2MyNmRhZDc0YTNiNWY5YmQ0YTY3,https://api.mybihr.com/medias/800Wx800H-1126946-5.jpg?context=bWFzdGVyfHJvb3R8NTA3MTN8aW1hZ2UvanBlZ3xhRE0yTDJoaE1pODJOVEV3T1RjMU5qUTNOelEzTUM4NE1EQlhlRGd3TUVoZk1URXlOamswTmkwMUxtcHdad3xkNWExNmYzYjVkNTVhODM4OThmMjk5MjcyZWQzNGUzNDc1YzgyZDVmZmQyZjM5Mzc0ODA3ZWVhZGUxNDA1NGEy,https://api.mybihr.com/medias/800Wx800H-1126946-6.jpg?context=bWFzdGVyfHJvb3R8NTEwNTR8aW1hZ2UvanBlZ3xhRGsyTDJnNU5DODJOVEV3T1RjMU5qZzNNRFk0Tmk4NE1EQlhlRGd3TUVoZk1URXlOamswTmkwMkxtcHdad3wzODBlMjdlYmQ5MzAyYjcwNDE0OTg1OTM3Mjk4YmI3OTIyMzRhZjVmMGUxODg3MGYwYTA2YTBmYWEzZWE4MTM4,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126967,,1870900  48,DELL ORTO,DELLO TEMPERATURE SENSOR ECS EU4 EU5,Sensor de temperatura DELLORTO,14.00,11.57,7.52,1126967,2,8409910090,0,1,"<p>Sensor de temperatura Dell'Orto ECS, adecuado para Kymco Agility 12 pulgadas 50cc 4 tiempos Euro4 de 2018 a 2020.</p>
<p>Kymco OEM 39400-ACH5-E10</p>","
Sensor de temperatura Dell'Orto ECS, adecuado para Kymco Agility 12 pulgadas 50cc 4 tiempos Euro4 de 2018 a 2020.

Kymco OEM 39400-ACH5-E10",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,178,31,78,76,30,,,https://api.mybihr.com/medias/800Wx800H-1126967-1.jpg?context=bWFzdGVyfHJvb3R8MzM0Njl8aW1hZ2UvanBlZ3xhRFprTDJneE5pODJORGsxTkRNeE1EVTVNRFE1TkM4NE1EQlhlRGd3TUVoZk1URXlOamsyTnkweExtcHdad3xmMDgxOTU2ODRjNGVjYzIwOGViMGM3Njk1NDgxNWJlNDQ3Yjk3OWZlMWY5NThhYTgwYmJjYzJjY2IyMjYzNDFk,,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
1126975,,12509,DELL ORTO,DELLO MAIN SOLENOID VALVE,Válvula solenoide principal DELLORTO ECS Euro 5,28.50,23.55,15.31,1126975,2,8409910090,0,1,"<p>Electrov&aacute;lvula principal Dell'Orto ECS, para Kymco Agility 12 pulgadas 50cc 4 tiempos Euro5, a partir de 2021-.</p>
<p>Kymco OEM 39702-LDC8-EZ5</p>","
Electroválvula principal Dell'Orto ECS, para Kymco Agility 12 pulgadas 50cc 4 tiempos Euro5, a partir de 2021-.

Kymco OEM 39702-LDC8-EZ5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,171,51,61,53,53,,,https://api.mybihr.com/medias/800Wx800H-1126975-1.jpg?context=bWFzdGVyfHJvb3R8ODgxNDF8aW1hZ2UvanBlZ3xhREF6TDJoalpTODJOalUzTnpRM09UVXpNalUzTkM4NE1EQlhlRGd3TUVoZk1URXlOamszTlMweExtcHdad3xjNTRlZDZlZGJkNTg2YjIwZmM4ODkzOGE0Njk0OTFhNGNjZjAxMWU5ZDIyNTgyNjdmZWYzNTdhNGVjMGY0MTI3,https://api.mybihr.com/medias/800Wx800H-1126975-2.jpg?context=bWFzdGVyfHJvb3R8NTQ1Nzh8aW1hZ2UvanBlZ3xhREF3TDJoa09DODJOalUzTnpRNE56TTVOamc1TkM4NE1EQlhlRGd3TUVoZk1URXlOamszTlMweUxtcHdad3wzOGRmYzIxZmQ3Y2VjNDFhNTg2NmU0NDFiNTYxZDFiY2UwMjY3ZGQ3ZmJhOWU0NjI4MGI4ZTE1NWNmYWI5ZWQ2,,,,,https://static.bihr.pro/eBihr/Pictures/DELL_ORTO-pictures.zip,,Spain Warehouse (Parts)
