PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1042597,59141,13981255,ISB,ISB BEARING 16X28X7,Rodamiento ISB 16287-2RS (61902-16 2RS) 16x28x7 (1042597),19.99,16.52,10.74,700006800,15,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,29,21,44,44,15,Todos,https://api.mybihr.com/medias/1042597-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg0MzV8aW1hZ2UvanBlZ3xhRFEzTDJnMU5DOHhNRE16T0RFeE5UVXhPRFE1TkM4eE1EUXlOVGszTFRGZk9EQXdWM2c0TURCSXw2MGUxMzU2ZjVlNzQwNWJmM2EwMzc2YzQ1Y2FhYzI2YWU4YTUwNmM3YjM1Nzc0ODU4Y2MwMTViNDM0MzIwZjMx,https://api.mybihr.com/medias/1042597-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTU4Mzg3fGltYWdlL2pwZWd8YUdVNEwyZzJNUzh4TURNek9ERXhOVGt4TVRjeE1DOHhNRFF5TlRrM0xUSmZPREF3VjNnNE1EQkl8NGI3Zjk1MWU2ZmE0NmQ1ZDM5MDBmOGNiNDdhYzM4MTQ1ZDQ0MTFmY2ZjODkxNGIzNDdlYjdlZWI1ZDMzMDRjYQ,https://api.mybihr.com/medias/1042597-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5ODI0fGltYWdlL2pwZWd8YURJeEwyaGlOeTh4TURNek9ERXhOak13TkRreU5pOHhNRFF5TlRrM0xUTmZPREF3VjNnNE1EQkl8MGZmYWZiZTc1Y2NjYTQ2NGY3MTM0NDU0YWRkY2ZhMWQ2MzZhMTAyODRjZTlkZGQ2ZjkxOTA2YWY5NTBkZDA0OQ,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042626,59145,13983000,ISB,ISB BEARING 8X22X7,Rodamiento ISB 608-2RSV MAX 8x22x7 (1042626),8.99,7.43,4.83,700006940,51,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,30,19,45,44,15,Todos,https://api.mybihr.com/medias/1042626-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAxMDd8aW1hZ2UvanBlZ3xhRFUyTDJnek5DOHhNRE0wTURNeE9EWTBNakl3Tmk4eE1EUXlOakkyTFRGZk9EQXdWM2c0TURCSXwxNTA1Y2QyZDk0ZmI3YzdhNzMxNTdiYWU2ZTI0ZjNhNzkwY2UyYmE3MGM3YzBiMmY0ZDViNTU0N2U4MmFmMjNk,https://api.mybihr.com/medias/1042626-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjA1MzIxfGltYWdlL2pwZWd8YUdVeUwyZ3lNQzh4TURNME1ETXhPVEF6TlRReU1pOHhNRFF5TmpJMkxUSmZPREF3VjNnNE1EQkl8NDRjOTYwNjU1MTQ0YWQ0ZWU2ZjdjMDc2ZjkzMWFlOGNhMzk3YWU3MWJjZTE2ZGZmZTM1ZjhiZDk5ODRjNmI5YQ,https://api.mybihr.com/medias/1042626-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjEzNTczfGltYWdlL2pwZWd8YURjd0wyZ3laUzh4TURNME1ETXhPVFF5T0RZek9DOHhNRFF5TmpJMkxUTmZPREF3VjNnNE1EQkl8ZWIwZjJiY2E1YjJhYmIzNjhhZDIyODgzY2RlMTg1YjMzYjYwOTg0MTQ1NWViYmJlMmEwYmQ4ODMxOWY3NjA4Zg,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1123869,,13000229,ISB,ISB BEARING EBIKE 688 2RS 8X16X5,Rodamiento ISB E-bike 688 2RS 8X16X5,5.51,4.55,2.96,13000229,16,8482400000,0,1,"<p>Tipo :&nbsp;688 2RS</p><p>Tamaño:&nbsp;8X16X5</p>
<ul><p>Lo importante no es que se vea, es que se sienta</p>
<p>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no est&eacute;n visibles, se encuentran en zonas clave de la bicicleta, desde la direcci&oacute;n hasta los pivotes de la suspensi&oacute;n.</p>
<p>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers m&aacute;s exigentes en cualquier disciplina.</p></ul>","
Tipo : 688 2RS
Tamaño: 8X16X5
Lo importante no es que se vea, es que se sienta
Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.
ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,30,18,45,45,15,E-Bike,https://api.mybihr.com/medias/800Wx800H-1123869-1.jpg?context=bWFzdGVyfHJvb3R8ODk5MzF8aW1hZ2UvanBlZ3xhR1l3TDJneU5TODVPRFl4TlRNeU9EVTNNVFF5TWk4NE1EQlhlRGd3TUVoZk1URXlNemcyT1MweExtcHdad3xlYmY3NDU1MTU1MzVjNzg1MTJkMmY3ZmIyN2E2ZGQ0YTJiNzVlNDQwZWJkNDBlYjhkYjU2NmUyNGE2ZDM5Njli,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1109987,1109987,13000112,ISB,ISB BICYCLE BEARING 6901 RS 12X24X6,Rodamiento ISB 6901 RS 12X24X6,9.00,7.44,4.84,13000112,32,8482101000,0,1,<p><strong>Rodamientos para bicicleta 12x24x6mm</strong></p><p>&nbsp;</p><ul><li>Aros en acero chrome steel</li><li>Bolas de acero chrome steel</li><li>Jaula de Nylon</li><li>Tapas de goma Rubber Seal</li><li>Lubricaci&oacute;n resistente al agua</li></ul><p>&nbsp;</p><p><strong>Medidas:</strong></p><p>&nbsp;</p><ul><li>Interior: 12 mm</li><li>Exterior: 24 mm</li><li>Ancho: 6 mm</li></ul><p>&nbsp;</p><p><em>*El color de las tapas puede variar respecto a la imagen.</em></p>,"
Rodamientos para bicicleta 12x24x6mm
 Aros en acero chrome steelBolas de acero chrome steelJaula de NylonTapas de goma Rubber SealLubricación resistente al agua
 
Medidas:
 Interior: 12 mmExterior: 24 mmAncho: 6 mm
 
*El color de las tapas puede variar respecto a la imagen.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,16,27,37,33,13,,https://api.mybihr.com/medias/1109987-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU0Mzk2fGltYWdlL2pwZWd8YURjeEwyZ3dZeTh4TXpBNU16STRNRFUzT1RZeE5DOHhNVEE1T1RnM0xURmZPREF3VjNnNE1EQkl8ZjUwYTM3M2VjMDc2NDRhOGNmZTllODY4NTE1MzJmYjZiMGRkODViYWMyNmIyNDU1ZGMwNWRjYmYyMTJjYmQ5Mw,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042598,59149,13983215,ISB,ISB BEARING 17X26X5,Rodamiento ISB 6803-2RSV MAX 17x26x5 (1042598),13.99,11.56,7.51,700006881,0,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,28,15,45,42,15,Todos,https://api.mybihr.com/medias/1042598-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk4MzJ8aW1hZ2UvanBlZ3xhRFJpTDJnNU55OHhNRE0wTURNeU5UazRNakl6T0M4eE1EUXlOVGs0TFRGZk9EQXdWM2c0TURCSXxmNWM1MDAxOGI3ZTRmM2Y5YjI1MTk5MTQzMGRhMTgxYjVmNTk0MzdjODA2Mzk0YTJhMzUxNmQ0MjZlYjlhMzg4,https://api.mybihr.com/medias/1042598-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTU5NDYwfGltYWdlL2pwZWd8YURFeUwyZzBNaTh4TURNME1ETXlOak0zTlRRMU5DOHhNRFF5TlRrNExUSmZPREF3VjNnNE1EQkl8MjZiMThiNzU5NDhiNGU0MTRhZDI5NWVjNGRlMDY5NzIzMTNiMTljZjRkNjI3NjI0MjdmNmFhYWY1NzExODhkNA,https://api.mybihr.com/medias/1042598-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjAyNjAwfGltYWdlL2pwZWd8YURnMUwyZ3pOQzh4TURNME1ETXlOamMyT0RZM01DOHhNRFF5TlRrNExUTmZPREF3VjNnNE1EQkl8OGI0YmVjNmYxY2Q5OTYzMDFhZjJlOTA2NjMwMzRhY2M2MjM3MDlmZjJkOWY2OTM1NzIwZDQ3OGI0ODVhZGZhZA,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042601,59189,13500121,ISB,ISB BEARING 20X32X7,Rodamiento ISB 6804-2RS / 61804-2RS 20x32x7 (1042601),8.99,7.43,4.83,8430525591899,39,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,35,26,45,43,18,Todos,https://api.mybihr.com/medias/1042601-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxNzY5fGltYWdlL2pwZWd8YUdVMUwyaGlZeTh4TURVeE56WTBNVEU1T1RZME5pOHhNRFF5TmpBeExURmZPREF3VjNnNE1EQkl8ZDE0ZDNmM2FhODMyMjI1NzJmMjlkZGIyZmRiY2RhNjhkYjQyMWExOGI2MDJhNWU1MzM2YjMzZDljMzZhZWIyNA,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042617,61288,13983900,ISB,"ISB BEARING 39,7X50,8X7,14","Rodamiento ISB dirección Cannondale SI B543-2RSC3 MAX (397508-2RS C3 max) 39,7x50,8x7,14 (1042617)",27.50,22.73,14.77,700006778,9,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,77,39,74,69,15,E-Bike & MTB,https://api.mybihr.com/medias/1042617-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY2MzB8aW1hZ2UvanBlZ3xhRFJoTDJneE1DOHhNRE0wTVRNeU56TTNNak14T0M4eE1EUXlOakUzTFRGZk9EQXdWM2c0TURCSXw5NDM5NTQ4MTAzMTY2Y2RlOGE0ZjhhMTlhYThlMzI3YmMzYTFiN2JkZDExNzMxZDhjOGUwMDZlMDczOGQ3NDRi,https://api.mybihr.com/medias/1042617-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ4Mzd8aW1hZ2UvanBlZ3xhR1EzTDJneFpDOHhNRE0wTVRNeU56YzJOVFV6TkM4eE1EUXlOakUzTFRKZk9EQXdWM2c0TURCSXw1OWU4YWRlNWQyZGMxYjE3MzljZTZjZmUwNzc0YmFkM2M3MmU2ODRkNmRiODYxN2U5YjcyNTU4OThlZjk4NDY2,https://api.mybihr.com/medias/1042617-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTA4MDIwfGltYWdlL2pwZWd8YURFd0wyZzNNeTh4TURNME1UTXlPREUxT0RjMU1DOHhNRFF5TmpFM0xUTmZPREF3VjNnNE1EQkl8N2ZhNTNkYThjYjQ3MTU0ZDFhMTVhNDUxMzA5MzEwZWRhODFmMDU0MGNhZjY5OTZjNTBmMTcxYzJmNjUwY2U4Mw,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042604,59162,13980092,ISB,"ISB BEARING 27,15X38X6,3","Rodamiento ISB MH-P09H.6 27,15x38x6,3 (45º/45º) (1042604)",18.50,15.29,6.15,8430525591622,7,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,49,26,59,55,15,Todos,https://api.mybihr.com/medias/1042604-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc5Mjh8aW1hZ2UvanBlZ3xhR1l4TDJnM05pOHhNRE0wTVRNd056VXhORGt4TUM4eE1EUXlOakEwTFRGZk9EQXdWM2c0TURCSXxkOTA1NDIxMmI1NzI1YWY2MWRiZGQzMDZiNDM1MTAxODlmYWI0ZWI4NDAwZjFiMjI1YWY1MTRhMjFhMWRlNGI0,https://api.mybihr.com/medias/1042604-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ1NzA3fGltYWdlL2pwZWd8YURkbUwyZzROQzh4TURNME1UTXdOemt3T0RFeU5pOHhNRFF5TmpBMExUSmZPREF3VjNnNE1EQkl8Yjk0OTA0YzEzNDVhYTQyMDg4MmEyODBhMzJhOTg4MTUyOGQyY2NmYmY1NDE3ZWY1N2QxYzliNWU1YjhkMThkNA,https://api.mybihr.com/medias/1042604-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3Nzk5fGltYWdlL2pwZWd8YUdOaUwyaGtPUzh4TURNME1UTXdPRE13TVRNME1pOHhNRFF5TmpBMExUTmZPREF3VjNnNE1EQkl8ZjE1MGM2YTg1NmY5NzllNzYxY2M0NTI5ZDAwOTVjYzJhOTAxZDBlNDAwNjY3MDI2M2E3YjgzOTk5MGM5MWJlNA,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1113806,1113806,13981300,ISB,BICYCLE BEARING MR 18307 2RS 18X30X7,Rodamiento ISB MR 18307 18X30X7,15.00,12.40,8.06,700006806,21,4011500000,0,1,"<p>Bearings are fundamental to the proper functioning of a bicycle, allowing rotational movement between two parts joined by bearings.</p>
<p>Although they are not visible, they are found in key areas of the bike, from the steering to the suspension pivots.</p>
<p>ISB bearings meet the needs of the most demanding cyclists.</p>","
Bearings are fundamental to the proper functioning of a bicycle, allowing rotational movement between two parts joined by bearings.

Although they are not visible, they are found in key areas of the bike, from the steering to the suspension pivots.

ISB bearings meet the needs of the most demanding cyclists.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,25,22,41,41,15,Todos,https://api.mybihr.com/medias/1113806-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI3MTl8aW1hZ2UvanBlZ3xhR1V6TDJoa055OHhOREV5TURNNE9USTBOekF3Tmk4eE1URXpPREEyTFRGZk9EQXdWM2c0TURCSXxlODAxODk3YjdlYjQ1NDQ5M2RjOTBmYjQ0MjYyYmE3ZDEwM2QyMWU0ZmIzZmQ5N2UwZjVhMmU2OTcwNDFkODc3,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042606,59159,13980080,ISB,"ISB BEARING 30,15X41,8X6,5","Rodamiento ISB MH-P08 (ACB418) 30,15x41,8x6,5 (45º/45º) (1042606)",17.15,14.17,9.21,700006766,4,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,52,36,72,72,10,Todos,https://api.mybihr.com/medias/1042606-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk5Mjk3fGltYWdlL2pwZWd8YUROaUwyZ3dZUzh4TURNME1UTXdNVE0xTkRVeU5pOHhNRFF5TmpBMkxURmZPREF3VjNnNE1EQkl8N2JjNjdlYWY3YWNlNWM5MmE2NWQ4YTI3N2JhZjZhZmRjMTU0ZGViMDAzMTIzZGI3NWYyNzY1YjkzMmQyYWJmMg,https://api.mybihr.com/medias/1042606-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjIzNjEwfGltYWdlL2pwZWd8YURVeEwyZ3dNeTh4TURNME1UTXdNVGMwTnpjME1pOHhNRFF5TmpBMkxUSmZPREF3VjNnNE1EQkl8ZmZiYzk0M2FhZGI2MmIzZWEwZDQ5YjEyMDk1YTg2ZTY2MzY0MmMzZmJlZGI5YjcwNTA0Yzk1M2M3Nzk4YWQ0OA,https://api.mybihr.com/medias/1042606-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjUyMjQ0fGltYWdlL2pwZWd8YURsa0wyZzFPQzh4TURNME1UTXdNakUwTURrMU9DOHhNRFF5TmpBMkxUTmZPREF3VjNnNE1EQkl8ZTZlMDlhMmRiNGY4Y2EzMDdkODUxZDJkN2IzODU3NjRmZmUwMjJmZGQ0ZWE1MjFiODg0YmY4ZWQwYzVlNzliNA,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042623,59166,13980607,ISB,ISB BEARING 40X52X7,Rodamiento ISB MR4052H7 40x52x7 (90º/90º) (1042623),23.50,19.42,12.62,8430525591660,6,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,83,38,115,72,10,Todos,https://api.mybihr.com/medias/1042623-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg5Mjl8aW1hZ2UvanBlZ3xhR1l5TDJoaVppOHhNRE0wTVRNeE1qZ3lNek15Tmk4eE1EUXlOakl6TFRGZk9EQXdWM2c0TURCSXw5YjNjYmRhOWVlNzViN2U1MThiYzFmNWNhMDhhZDA0M2RjZTRmNzE4YTBkNTNjZDE4ODUyOTE5ZDA4OTU4YzBl,https://api.mybihr.com/medias/1042623-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTcxNTkyfGltYWdlL2pwZWd8YUdJNUwyZzJZUzh4TURNME1UTXhNekl4TmpVME1pOHhNRFF5TmpJekxUSmZPREF3VjNnNE1EQkl8NTI0MDhhZjRkODI4N2I4ZDY4MzNjNmZjYjVjMWMwMDcyYjE3ZGI2MTc4Y2YzZmM0NzE0ODE4OTU0M2VlNzM1Zg,https://api.mybihr.com/medias/1042623-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjMxODQ0fGltYWdlL2pwZWd8YURKaUwyZzFaQzh4TURNME1UTXhNell3T1RjMU9DOHhNRFF5TmpJekxUTmZPREF3VjNnNE1EQkl8NmZhMGM1NGFjNDM0OGZkZTI5YzI2NTYyOWY5ZTFiNDcwZWY0YzFiNDY5NjhmMTNiNGFiOTI4N2NmYWVhNzhlYg,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
1042621,59165,13980606,ISB,"ISB BEARING 40X52X6,5","Rodamiento ISB MR4052H6.5 40x52x6,5 (90º/90º) (1042621)",27.50,22.73,14.77,8430525591653,2,8482109090,0,1,"<strong>RODAMIENTOS ISB:<br></strong>Lo importante no es que se vea, es que se sienta<br>Los rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.<br>ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.","RODAMIENTOS ISB:Lo importante no es que se vea, es que se sientaLos rodamientos son un componente fundamental para el buen funcionamiento de la bicicleta, ya que permiten el movimiento de giro entre dos piezas unidas mediante rodadura. Aunque no estén visibles, se encuentran en zonas clave de la bicicleta, desde la dirección hasta los pivotes de la suspensión.ISB Sport ofrece una amplia gama de referencias en diferentes ejecuciones y materiales para atender las necesidades de los bikers más exigentes en cualquier disciplina.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,71,40,71,67,15,Todos,https://api.mybihr.com/medias/1042621-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjQyMzl8aW1hZ2UvanBlZ3xhR0prTDJoak1TOHhNRFV4TnpZek9USXpNelUyTmk4eE1EUXlOakl4TFRGZk9EQXdWM2c0TURCSXxjNjFlOTA0YWE1NDRiNjBkMzk4YjliZDMwMDY4ZGU1OGZjMzM3N2YzZGEwMDJhNjgxNjBkNGI1NDdhOGY2YzNl,,,https://static.bihr.pro/eBihr/Pictures/ISB-pictures.zip,Spain Warehouse (Parts)
