VehicleCode,PartNumber,BarCode,ManufacturerPartNumber,PositionId,PositionValue,Attributes
052.031.01.2015,1083897002,8430525120846,FH-895-RH,,,
052.031.01.2016,1083897002,8430525120846,FH-895-RH,,,
052.031.02.2017,1083897002,8430525120846,FH-895-RH,,,
052.042.01.2017,1083897002,8430525120846,FH-895-RH,,,
052.042.01.2018,1083897002,8430525120846,FH-895-RH,,,
052.049.02.2010,1083897002,8430525120846,FH-895-RH,,,
052.049.02.2011,1083897002,8430525120846,FH-895-RH,,,
052.049.02.2012,1083897002,8430525120846,FH-895-RH,,,
052.049.02.2013,1083897002,8430525120846,FH-895-RH,,,
052.049.02.2014,1083897002,8430525120846,FH-895-RH,,,
052.049.02.2015,1083897002,8430525120846,FH-895-RH,,,
052.049.02.2016,1083897002,8430525120846,FH-895-RH,,,
052.053.02.2006,1083897002,8430525120846,FH-895-RH,,,
052.012.03.2020,1083897002,8430525120846,FH-895-RH,,,
052.031.01.2017,1083897002,8430525120846,FH-895-RH,,,
052.031.01.2018,1083897002,8430525120846,FH-895-RH,,,
052.031.01.2019,1083897002,8430525120846,FH-895-RH,,,
052.031.01.2020,1083897002,8430525120846,FH-895-RH,,,
052.031.03.2012,1083897002,8430525120846,FH-895-RH,,,
093.015.01.2009,1083897002,8430525120846,FH-895-RH,,,
093.015.01.2010,1083897002,8430525120846,FH-895-RH,,,
093.015.01.2011,1083897002,8430525120846,FH-895-RH,,,
093.015.01.2012,1083897002,8430525120846,FH-895-RH,,,
093.015.01.2013,1083897002,8430525120846,FH-895-RH,,,
093.015.01.2014,1083897002,8430525120846,FH-895-RH,,,
093.015.01.2018,1083897002,8430525120846,FH-895-RH,,,
093.015.01.2019,1083897002,8430525120846,FH-895-RH,,,
093.045.02.2013,1083897002,8430525120846,FH-895-RH,,,
052.053.02.2007,1083897002,8430525120846,FH-895-RH,,,
052.053.02.2008,1083897002,8430525120846,FH-895-RH,,,
093.045.02.2014,1083897002,8430525120846,FH-895-RH,,,
052.012.03.2021,1083897002,8430525120846,FH-895-RH,,,
052.012.03.2022,1083897002,8430525120846,FH-895-RH,,,
052.012.03.2023,1083897002,8430525120846,FH-895-RH,,,
052.012.03.2024,1083897002,8430525120846,FH-895-RH,,,
052.012.03.2019,1083897002,8430525120846,FH-895-RH,,,
052.012.03.2017,1083897002,8430525120846,FH-895-RH,,,
965.013.01.2010,1083915002,8430525135024,E943I,,,
965.013.01.2011,1083915002,8430525135024,E943I,,,
965.013.01.2012,1083915002,8430525135024,E943I,,,
965.013.01.2013,1083915002,8430525135024,E943I,,,
965.013.01.2014,1083915002,8430525135024,E943I,,,
965.013.01.2015,1083915002,8430525135024,E943I,,,
965.028.01.2011,1083915002,8430525135024,E943I,,,
965.028.01.2012,1083915002,8430525135024,E943I,,,
965.028.01.2013,1083915002,8430525135024,E943I,,,
965.028.01.2014,1083915002,8430525135024,E943I,,,
965.028.01.2015,1083915002,8430525135024,E943I,,,
965.028.01.2016,1083915002,8430525135024,E943I,,,
965.013.01.2016,1083915002,8430525135024,E943I,,,
965.013.01.2017,1083915002,8430525135024,E943I,,,
965.013.01.2019,1083915002,8430525135024,E943I,,,
965.013.01.2020,1083915002,8430525135024,E943I,,,
965.013.01.2018,1083915002,8430525135024,E943I,,,
948.009.02.2009,1083900001,8430525135123,E898I,,,
948.009.02.2010,1083900001,8430525135123,E898I,,,
948.009.02.2011,1083900001,8430525135123,E898I,,,
948.012.03.2008,1083900001,8430525135123,E898I,,,
948.012.03.2011,1083900001,8430525135123,E898I,,,
948.012.03.2010,1083900001,8430525135123,E898I,,,
948.012.03.2012,1083900001,8430525135123,E898I,,,
948.012.03.2013,1083900001,8430525135123,E898I,,,
948.012.03.2009,1083900001,8430525135123,E898I,,,
075.036.01.2009,1083900001,8430525135123,E898I,,,
075.036.01.2010,1083900001,8430525135123,E898I,,,
075.036.01.2011,1083900001,8430525135123,E898I,,,
075.036.01.2012,1083900001,8430525135123,E898I,,,
075.036.01.2013,1083900001,8430525135123,E898I,,,
075.036.01.2014,1083900001,8430525135123,E898I,,,
948.012.03.2007,1083900001,8430525135123,E898I,,,
075.056.02.2012,1083921001,8430525144880,E955D,,,
075.057.01.2013,1083921001,8430525144880,E955D,,,
075.057.01.2014,1083921001,8430525144880,E955D,,,
075.057.01.2015,1083921001,8430525144880,E955D,,,
075.057.01.2016,1083921001,8430525144880,E955D,,,
075.057.01.2017,1083921001,8430525144880,E955D,,,
075.057.01.2018,1083921001,8430525144880,E955D,,,
075.057.01.2019,1083921001,8430525144880,E955D,,,
075.056.02.2008,1083921001,8430525144880,E955D,,,
075.056.02.2011,1083921001,8430525144880,E955D,,,
075.056.01.2006,1083921001,8430525144880,E955D,,,
075.056.02.2009,1083921001,8430525144880,E955D,,,
075.056.01.2007,1083921001,8430525144880,E955D,,,
075.056.02.2010,1083921001,8430525144880,E955D,,,
075.056.01.2006,1083921002,8430525144873,E955I,,,
075.056.01.2007,1083921002,8430525144873,E955I,,,
075.056.02.2008,1083921002,8430525144873,E955I,,,
075.056.02.2009,1083921002,8430525144873,E955I,,,
075.056.02.2010,1083921002,8430525144873,E955I,,,
075.056.02.2011,1083921002,8430525144873,E955I,,,
075.056.02.2012,1083921002,8430525144873,E955I,,,
075.057.01.2013,1083921002,8430525144873,E955I,,,
075.057.01.2014,1083921002,8430525144873,E955I,,,
075.057.01.2015,1083921002,8430525144873,E955I,,,
075.057.01.2016,1083921002,8430525144873,E955I,,,
075.057.01.2017,1083921002,8430525144873,E955I,,,
075.057.01.2018,1083921002,8430525144873,E955I,,,
075.057.01.2019,1083921002,8430525144873,E955I,,,
011.038.01.2007,1083875001,8430525109148,E755,,,
011.038.01.2008,1083875001,8430525109148,E755,,,
011.038.02.2007,1083875001,8430525109148,E755,,,
011.038.02.2008,1083875001,8430525109148,E755,,,
011.038.03.2007,1083875001,8430525109148,E755,,,
011.039.02.2011,1083875001,8430525109148,E755,,,
011.039.02.2012,1083875001,8430525109148,E755,,,
011.039.04.2011,1083875001,8430525109148,E755,,,
011.039.04.2012,1083875001,8430525109148,E755,,,
011.041.01.2009,1083875001,8430525109148,E755,,,
011.041.01.2010,1083875001,8430525109148,E755,,,
011.041.01.2011,1083875001,8430525109148,E755,,,
011.041.01.2012,1083875001,8430525109148,E755,,,
011.041.01.2013,1083875001,8430525109148,E755,,,
011.041.01.2014,1083875001,8430525109148,E755,,,
011.041.01.2015,1083875001,8430525109148,E755,,,
011.041.02.2009,1083875001,8430525109148,E755,,,
011.041.02.2010,1083875001,8430525109148,E755,,,
011.041.02.2011,1083875001,8430525109148,E755,,,
011.041.02.2012,1083875001,8430525109148,E755,,,
011.041.02.2013,1083875001,8430525109148,E755,,,
011.041.02.2014,1083875001,8430525109148,E755,,,
011.041.02.2015,1083875001,8430525109148,E755,,,
011.039.02.2013,1083875001,8430525109148,E755,,,
011.039.02.2014,1083875001,8430525109148,E755,,,
011.039.04.2013,1083875001,8430525109148,E755,,,
011.039.04.2014,1083875001,8430525109148,E755,,,
077.063.01.2009,1083894002,8430525135017,FV-294-RIGHT,,,
077.063.01.2010,1083894002,8430525135017,FV-294-RIGHT,,,
077.063.01.2011,1083894002,8430525135017,FV-294-RIGHT,,,
077.063.01.2012,1083894002,8430525135017,FV-294-RIGHT,,,
077.063.01.2009,1083894001,8430525135000,FV-294-LEFT,,,
077.063.01.2010,1083894001,8430525135000,FV-294-LEFT,,,
077.063.01.2011,1083894001,8430525135000,FV-294-LEFT,,,
077.063.01.2012,1083894001,8430525135000,FV-294-LEFT,,,
928.041.01.2008,1083873002,8430525109032,E753I,,,
928.041.01.2009,1083873002,8430525109032,E753I,,,
928.041.01.2010,1083873002,8430525109032,E753I,,,
928.041.01.2011,1083873002,8430525109032,E753I,,,
928.041.01.2012,1083873002,8430525109032,E753I,,,
928.041.01.2013,1083873002,8430525109032,E753I,,,
928.041.01.2014,1083873002,8430525109032,E753I,,,
928.059.01.2008,1083873002,8430525109032,E753I,,,
928.059.01.2009,1083873002,8430525109032,E753I,,,
928.059.01.2010,1083873002,8430525109032,E753I,,,
928.059.01.2011,1083873002,8430525109032,E753I,,,
928.064.01.2009,1083873002,8430525109032,E753I,,,
928.064.01.2010,1083873002,8430525109032,E753I,,,
928.064.01.2011,1083873002,8430525109032,E753I,,,
077.034.01.2008,1083873002,8430525109032,E753I,,,
077.034.02.2009,1083873002,8430525109032,E753I,,,
077.034.02.2010,1083873002,8430525109032,E753I,,,
077.059.01.2008,1083873002,8430525109032,E753I,,,
928.059.01.2012,1083873002,8430525109032,E753I,,,
928.064.01.2008,1083873002,8430525109032,E753I,,,
928.064.01.2012,1083873002,8430525109032,E753I,,,
928.064.01.2013,1083873002,8430525109032,E753I,,,
928.059.01.2013,1083873002,8430525109032,E753I,,,
928.059.01.2014,1083873002,8430525109032,E753I,,,
077.065.01.2009,1083873002,8430525109032,E753I,,,
928.041.01.2006,1083873002,8430525109032,E753I,,,
928.041.01.2007,1083873002,8430525109032,E753I,,,
004.110.02.2011,1083873002,8430525109032,E753I,,,
004.110.02.2012,1083873002,8430525109032,E753I,,,
004.110.02.2014,1083873002,8430525109032,E753I,,,
004.110.02.2013,1083873002,8430525109032,E753I,,,
004.110.02.2015,1083873002,8430525109032,E753I,,,
004.110.02.2016,1083873002,8430525109032,E753I,,,
004.128.01.2012,1083873002,8430525109032,E753I,,,
004.128.01.2013,1083873002,8430525109032,E753I,,,
004.128.01.2011,1083873002,8430525109032,E753I,,,
004.128.01.2014,1083873002,8430525109032,E753I,,,
077.059.01.2007,1083873002,8430525109032,E753I,,,
077.059.01.2009,1083873002,8430525109032,E753I,,,
077.059.01.2010,1083873002,8430525109032,E753I,,,
004.137.01.2021,1083873002,8430525109032,E753I,,,
004.137.01.2022,1083873002,8430525109032,E753I,,,
004.137.01.2023,1083873002,8430525109032,E753I,,,
004.001.01.2024,1083873002,8430525109032,E753I,,,
004.137.01.2024,1083873002,8430525109032,E753I,,,
004.001.01.2025,1083873002,8430525109032,E753I,,,
004.001.01.2021,1083873002,8430525109032,E753I,,,
004.001.01.2022,1083873002,8430525109032,E753I,,,
004.001.01.2023,1083873002,8430525109032,E753I,,,
928.041.01.2008,1083873001,8430525109025,E753D,,,
928.041.01.2009,1083873001,8430525109025,E753D,,,
928.041.01.2010,1083873001,8430525109025,E753D,,,
928.041.01.2011,1083873001,8430525109025,E753D,,,
928.041.01.2012,1083873001,8430525109025,E753D,,,
928.041.01.2013,1083873001,8430525109025,E753D,,,
928.041.01.2014,1083873001,8430525109025,E753D,,,
928.059.01.2008,1083873001,8430525109025,E753D,,,
928.059.01.2009,1083873001,8430525109025,E753D,,,
928.059.01.2010,1083873001,8430525109025,E753D,,,
928.059.01.2011,1083873001,8430525109025,E753D,,,
928.064.01.2009,1083873001,8430525109025,E753D,,,
928.064.01.2010,1083873001,8430525109025,E753D,,,
928.064.01.2011,1083873001,8430525109025,E753D,,,
077.034.01.2008,1083873001,8430525109025,E753D,,,
077.034.02.2009,1083873001,8430525109025,E753D,,,
077.034.02.2010,1083873001,8430525109025,E753D,,,
077.059.01.2008,1083873001,8430525109025,E753D,,,
928.059.01.2012,1083873001,8430525109025,E753D,,,
928.064.01.2008,1083873001,8430525109025,E753D,,,
928.064.01.2012,1083873001,8430525109025,E753D,,,
928.064.01.2013,1083873001,8430525109025,E753D,,,
928.059.01.2013,1083873001,8430525109025,E753D,,,
928.059.01.2014,1083873001,8430525109025,E753D,,,
077.065.01.2009,1083873001,8430525109025,E753D,,,
928.041.01.2006,1083873001,8430525109025,E753D,,,
928.041.01.2007,1083873001,8430525109025,E753D,,,
004.110.02.2011,1083873001,8430525109025,E753D,,,
004.110.02.2012,1083873001,8430525109025,E753D,,,
004.110.02.2015,1083873001,8430525109025,E753D,,,
004.110.02.2014,1083873001,8430525109025,E753D,,,
004.110.02.2013,1083873001,8430525109025,E753D,,,
004.110.02.2016,1083873001,8430525109025,E753D,,,
004.128.01.2013,1083873001,8430525109025,E753D,,,
004.128.01.2011,1083873001,8430525109025,E753D,,,
004.128.01.2012,1083873001,8430525109025,E753D,,,
004.128.01.2014,1083873001,8430525109025,E753D,,,
077.059.01.2007,1083873001,8430525109025,E753D,,,
077.059.01.2009,1083873001,8430525109025,E753D,,,
077.059.01.2010,1083873001,8430525109025,E753D,,,
004.137.01.2021,1083873001,8430525109025,E753D,,,
004.137.01.2022,1083873001,8430525109025,E753D,,,
004.137.01.2023,1083873001,8430525109025,E753D,,,
004.001.01.2024,1083873001,8430525109025,E753D,,,
004.137.01.2024,1083873001,8430525109025,E753D,,,
004.001.01.2025,1083873001,8430525109025,E753D,,,
004.001.01.2021,1083873001,8430525109025,E753D,,,
004.001.01.2022,1083873001,8430525109025,E753D,,,
004.001.01.2023,1083873001,8430525109025,E753D,,,
938.029.01.2011,1083884002,8430525186576,E800I,,,
938.029.01.2012,1083884002,8430525186576,E800I,,,
938.029.01.2013,1083884002,8430525186576,E800I,,,
110.004.01.2019,1083884002,8430525186576,E800I,,,
110.004.01.2018,1083884002,8430525186576,E800I,,,
110.001.01.2019,1083884002,8430525186576,E800I,,,
110.001.01.2018,1083884002,8430525186576,E800I,,,
075.022.01.2010,1083884002,8430525186576,E800I,,,
075.022.01.2011,1083884002,8430525186576,E800I,,,
075.022.02.2011,1083884002,8430525186576,E800I,,,
075.022.01.2012,1083884002,8430525186576,E800I,,,
075.022.02.2012,1083884002,8430525186576,E800I,,,
075.022.01.2013,1083884002,8430525186576,E800I,,,
075.022.02.2013,1083884002,8430525186576,E800I,,,
075.022.01.2014,1083884002,8430525186576,E800I,,,
075.022.02.2014,1083884002,8430525186576,E800I,,,
075.020.02.2009,1083884002,8430525186576,E800I,,,
075.020.06.2009,1083884002,8430525186576,E800I,,,
075.020.08.2009,1083884002,8430525186576,E800I,,,
075.021.02.2009,1083884002,8430525186576,E800I,,,
075.021.02.2010,1083884002,8430525186576,E800I,,,
075.021.06.2010,1083884002,8430525186576,E800I,,,
075.021.01.2011,1083884002,8430525186576,E800I,,,
075.021.02.2011,1083884002,8430525186576,E800I,,,
075.021.04.2011,1083884002,8430525186576,E800I,,,
075.021.06.2011,1083884002,8430525186576,E800I,,,
075.021.01.2012,1083884002,8430525186576,E800I,,,
075.021.02.2012,1083884002,8430525186576,E800I,,,
075.021.04.2012,1083884002,8430525186576,E800I,,,
075.021.05.2012,1083884002,8430525186576,E800I,,,
075.021.06.2012,1083884002,8430525186576,E800I,,,
075.021.01.2013,1083884002,8430525186576,E800I,,,
075.021.02.2013,1083884002,8430525186576,E800I,,,
075.021.03.2013,1083884002,8430525186576,E800I,,,
075.021.04.2013,1083884002,8430525186576,E800I,,,
075.021.05.2013,1083884002,8430525186576,E800I,,,
075.021.01.2014,1083884002,8430525186576,E800I,,,
075.021.02.2014,1083884002,8430525186576,E800I,,,
075.021.03.2014,1083884002,8430525186576,E800I,,,
075.021.04.2014,1083884002,8430525186576,E800I,,,
075.021.05.2014,1083884002,8430525186576,E800I,,,
075.020.11.2009,1083884002,8430525186576,E800I,,,
075.020.16.2009,1083884002,8430525186576,E800I,,,
075.020.18.2009,1083884002,8430525186576,E800I,,,
075.021.07.2010,1083884002,8430525186576,E800I,,,
075.021.08.2009,1083884002,8430525186576,E800I,,,
075.021.07.2011,1083884002,8430525186576,E800I,,,
075.021.08.2010,1083884002,8430525186576,E800I,,,
075.021.12.2010,1083884002,8430525186576,E800I,,,
075.021.07.2012,1083884002,8430525186576,E800I,,,
075.021.08.2011,1083884002,8430525186576,E800I,,,
075.021.10.2011,1083884002,8430525186576,E800I,,,
075.021.12.2011,1083884002,8430525186576,E800I,,,
075.021.07.2013,1083884002,8430525186576,E800I,,,
075.021.08.2012,1083884002,8430525186576,E800I,,,
075.021.10.2012,1083884002,8430525186576,E800I,,,
075.021.11.2012,1083884002,8430525186576,E800I,,,
075.021.12.2012,1083884002,8430525186576,E800I,,,
075.021.07.2014,1083884002,8430525186576,E800I,,,
075.021.08.2013,1083884002,8430525186576,E800I,,,
075.021.09.2013,1083884002,8430525186576,E800I,,,
075.021.10.2013,1083884002,8430525186576,E800I,,,
075.021.11.2013,1083884002,8430525186576,E800I,,,
075.021.07.2015,1083884002,8430525186576,E800I,,,
075.021.08.2014,1083884002,8430525186576,E800I,,,
075.021.09.2014,1083884002,8430525186576,E800I,,,
075.021.10.2014,1083884002,8430525186576,E800I,,,
075.021.11.2014,1083884002,8430525186576,E800I,,,
075.021.01.2015,1083884002,8430525186576,E800I,,,
075.021.04.2015,1083884002,8430525186576,E800I,,,
075.021.10.2015,1083884002,8430525186576,E800I,,,
110.010.01.2021,1083884002,8430525186576,E800I,,,
110.010.01.2022,1083884002,8430525186576,E800I,,,
110.010.01.2023,1083884002,8430525186576,E800I,,,
110.010.01.2024,1083884002,8430525186576,E800I,,,
938.029.01.2011,1083884001,8430525186569,E800D,,,
938.029.01.2012,1083884001,8430525186569,E800D,,,
938.029.01.2013,1083884001,8430525186569,E800D,,,
110.004.01.2018,1083884001,8430525186569,E800D,,,
110.004.01.2019,1083884001,8430525186569,E800D,,,
110.001.01.2018,1083884001,8430525186569,E800D,,,
110.001.01.2019,1083884001,8430525186569,E800D,,,
075.022.01.2010,1083884001,8430525186569,E800D,,,
075.022.01.2011,1083884001,8430525186569,E800D,,,
075.022.02.2011,1083884001,8430525186569,E800D,,,
075.022.01.2012,1083884001,8430525186569,E800D,,,
075.022.02.2012,1083884001,8430525186569,E800D,,,
075.022.01.2013,1083884001,8430525186569,E800D,,,
075.022.02.2013,1083884001,8430525186569,E800D,,,
075.022.01.2014,1083884001,8430525186569,E800D,,,
075.022.02.2014,1083884001,8430525186569,E800D,,,
075.020.02.2009,1083884001,8430525186569,E800D,,,
075.020.06.2009,1083884001,8430525186569,E800D,,,
075.020.08.2009,1083884001,8430525186569,E800D,,,
075.021.02.2009,1083884001,8430525186569,E800D,,,
075.021.02.2010,1083884001,8430525186569,E800D,,,
075.021.06.2010,1083884001,8430525186569,E800D,,,
075.021.01.2011,1083884001,8430525186569,E800D,,,
075.021.02.2011,1083884001,8430525186569,E800D,,,
075.021.04.2011,1083884001,8430525186569,E800D,,,
075.021.06.2011,1083884001,8430525186569,E800D,,,
075.021.01.2012,1083884001,8430525186569,E800D,,,
075.021.02.2012,1083884001,8430525186569,E800D,,,
075.021.04.2012,1083884001,8430525186569,E800D,,,
075.021.05.2012,1083884001,8430525186569,E800D,,,
075.021.06.2012,1083884001,8430525186569,E800D,,,
075.021.01.2013,1083884001,8430525186569,E800D,,,
075.021.02.2013,1083884001,8430525186569,E800D,,,
075.021.03.2013,1083884001,8430525186569,E800D,,,
075.021.04.2013,1083884001,8430525186569,E800D,,,
075.021.05.2013,1083884001,8430525186569,E800D,,,
075.021.01.2014,1083884001,8430525186569,E800D,,,
075.021.02.2014,1083884001,8430525186569,E800D,,,
075.021.03.2014,1083884001,8430525186569,E800D,,,
075.021.04.2014,1083884001,8430525186569,E800D,,,
075.021.05.2014,1083884001,8430525186569,E800D,,,
075.020.11.2009,1083884001,8430525186569,E800D,,,
075.020.16.2009,1083884001,8430525186569,E800D,,,
075.020.18.2009,1083884001,8430525186569,E800D,,,
075.021.07.2010,1083884001,8430525186569,E800D,,,
075.021.08.2009,1083884001,8430525186569,E800D,,,
075.021.07.2011,1083884001,8430525186569,E800D,,,
075.021.08.2010,1083884001,8430525186569,E800D,,,
075.021.12.2010,1083884001,8430525186569,E800D,,,
075.021.07.2012,1083884001,8430525186569,E800D,,,
075.021.08.2011,1083884001,8430525186569,E800D,,,
075.021.10.2011,1083884001,8430525186569,E800D,,,
075.021.12.2011,1083884001,8430525186569,E800D,,,
075.021.07.2013,1083884001,8430525186569,E800D,,,
075.021.08.2012,1083884001,8430525186569,E800D,,,
075.021.10.2012,1083884001,8430525186569,E800D,,,
075.021.11.2012,1083884001,8430525186569,E800D,,,
075.021.12.2012,1083884001,8430525186569,E800D,,,
075.021.07.2014,1083884001,8430525186569,E800D,,,
075.021.08.2013,1083884001,8430525186569,E800D,,,
075.021.09.2013,1083884001,8430525186569,E800D,,,
075.021.10.2013,1083884001,8430525186569,E800D,,,
075.021.11.2013,1083884001,8430525186569,E800D,,,
075.021.07.2015,1083884001,8430525186569,E800D,,,
075.021.08.2014,1083884001,8430525186569,E800D,,,
075.021.09.2014,1083884001,8430525186569,E800D,,,
075.021.10.2014,1083884001,8430525186569,E800D,,,
075.021.11.2014,1083884001,8430525186569,E800D,,,
075.021.01.2015,1083884001,8430525186569,E800D,,,
075.021.04.2015,1083884001,8430525186569,E800D,,,
075.021.10.2015,1083884001,8430525186569,E800D,,,
110.010.01.2021,1083884001,8430525186569,E800D,,,
110.010.01.2022,1083884001,8430525186569,E800D,,,
110.010.01.2023,1083884001,8430525186569,E800D,,,
110.010.01.2024,1083884001,8430525186569,E800D,,,
026.086.01.2017,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.086.01.2018,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.086.01.2019,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.086.01.2020,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.086.01.2021,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.086.02.2019,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.086.02.2020,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.086.02.2021,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.01.2016,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.02.2016,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.03.2016,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.03.2017,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.04.2016,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.04.2017,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.05.2016,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.05.2017,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.05.2018,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.06.2018,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.112.06.2019,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.01.2018,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.01.2019,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.01.2020,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.02.2019,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.02.2020,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.02.2021,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.03.2018,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.03.2019,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.03.2020,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.04.2016,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.04.2017,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.04.2018,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.04.2019,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.04.2020,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.05.2016,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.05.2017,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.05.2018,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.05.2019,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.05.2020,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.115.06.2020,1083947001,FD-321-M-LH,FD-321-M-LH,,,
026.086.01.2017,1083947002,8430525011120,FD-321-M-RH,,,
026.086.01.2018,1083947002,8430525011120,FD-321-M-RH,,,
026.086.01.2019,1083947002,8430525011120,FD-321-M-RH,,,
026.086.01.2020,1083947002,8430525011120,FD-321-M-RH,,,
026.086.01.2021,1083947002,8430525011120,FD-321-M-RH,,,
026.086.02.2019,1083947002,8430525011120,FD-321-M-RH,,,
026.086.02.2020,1083947002,8430525011120,FD-321-M-RH,,,
026.086.02.2021,1083947002,8430525011120,FD-321-M-RH,,,
026.112.01.2016,1083947002,8430525011120,FD-321-M-RH,,,
026.112.02.2016,1083947002,8430525011120,FD-321-M-RH,,,
026.112.03.2016,1083947002,8430525011120,FD-321-M-RH,,,
026.112.03.2017,1083947002,8430525011120,FD-321-M-RH,,,
026.112.04.2016,1083947002,8430525011120,FD-321-M-RH,,,
026.112.04.2017,1083947002,8430525011120,FD-321-M-RH,,,
026.112.05.2016,1083947002,8430525011120,FD-321-M-RH,,,
026.112.05.2017,1083947002,8430525011120,FD-321-M-RH,,,
026.112.05.2018,1083947002,8430525011120,FD-321-M-RH,,,
026.112.06.2018,1083947002,8430525011120,FD-321-M-RH,,,
026.112.06.2019,1083947002,8430525011120,FD-321-M-RH,,,
026.115.01.2018,1083947002,8430525011120,FD-321-M-RH,,,
026.115.01.2019,1083947002,8430525011120,FD-321-M-RH,,,
026.115.01.2020,1083947002,8430525011120,FD-321-M-RH,,,
026.115.02.2019,1083947002,8430525011120,FD-321-M-RH,,,
026.115.02.2020,1083947002,8430525011120,FD-321-M-RH,,,
026.115.02.2021,1083947002,8430525011120,FD-321-M-RH,,,
026.115.03.2018,1083947002,8430525011120,FD-321-M-RH,,,
026.115.03.2019,1083947002,8430525011120,FD-321-M-RH,,,
026.115.03.2020,1083947002,8430525011120,FD-321-M-RH,,,
026.115.04.2016,1083947002,8430525011120,FD-321-M-RH,,,
026.115.04.2017,1083947002,8430525011120,FD-321-M-RH,,,
026.115.04.2018,1083947002,8430525011120,FD-321-M-RH,,,
026.115.04.2019,1083947002,8430525011120,FD-321-M-RH,,,
026.115.04.2020,1083947002,8430525011120,FD-321-M-RH,,,
026.115.05.2016,1083947002,8430525011120,FD-321-M-RH,,,
026.115.05.2017,1083947002,8430525011120,FD-321-M-RH,,,
026.115.05.2018,1083947002,8430525011120,FD-321-M-RH,,,
026.115.05.2019,1083947002,8430525011120,FD-321-M-RH,,,
026.115.05.2020,1083947002,8430525011120,FD-321-M-RH,,,
026.115.06.2020,1083947002,8430525011120,FD-321-M-RH,,,
026.060.01.2014,1083948002,8430525355774,ED454I,,,
026.060.01.2015,1083948002,8430525355774,ED454I,,,
026.109.01.2013,1083948002,8430525355774,ED454I,,,
026.109.01.2014,1083948002,8430525355774,ED454I,,,
026.109.01.2012,1083948002,8430525355774,ED454I,,,
026.109.01.2015,1083948002,8430525355774,ED454I,,,
026.109.02.2014,1083948002,8430525355774,ED454I,,,
026.109.02.2015,1083948002,8430525355774,ED454I,,,
026.109.02.2016,1083948002,8430525355774,ED454I,,,
026.109.02.2013,1083948002,8430525355774,ED454I,,,
026.109.02.2017,1083948002,8430525355774,ED454I,,,
026.109.03.2012,1083948002,8430525355774,ED454I,,,
026.109.03.2013,1083948002,8430525355774,ED454I,,,
026.109.03.2014,1083948002,8430525355774,ED454I,,,
026.109.03.2015,1083948002,8430525355774,ED454I,,,
026.109.04.2013,1083948002,8430525355774,ED454I,,,
026.060.01.2014,1083948001,8430525355781,ED454D,,,
026.060.01.2015,1083948001,8430525355781,ED454D,,,
026.109.01.2013,1083948001,8430525355781,ED454D,,,
026.109.01.2014,1083948001,8430525355781,ED454D,,,
026.109.01.2012,1083948001,8430525355781,ED454D,,,
026.109.01.2015,1083948001,8430525355781,ED454D,,,
026.109.02.2014,1083948001,8430525355781,ED454D,,,
026.109.02.2015,1083948001,8430525355781,ED454D,,,
026.109.02.2016,1083948001,8430525355781,ED454D,,,
026.109.02.2013,1083948001,8430525355781,ED454D,,,
026.109.02.2017,1083948001,8430525355781,ED454D,,,
